"drug","library","arm","drug_regulation","Term","Overlap","P.value","Adjusted.P.value","Combined.Score","Genes"
"arachidonic","DSigDB","DOWN","assoc","arachidonic acid CTD 00007139","2/168",0.359671462461773,0.51337054728817,1.63856683985612,"APOA1;CYP3A4"
"diethylstilbestrol","DSigDB","DOWN","assoc","diethylstilbestrol","1/60",0.363878181284941,0.516573556171501,2.27590001491636,"CYP3A4"
"stock1n-35215","DSigDB","DOWN","assoc","STOCK1N-35215 MCF7 UP","1/60",0.363878181284941,0.516573556171501,2.27590001491636,"UGT1A7"
"albendazole","DSigDB","DOWN","assoc","albendazole CTD 00007095","1/60",0.363878181284941,0.516573556171501,2.27590001491636,"CYP3A4"
"endosulfan","DSigDB","DOWN","assoc","endosulfan CTD 00005896","1/60",0.363878181284941,0.516573556171501,2.27590001491636,"CYP3A4"
"cephalochromin","DSigDB","DOWN","assoc","Cephalochromin TTD 00002771","1/60",0.363878181284941,0.516573556171501,2.27590001491636,"ALPI"
"zalcitabine","DSigDB","DOWN","assoc","zalcitabine PC3 UP","8/902",0.365313668045576,0.517781312939744,1.20292855126944,"TFAP2B;FETUB;AQP4;CWH43;ALDOB;APOB;SPRR2B;CLCA4"
"cefoxitin","DSigDB","DOWN","assoc","cefoxitin HL60 UP","2/171",0.367762063876393,0.517781312939744,1.57422681207137,"ALPI;APOB"
"dirithromycin","DSigDB","DOWN","assoc","dirithromycin HL60 UP","2/171",0.367762063876393,0.517781312939744,1.57422681207137,"MEP1B;ALDOB"
"nifedipine","DSigDB","DOWN","assoc","nifedipine","1/61",0.368663442419863,0.517781312939744,2.20893396962887,"CYP3A4"
"f0447-0125","DSigDB","DOWN","assoc","F0447-0125 MCF7 UP","1/61",0.368663442419863,0.517781312939744,2.20893396962887,"UGT1A7"
"napqi","DSigDB","DOWN","assoc","Napqi CTD 00001344","1/61",0.368663442419863,0.517781312939744,2.20893396962887,"CYP3A4"
"deoxycholic","DSigDB","DOWN","assoc","DEOXYCHOLIC ACID CTD 00005765","1/61",0.368663442419863,0.517781312939744,2.20893396962887,"CYP3A4"
"disulfiram","DSigDB","DOWN","assoc","disulfiram BOSS","1/61",0.368663442419863,0.517781312939744,2.20893396962887,"CYP3A4"
"propranolol","DSigDB","DOWN","assoc","Propranolol hydrochloride BOSS","1/61",0.368663442419863,0.517781312939744,2.20893396962887,"GCG"
"taurine","DSigDB","DOWN","assoc","taurine BOSS","1/61",0.368663442419863,0.517781312939744,2.20893396962887,"GCG"
"cobalt","DSigDB","DOWN","assoc","COBALT CTD 00005696","2/173",0.373134063709401,0.521668189626808,1.53310436675537,"KRT1;MAL"
"caffeic","DSigDB","DOWN","assoc","caffeic acid CTD 00001850","1/62",0.373412944246545,0.521668189626808,2.14474175385754,"UGT1A7"
"dipyridamole","DSigDB","DOWN","assoc","dipyridamole BOSS","1/62",0.373412944246545,0.521668189626808,2.14474175385754,"CYP3A4"
"emodin","DSigDB","DOWN","assoc","emodin BOSS","1/62",0.373412944246545,0.521668189626808,2.14474175385754,"CYP3A4"
"dopamine","DSigDB","DOWN","assoc","dopamine CTD 00005870","1/62",0.373412944246545,0.521668189626808,2.14474175385754,"CYP3A4"
"bisindolylmaleimide","DSigDB","DOWN","assoc","bisindolylmaleimide i CTD 00002749","1/63",0.378126952283597,0.525464698210363,2.08317064105337,"CYP3A4"
"h-7","DSigDB","DOWN","assoc","H-7 MCF7 UP","1/63",0.378126952283597,0.525464698210363,2.08317064105337,"KRT13"
"dibenziodolium","DSigDB","DOWN","assoc","Dibenziodolium CTD 00000351","1/63",0.378126952283597,0.525464698210363,2.08317064105337,"CYP3A4"
"digoxin","DSigDB","DOWN","assoc","digoxin CTD 00005825","1/63",0.378126952283597,0.525464698210363,2.08317064105337,"CYP3A4"
"valsartan","DSigDB","DOWN","assoc","valsartan CTD 00002971","1/63",0.378126952283597,0.525464698210363,2.08317064105337,"APOB"
"ajmaline","DSigDB","DOWN","assoc","ajmaline HL60 UP","3/294",0.379222277926389,0.526430925897814,1.33004047710443,"MEP1B;ALDOB;RHCG"
"fccp","DSigDB","DOWN","assoc","FCCP CTD 00005590","1/64",0.382805729897109,0.529729064715663,2.02407846308204,"CYP3A4"
"gallic","DSigDB","DOWN","assoc","Gallic acid CTD 00006020","1/64",0.382805729897109,0.529729064715663,2.02407846308204,"APOB"
"chlorpyrifos","DSigDB","DOWN","assoc","chlorpyrifos CTD 00005880","1/64",0.382805729897109,0.529729064715663,2.02407846308204,"CYP3A4"
"3-methylcholanthrene","DSigDB","DOWN","assoc","3-methylcholanthrene CTD 00006310","3/297",0.385316980636952,0.532644061468727,1.29462316016095,"CLDN17;CYP3A4;UGT1A7"
"naloxone","DSigDB","DOWN","assoc","Naloxone hydrochloride BOSS","1/65",0.387449538779165,0.535030003182982,1.96733273028364,"GCG"
"4-aminobutyric","DSigDB","DOWN","assoc","4-aminobutyric acid BOSS","2/180",0.391788620380433,0.536887792087239,1.39943133940608,"ENDOU;GCG"
"nilotinib","DSigDB","DOWN","assoc","Nilotinib","1/66",0.392058638446685,0.536887792087239,1.91280984198803,"CA7"
"melatonin","DSigDB","DOWN","assoc","Melatonin CTD 00006260","1/66",0.392058638446685,0.536887792087239,1.91280984198803,"CYP3A4"
"h-89","DSigDB","DOWN","assoc","h-89 CTD 00002586","1/66",0.392058638446685,0.536887792087239,1.91280984198803,"APOA1"
"silybin","DSigDB","DOWN","assoc","Silybin CTD 00003999","1/66",0.392058638446685,0.536887792087239,1.91280984198803,"CYP3A4"
"masoprocol","DSigDB","DOWN","assoc","Masoprocol CTD 00006416","1/66",0.392058638446685,0.536887792087239,1.91280984198803,"UGT1A7"
"colchicine","DSigDB","DOWN","assoc","colchicine BOSS","1/66",0.392058638446685,0.536887792087239,1.91280984198803,"CYP3A4"
"sanguinarine","DSigDB","DOWN","assoc","SANGUINARINE CTD 00000244","1/66",0.392058638446685,0.536887792087239,1.91280984198803,"CYP3A4"
"1,9-pyrazoloanthrone","DSigDB","DOWN","assoc","1,9-Pyrazoloanthrone CTD 00003948","2/181",0.394433784966302,0.539266354347929,1.38154989804023,"APOA1;CYP3A4"
"chromium(ii)","DSigDB","DOWN","assoc","Chromium(II) chloride CTD 00000877","1/67",0.396633286602528,0.539266354347929,1.86039436777205,"APOA1"
"beclomethasone","DSigDB","DOWN","assoc","beclomethasone CTD 00005468","1/67",0.396633286602528,0.539266354347929,1.86039436777205,"CYP3A4"
"clopidogrel","DSigDB","DOWN","assoc","Clopidogrel bisulfate BOSS","1/67",0.396633286602528,0.539266354347929,1.86039436777205,"ATP4A"
"creatine","DSigDB","DOWN","assoc","creatine BOSS","1/67",0.396633286602528,0.539266354347929,1.86039436777205,"GCG"
"maltotriose","DSigDB","DOWN","assoc","maltotriose BOSS","2/182",0.397073782190838,0.539266354347929,1.3639537822418,"CHIA;GCG"
"propidium","DSigDB","DOWN","assoc","PROPIDIUM BOSS","2/182",0.397073782190838,0.539266354347929,1.3639537822418,"GCG;CYP3A4"
"5,6-benzoflavone","DSigDB","DOWN","assoc","5,6-BENZOFLAVONE CTD 00007276","2/182",0.397073782190838,0.539266354347929,1.3639537822418,"CYP3A4;UGT1A7"
"glycerol","DSigDB","DOWN","assoc","glycerol BOSS","2/183",0.399708540720626,0.542037618678281,1.34663725627885,"AQP10;GCG"
"mehp","DSigDB","DOWN","assoc","Mehp CTD 00000849","1/68",0.401173739052162,0.542037618678281,1.80997839857562,"CYP3A4"
"gossypol","DSigDB","DOWN","assoc","gossypol CTD 00006052","1/68",0.401173739052162,0.542037618678281,1.80997839857562,"CYP3A4"
"kaempferol","DSigDB","DOWN","assoc","kaempferol BOSS","1/68",0.401173739052162,0.542037618678281,1.80997839857562,"CYP3A4"
"ebselen","DSigDB","DOWN","assoc","ebselen TTD 00007775","1/68",0.401173739052162,0.542037618678281,1.80997839857562,"CYP3A4"
"melatonin","DSigDB","DOWN","assoc","Melatonin BOSS","2/184",0.402337990582398,0.542496716809873,1.32959472679302,"GCG;CYP3A4"
"l-proline","DSigDB","DOWN","assoc","L-proline BOSS","2/184",0.402337990582398,0.542496716809873,1.32959472679302,"ATP4A;GCG"
"dipyridamole","DSigDB","DOWN","assoc","dipyridamole","1/69",0.40568024971905,0.544770621051296,1.76146095741553,"CYP3A4"
"tamoxifen","DSigDB","DOWN","assoc","tamoxifen","1/69",0.40568024971905,0.544770621051296,1.76146095741553,"CYP3A4"
"triclosan","DSigDB","DOWN","assoc","triclosan CTD 00006933","1/69",0.40568024971905,0.544770621051296,1.76146095741553,"CYP3A4"
"benz[a]anthracene","DSigDB","DOWN","assoc","Benz[a]anthracene CTD 00001470","1/69",0.40568024971905,0.544770621051296,1.76146095741553,"CLDN17"
"clotrimazole","DSigDB","DOWN","assoc","clotrimazole CTD 00005691","1/70",0.410153070652153,0.549150611757134,1.71474746394761,"CYP3A4"
"ritonavir","DSigDB","DOWN","assoc","ritonavir CTD 00007290","1/70",0.410153070652153,0.549150611757134,1.71474746394761,"CYP3A4"
"ethanol","DSigDB","DOWN","assoc","ethanol BOSS","2/187",0.410193808022236,0.549150611757134,1.28005723283729,"ATP4A;GCG"
"d-glucose","DSigDB","DOWN","assoc","D-glucose BOSS","2/188",0.412801349573093,0.552079853697347,1.2640574596643,"GCG;GIP"
"perfluorooctanesulfonic","DSigDB","DOWN","assoc","Perfluorooctanesulfonic acid CTD 00002876","1/71",0.414592451973056,0.552192605861635,1.66974924751415,"CYP3A4"
"fluoxetine","DSigDB","DOWN","assoc","fluoxetine CTD 00005988","1/71",0.414592451973056,0.552192605861635,1.66974924751415,"CYP3A4"
"camptothecin","DSigDB","DOWN","assoc","camptothecin BOSS","1/71",0.414592451973056,0.552192605861635,1.66974924751415,"CYP3A4"
"ellipticine","DSigDB","DOWN","assoc","ellipticine TTD 00007811","1/71",0.414592451973056,0.552192605861635,1.66974924751415,"CYP3A4"
"nickel","DSigDB","DOWN","assoc","NICKEL CTD 00006389","2/189",0.415403252129953,0.552192605861635,1.24830570939816,"TFAP2B;MTTP"
"metformin","DSigDB","DOWN","assoc","metformin BOSS","2/189",0.415403252129953,0.552192605861635,1.24830570939816,"GCG;GIP"
"actinomycin","DSigDB","DOWN","assoc","actinomycin D CTD 00005748","2/190",0.417999453463735,0.553407727121001,1.2327971590847,"CYP3A4;LGALS7"
"l-glutamic","DSigDB","DOWN","assoc","L-glutamic acid BOSS","2/190",0.417999453463735,0.553407727121001,1.2327971590847,"AQP4;GCG"
"l-glutamine","DSigDB","DOWN","assoc","L-glutamine BOSS","2/190",0.417999453463735,0.553407727121001,1.2327971590847,"AQP4;GCG"
"hexachloroethane","DSigDB","DOWN","assoc","HEXACHLOROETHANE BOSS","2/190",0.417999453463735,0.553407727121001,1.2327971590847,"APOA1;APOA4"
"sodium","DSigDB","DOWN","assoc","Sodium dodecyl sulfate CTD 00006753","1/72",0.418998642142041,0.553616679778038,1.62638310199233,"SERPINB3"
"baicalein","DSigDB","DOWN","assoc","baicalein CTD 00000302","1/72",0.418998642142041,0.553616679778038,1.62638310199233,"CYP3A4"
"agn-pc-0jhfvd","DSigDB","DOWN","assoc","AGN-PC-0JHFVD BOSS","2/191",0.420589892517788,0.554605509572554,1.21752710161237,"AQP4;APOB"
"insulin","DSigDB","DOWN","assoc","Insulin BOSS","2/191",0.420589892517788,0.554605509572554,1.21752710161237,"GCG;GIP"
"phetharbital","DSigDB","DOWN","assoc","Phetharbital BOSS","2/192",0.423174509485852,0.557455109592974,1.20249094206886,"ATP4A;GCG"
"dichloromethane","DSigDB","DOWN","assoc","DICHLOROMETHANE BOSS","2/193",0.425753245868512,0.56006921555184,1.18768419430157,"ATP4A;AQP4"
"lamivudine","DSigDB","DOWN","assoc","lamivudine CTD 00007258","1/74",0.427712432849239,0.56006921555184,1.54423913451851,"SLC28A1"
"ketoconazole","DSigDB","DOWN","assoc","ketoconazole CTD 00006190","1/74",0.427712432849239,0.56006921555184,1.54423913451851,"CYP3A4"
"dipyridamole","DSigDB","DOWN","assoc","dipyridamole CTD 00005856","1/74",0.427712432849239,0.56006921555184,1.54423913451851,"CYP3A4"
"indole-3-acetic","DSigDB","DOWN","assoc","indole-3-acetic acid BOSS","1/74",0.427712432849239,0.56006921555184,1.54423913451851,"ATP4A"
"carbachol","DSigDB","DOWN","assoc","carbachol BOSS","1/74",0.427712432849239,0.56006921555184,1.54423913451851,"GCG"
"methylprednisolone","DSigDB","DOWN","assoc","methylprednisolone BOSS","1/75",0.432020520984081,0.565148116913569,1.50531875397219,"AQP4"
"laminin","DSigDB","DOWN","assoc","LAMININ BOSS","2/197",0.436008254611057,0.56904465140604,1.13066525285882,"KRT13;AQP4"
"11-cis-retinal","DSigDB","DOWN","assoc","11-cis-Retinal BOSS","2/197",0.436008254611057,0.56904465140604,1.13066525285882,"ATP4A;AQP4"
"thiram","DSigDB","DOWN","assoc","thiram CTD 00006883","1/76",0.436296393061318,0.56904465140604,1.46774467919657,"CYP3A4"
"cycloheximide","DSigDB","DOWN","assoc","cycloheximide CTD 00005731","3/324",0.439427676371718,0.57256121000513,1.02093888997026,"KRT13;ALPI;CYP3A4"
"quercetin","DSigDB","DOWN","assoc","quercetin PC3 UP","1/78",0.444752444465265,0.578353969284871,1.3963937262363,"SPRR2B"
"cytarabine","DSigDB","DOWN","assoc","cytarabine BOSS","1/78",0.444752444465265,0.578353969284871,1.3963937262363,"CYP3A4"
"pregnenolone","DSigDB","DOWN","assoc","pregnenolone PC3 UP","4/456",0.447392099436003,0.579780133213475,0.945702339996685,"AQP4;ALDOB;SPRR2B;CLCA4"
"capsaicin","DSigDB","DOWN","assoc","Capsaicin BOSS","2/202",0.448688156786937,0.579780133213475,1.06405700748066,"GCG;CYP3A4"
"disulfiram","DSigDB","DOWN","assoc","disulfiram","1/79",0.448933097070312,0.579780133213475,1.36250448907964,"CYP3A4"
"morphine","DSigDB","DOWN","assoc","morphine CTD 00006352","1/79",0.448933097070312,0.579780133213475,1.36250448907964,"APOB"
"warfarin","DSigDB","DOWN","assoc","warfarin BOSS","1/79",0.448933097070312,0.579780133213475,1.36250448907964,"ATP4A"
"berberine","DSigDB","DOWN","assoc","berberine BOSS","1/79",0.448933097070312,0.579780133213475,1.36250448907964,"GCG"
"rotenone","DSigDB","DOWN","assoc","rotenone BOSS","1/79",0.448933097070312,0.579780133213475,1.36250448907964,"CYP3A4"
"pentadecafluorooctanoic","DSigDB","DOWN","assoc","Pentadecafluorooctanoic acid CTD 00001078","2/203",0.451205119947553,0.58214307632449,1.05131956198606,"APOA1;CYP3A4"
"haloperidol","DSigDB","DOWN","assoc","haloperidol BOSS","1/80",0.453082480340101,0.583421276054377,1.32973637879122,"CYP3A4"
"mitomycin","DSigDB","DOWN","assoc","mitomycin C BOSS","1/80",0.453082480340101,0.583421276054377,1.32973637879122,"CYP3A4"
"ebselen","DSigDB","DOWN","assoc","ebselen CTD 00001949","1/81",0.457200826493695,0.585288217573641,1.29804071330836,"CYP3A4"
"alimemazine","DSigDB","DOWN","assoc","alimemazine HL60 UP","1/81",0.457200826493695,0.585288217573641,1.29804071330836,"ALDOB"
"trans-lutein","DSigDB","DOWN","assoc","trans-Lutein BOSS","1/81",0.457200826493695,0.585288217573641,1.29804071330836,"ATP4A"
"nicotinamide","DSigDB","DOWN","assoc","nicotinamide BOSS","1/81",0.457200826493695,0.585288217573641,1.29804071330836,"GCG"
"biotin","DSigDB","DOWN","assoc","biotin BOSS","1/81",0.457200826493695,0.585288217573641,1.29804071330836,"GCG"
"2'-deoxy","DSigDB","DOWN","assoc","2'-Deoxy cyclic AMP BOSS","1/81",0.457200826493695,0.585288217573641,1.29804071330836,"GCG"
"capsaicin","DSigDB","DOWN","assoc","Capsaicin CTD 00005570","2/206",0.458717132884115,0.586658646137507,1.01421242195181,"CYP3A4;UGT1A7"
"dimethyl","DSigDB","DOWN","assoc","dimethyl sulfoxide CTD 00005842","2/207",0.461208031147768,0.5870942842075,1.00220071757327,"APOA1;CYP3A4"
"epinephrine","DSigDB","DOWN","assoc","epinephrine BOSS","2/207",0.461208031147768,0.5870942842075,1.00220071757327,"ATP4A;GCG"
"apocarotenal","DSigDB","DOWN","assoc","Apocarotenal CTD 00000185","1/82",0.461288366163036,0.5870942842075,1.26737145558229,"IVL"
"gabexate","DSigDB","DOWN","assoc","gabexate PC3 UP","1/82",0.461288366163036,0.5870942842075,1.26737145558229,"CLCA4"
"ebselen","DSigDB","DOWN","assoc","ebselen BOSS","1/82",0.461288366163036,0.5870942842075,1.26737145558229,"CYP3A4"
"metformin","DSigDB","DOWN","assoc","metformin CTD 00006282","1/83",0.465345328307189,0.591114335957781,1.23768504110126,"CYP3A4"
"silibinin","DSigDB","DOWN","assoc","silibinin BOSS","1/83",0.465345328307189,0.591114335957781,1.23768504110126,"CYP3A4"
"medrysone","DSigDB","DOWN","assoc","medrysone HL60 UP","3/341",0.47258306408628,0.599569634281373,0.883049066270796,"ALDOB;APOB;SPRR2B"
"adenosine","DSigDB","DOWN","assoc","Adenosine triphosphate CTD 00005324","1/85",0.473368427065613,0.599569634281373,1.18109790214355,"ENPP7"
"curcumin","DSigDB","DOWN","assoc","curcumin TTD 00007338","1/85",0.473368427065613,0.599569634281373,1.18109790214355,"CYP3A4"
"retinol","DSigDB","DOWN","assoc","retinol CTD 00006991","1/86",0.477335013154614,0.604012382030262,1.15412103390595,"IVL"
"clotrimazole","DSigDB","DOWN","assoc","clotrimazole","1/87",0.481271920504091,0.607825189427432,1.12797445878462,"CYP3A4"
"alsterpaullone","DSigDB","DOWN","assoc","alsterpaullone PC3 UP","1/87",0.481271920504091,0.607825189427432,1.12797445878462,"SERPINB3"
"periodate-oxidized","DSigDB","DOWN","assoc","Periodate-oxidized adenosine CTD 00001296","2/216",0.483323295400829,0.609830735136616,0.901536796762833,"CSTA;APOC3"
"gw-8510","DSigDB","DOWN","assoc","GW-8510 PC3 UP","1/88",0.485179369749585,0.611001005349717,1.1026248058506,"KRT4"
"ibmx","DSigDB","DOWN","assoc","IBMX CTD 00007018","1/88",0.485179369749585,0.611001005349717,1.1026248058506,"CYP3A4"
"oxyphenbutazone","DSigDB","DOWN","assoc","oxyphenbutazone BOSS","2/217",0.485746215831479,0.611130038273639,0.891126614974119,"GCG;CYP3A4"
"chlorophenothane","DSigDB","DOWN","assoc","Chlorophenothane CTD 00005755","1/90",0.492906768065308,0.618955445394986,1.05419106131264,"CYP3A4"
"4-aminobiphenyl","DSigDB","DOWN","assoc","4-Aminobiphenyl CTD 00000311","1/90",0.492906768065308,0.618955445394986,1.05419106131264,"CYP3A4"
"sb","DSigDB","DOWN","assoc","SB 202190 CTD 00003161","1/91",0.496727150156281,0.621702710992746,1.03104820957433,"CYP3A4"
"ampicillin","DSigDB","DOWN","assoc","ampicillin CTD 00005394","1/91",0.496727150156281,0.621702710992746,1.03104820957433,"CSTA"
"l-carnitine","DSigDB","DOWN","assoc","L-carnitine BOSS","1/91",0.496727150156281,0.621702710992746,1.03104820957433,"GCG"
"arsenenous","DSigDB","DOWN","assoc","Arsenenous acid CTD 00000922","10/1283",0.496984234015478,0.621702710992746,0.728817316654787,"FLG;SERPINB3;KRT1;RNASE7;KRT13;APOA4;ALDOB;CYP3A4;IVL;TMPRSS15"
"hexachlorophene","DSigDB","DOWN","assoc","hexachlorophene CTD 00006092","1/92",0.500518940311764,0.624936361907288,1.00858457793684,"CYP3A4"
"ellipticine","DSigDB","DOWN","assoc","ellipticine CTD 00001632","1/92",0.500518940311764,0.624936361907288,1.00858457793684,"CYP3A4"
"deguelin","DSigDB","DOWN","assoc","Deguelin CTD 00003487","1/93",0.504282351060336,0.628442778404737,0.986774231330676,"CYP3A4"
"levorphanol","DSigDB","DOWN","assoc","Levorphanol tartrate BOSS","1/93",0.504282351060336,0.628442778404737,0.986774231330676,"GCG"
"resveratrol","DSigDB","DOWN","assoc","resveratrol BOSS","2/225",0.504875260398214,0.628586416919631,0.812868332074871,"GCG;CYP3A4"
"meprobamate","DSigDB","DOWN","assoc","meprobamate BOSS","1/94",0.508017593408656,0.631900900686003,0.965592470285837,"GCG"
"gefitinib","DSigDB","DOWN","assoc","Gefitinib CTD 00003879","1/95",0.51172487679455,0.635911178339591,0.945015760341747,"CYP3A4"
"tretinoin","DSigDB","DOWN","assoc","tretinoin MCF7 UP","1/96",0.515404409102495,0.638674390187273,0.925021665999784,"CSTA"
"thapsigargin","DSigDB","DOWN","assoc","thapsigargin BOSS","1/96",0.515404409102495,0.638674390187273,0.925021665999784,"GCG"
"dl-phenylalanine","DSigDB","DOWN","assoc","DL-PHENYLALANINE BOSS","1/96",0.515404409102495,0.638674390187273,0.925021665999784,"GCG"
"phenylephrine","DSigDB","DOWN","assoc","phenylephrine BOSS","1/97",0.519056396573218,0.641990806287927,0.905588789327754,"GCG"
"apigenin","DSigDB","DOWN","assoc","apigenin BOSS","1/97",0.519056396573218,0.641990806287927,0.905588789327754,"CYP3A4"
"chloroquine","DSigDB","DOWN","assoc","chloroquine BOSS","1/98",0.522681044170309,0.644656283156633,0.88669671138027,"CYP3A4"
"omega-3","DSigDB","DOWN","assoc","Omega-3 Fatty Acids BOSS","1/98",0.522681044170309,0.644656283156633,0.88669671138027,"GCG"
"prednisolone","DSigDB","DOWN","assoc","prednisolone BOSS","1/98",0.522681044170309,0.644656283156633,0.88669671138027,"GCG"
"rofecoxib","DSigDB","DOWN","assoc","rofecoxib CTD 00003631","1/99",0.526278555122192,0.647878932217778,0.86832593957253,"MAL"
"okadaic","DSigDB","DOWN","assoc","okadaic acid CTD 00007275","1/99",0.526278555122192,0.647878932217778,0.86832593957253,"CYP3A4"
"methamphetamine","DSigDB","DOWN","assoc","METHAMPHETAMINE CTD 00006286","1/101",0.533392972965815,0.654799582484153,0.833074672276915,"CYP3A4"
"phenethyl","DSigDB","DOWN","assoc","Phenethyl isothiocyanate CTD 00002443","1/101",0.533392972965815,0.654799582484153,0.833074672276915,"CYP3A4"
"nsc","DSigDB","DOWN","assoc","NSC 95397 TTD 00009745","1/101",0.533392972965815,0.654799582484153,0.833074672276915,"CYP3A4"
"losartan","DSigDB","DOWN","assoc","losartan BOSS","1/102",0.536910279015415,0.65850319402077,0.816159381944901,"CYP3A4"
"doxorubicin","DSigDB","DOWN","assoc","Doxorubicin Hydrochloride","1/104",0.543866072137421,0.665174489714541,0.783668133648281,"CYP3A4"
"3,3'-diindolylmethane","DSigDB","DOWN","assoc","3,3'-Diindolylmethane CTD 00000841","1/104",0.543866072137421,0.665174489714541,0.783668133648281,"CYP3A4"
"cholecalciferol","DSigDB","DOWN","assoc","cholecalciferol CTD 00005655","1/104",0.543866072137421,0.665174489714541,0.783668133648281,"CYP3A4"
"lead","DSigDB","DOWN","assoc","LEAD CTD 00006203","6/791",0.54703553870357,0.667519289756999,0.610445825841145,"CAPN14;KLK13;ALPI;PGA3;CYP3A4;PGA4"
"magnesium","DSigDB","DOWN","assoc","MAGNESIUM BOSS","1/105",0.547304949580397,0.667519289756999,0.768061723279694,"ATP4A"
"l-arginine","DSigDB","DOWN","assoc","L-arginine BOSS","1/105",0.547304949580397,0.667519289756999,0.768061723279694,"GCG"
"tanshinone","DSigDB","DOWN","assoc","Tanshinone I CTD 00001048","1/106",0.550718072249174,0.671060169518437,0.752862230729084,"CYP3A4"
"chlorpyrifos","DSigDB","DOWN","assoc","Chlorpyrifos oxon CTD 00000500","1/107",0.554105631596663,0.674563377595937,0.738055996492957,"CYP3A4"
"tetradioxin","DSigDB","DOWN","assoc","Tetradioxin CTD 00006848","28/3768",0.554926149589323,0.674937904676108,0.582208601973673,"FLG;KPRP;SPRR3;CSTA;SERPINB13;MTTP;CRCT1;GBA3;CYP3A4;GYS2;LCE3D;LCE3A;RNASE7;SPRR2B;TGM3;UGT1A7;SERPINB3;SPINK7;KRT1;DEFA5;KRT13;KLK13;KRT78;CNFN;LCE3E;EPGN;CLDN17;ALDOB"
"choline","DSigDB","DOWN","assoc","CHOLINE HYDROXIDE BOSS","1/108",0.557467817832854,0.67740318399634,0.723629930638681,"GCG"
"sertraline","DSigDB","DOWN","assoc","sertraline CTD 00007358","1/109",0.560804819708212,0.680829467468641,0.709571484778776,"CYP3A4"
"docetaxel","DSigDB","DOWN","assoc","docetaxel CTD 00002688","1/110",0.56411682476824,0.68358908047422,0.695868624652279,"CYP3A4"
"butyric","DSigDB","DOWN","assoc","butyric acid BOSS","1/110",0.56411682476824,0.68358908047422,0.695868624652279,"GCG"
"hexachlorophene","DSigDB","DOWN","assoc","hexachlorophene","1/111",0.567404018851771,0.686308537508208,0.682509805917088,"CYP3A4"
"sulforaphane","DSigDB","DOWN","assoc","sulforaphane CTD 00000857","1/111",0.567404018851771,0.686308537508208,0.682509805917088,"CYP3A4"
"tpen","DSigDB","DOWN","assoc","TPEN CTD 00001994","2/253",0.568118670737998,0.686541938192108,0.596627742419885,"MTTP;APOB"
"beta-levulose","DSigDB","DOWN","assoc","beta-Levulose BOSS","1/112",0.570666586705447,0.688988282664559,0.669483948964383,"GCG"
"chlorpromazine","DSigDB","DOWN","assoc","chlorpromazine CTD 00005648","1/113",0.573904711470331,0.692262695045788,0.656780417531196,"CYP3A4"
"curcumin","DSigDB","DOWN","assoc","curcumin BOSS","2/257",0.576668447551883,0.69495941115227,0.571637958809212,"GCG;CYP3A4"
"genistein","DSigDB","DOWN","assoc","genistein CTD 00007324","9/1231",0.58018184954622,0.698067458289016,0.529721327110936,"KPRP;SCEL;CSTA;ALPI;ALDOB;CNFN;CYP3A4;LGALS7;UGT1A7"
"lithocholic","DSigDB","DOWN","assoc","LITHOCHOLIC ACID CTD 00006221","1/115",0.580308358182511,0.698067458289016,0.63229987272573,"CYP3A4"
"disulfiram","DSigDB","DOWN","assoc","disulfiram CTD 00005860","1/116",0.583474239881795,0.699956335172691,0.620503615278083,"CYP3A4"
"celecoxib","DSigDB","DOWN","assoc","celecoxib CTD 00003448","1/116",0.583474239881795,0.699956335172691,0.620503615278083,"CYP3A4"
"ethylene","DSigDB","DOWN","assoc","ETHYLENE GLYCOL BOSS","1/116",0.583474239881795,0.699956335172691,0.620503615278083,"GCG"
"camptothecin","DSigDB","DOWN","assoc","camptothecin CTD 00005566","1/117",0.586616398228119,0.703084863450096,0.60899115793976,"CYP3A4"
"indomethacin","DSigDB","DOWN","assoc","INDOMETHACIN SODIUM BOSS","1/119",0.592830249536587,0.709240553081953,0.586783103040521,"ATP4A"
"nandrolone","DSigDB","DOWN","assoc","Nandrolone phenpropionate BOSS","1/119",0.592830249536587,0.709240553081953,0.586783103040521,"GCG"
"deferoxamine","DSigDB","DOWN","assoc","deferoxamine CTD 00005759","1/123",0.604980953737634,0.723119832078771,0.545410397131897,"CYP3A4"
"clozapine","DSigDB","DOWN","assoc","clozapine CTD 00005693","1/125",0.610920539401407,0.728895221987535,0.526128141983069,"CYP3A4"
"dexbrompheniramine","DSigDB","DOWN","assoc","Dexbrompheniramine BOSS","1/125",0.610920539401407,0.728895221987535,0.526128141983069,"GCG"
"2-nonenal,","DSigDB","DOWN","assoc","2-Nonenal, 4-hydroxy-, (2E,4R)- CTD 00001295","2/274",0.611629247099277,0.729079790926312,0.478195164789996,"APOA1;CYP3A4"
"fluoxetine","DSigDB","DOWN","assoc","FLUOXETINE HYDROCHLORIDE BOSS","1/126",0.613856978413518,0.731073107323249,0.516814393671165,"CYP3A4"
"dexamethasone","DSigDB","DOWN","assoc","dexamethasone CTD 00005779","3/421",0.614682554421709,0.731394431843553,0.461701470103083,"SCEL;MYOC;CYP3A4"
"0297417-0002b","DSigDB","DOWN","assoc","0297417-0002B PC3 UP","1/127",0.616771402248865,0.73321695154427,0.50771053410457,"SERPINB3"
