"drug","library","arm","drug_regulation","Term","Overlap","P.value","Adjusted.P.value","Combined.Score","Genes"
"mehp","Drug_Perturbations_from_GEO_up","DOWN","Up","Mehp 20393 rat GSE4514 sample 3580","1/306",0.901868679762957,0.96579705111918,0.0444214293032711,"ENPP3"
"morphine","Drug_Perturbations_from_GEO_up","DOWN","Up","morphine DB00295 human GSE7762 sample 3288","1/306",0.901868679762957,0.96579705111918,0.0444214293032711,"MAL"
"trichloroethylene","Drug_Perturbations_from_GEO_up","DOWN","Up","TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3323","1/307",0.902616085747201,0.96579705111918,0.0439189053208823,"CWH43"
"pioglitazone","Drug_Perturbations_from_GEO_up","DOWN","Up","pioglitazone DB01132 mouse GSE32536 sample 2797","1/307",0.902616085747201,0.96579705111918,0.0439189053208823,"KCNE2"
"estradiol","Drug_Perturbations_from_GEO_up","DOWN","Up","estradiol 5757 mouse GSE2195 sample 3624","1/307",0.902616085747201,0.96579705111918,0.0439189053208823,"SPRR2B"
"insulin","Drug_Perturbations_from_GEO_up","DOWN","Up","Insulin 3989 human GSE22309 sample 3370","1/308",0.903357836706207,0.96579705111918,0.0434226587499528,"MYOC"
"permethrin","Drug_Perturbations_from_GEO_up","DOWN","Up","permethrin DB04930 rat GSE7955 sample 3417","1/308",0.903357836706207,0.96579705111918,0.0434226587499528,"ASAH2"
"lipopolysaccharide","Drug_Perturbations_from_GEO_up","DOWN","Up","Lipopolysaccharide 11970143 mouse GSE367 sample 3656","1/309",0.904093975231549,0.96579705111918,0.0429326008884174,"AQP4"
"isoflurane","Drug_Perturbations_from_GEO_up","DOWN","Up","isoflurane 3763 rat GSE6433 sample 3653","1/310",0.904824543394334,0.96579705111918,0.0424486445690649,"MAL"
"estradiol","Drug_Perturbations_from_GEO_up","DOWN","Up","estradiol 5757 human GSE24592 sample 3344","1/310",0.904824543394334,0.96579705111918,0.0424486445690649,"KRT13"
"bleomycin","Drug_Perturbations_from_GEO_up","DOWN","Up","bleomycin DB00290 mouse GSE43695 sample 3104","1/311",0.905549583139499,0.96579705111918,0.0419707039475267,"CRCT1"
"atorvastatin","Drug_Perturbations_from_GEO_up","DOWN","Up","atorvastatin DB01076 human GSE11393 sample 3401","1/311",0.905549583139499,0.96579705111918,0.0419707039475267,"KRT1"
"cadmium","Drug_Perturbations_from_GEO_up","DOWN","Up","CADMIUM 23973 human GSE9951 sample 3404","1/313",0.906983243099183,0.96579705111918,0.0410325335553506,"ENPP7"
"alpha-tocopherol","Drug_Perturbations_from_GEO_up","DOWN","Up","alpha-Tocopherol 14985 mouse GSE8150 sample 3477","1/314",0.907691945540582,0.96579705111918,0.0405721389723351,"MAL"
"plx4720","Drug_Perturbations_from_GEO_up","DOWN","Up","PLX4720 CID 24180719 human GSE50791 sample 2507","1/315",0.908395283964583,0.96579705111918,0.0401174304401664,"KRT13"
"pbde","Drug_Perturbations_from_GEO_up","DOWN","Up","PBDE 47 CID 95170 rat GSE19868 sample 3392","1/315",0.908395283964583,0.96579705111918,0.0401174304401664,"FABP2"
"isoflurane","Drug_Perturbations_from_GEO_up","DOWN","Up","isoflurane 3763 rat GSE6433 sample 3654","1/316",0.909093298653892,0.96579705111918,0.0396683288467203,"MAL"
"lapatinib","Drug_Perturbations_from_GEO_up","DOWN","Up","Lapatinib DB01259 human GSE38376 sample 2583","1/317",0.909786029602241,0.96579705111918,0.0392247563358325,"NCCRP1"
"cycloheximide","Drug_Perturbations_from_GEO_up","DOWN","Up","cycloheximide 6197 human GSE8597 sample 3059","1/320",0.911832915972624,0.96579705111918,0.037926452950411,"KRT4"
"triiodothyronine-[13c6]","Drug_Perturbations_from_GEO_up","DOWN","Up","Triiodothyronine-[13C6] hydrochloride (T3 thyronine) 53442265 human GSE29159 sample 3043","1/320",0.911832915972624,0.96579705111918,0.037926452950411,"APOB"
"trastuzumab","Drug_Perturbations_from_GEO_up","DOWN","Up","trastuzumab DB00072 human GSE31432 sample 3123","1/320",0.911832915972624,0.96579705111918,0.037926452950411,"LGALS7"
"doxorubicin","Drug_Perturbations_from_GEO_up","DOWN","Up","doxorubicin 31703 human GSE13477 sample 2641","1/320",0.911832915972624,0.96579705111918,0.037926452950411,"CSTA"
"lmp-420","Drug_Perturbations_from_GEO_up","DOWN","Up","LMP-420 497668 human GSE20211 sample 3222","1/322",0.913171808750381,0.96579705111918,0.0370871897978412,"CAPN14"
"bexarotene","Drug_Perturbations_from_GEO_up","DOWN","Up","bexarotene 82146 rat GSE3952 sample 3564","1/325",0.915142369244608,0.96579705111918,0.0358662766395339,"ENPP3"
"pristane","Drug_Perturbations_from_GEO_up","DOWN","Up","PRISTANE 15979 mouse GSE17297 sample 3230","1/325",0.915142369244608,0.96579705111918,0.0358662766395339,"GBP6"
"acrylamide","Drug_Perturbations_from_GEO_up","DOWN","Up","acrylamide 6579 rat GSE29004 sample 3110","1/326",0.915789299386366,0.96579705111918,0.0354691586550405,"AQP4"
"lapatinib","Drug_Perturbations_from_GEO_up","DOWN","Up","Lapatinib DB01259 human GSE38376 sample 2584","1/326",0.915789299386366,0.96579705111918,0.0354691586550405,"MAL"
"diclofenac","Drug_Perturbations_from_GEO_up","DOWN","Up","diclofenac DB00586 human GSE28185 sample 3057","1/327",0.916431330024934,0.96579705111918,0.0350768555526496,"CSTA"
"cetuximab","Drug_Perturbations_from_GEO_up","DOWN","Up","cetuximab DB00002 human GSE61495 sample 3135","1/327",0.916431330024934,0.96579705111918,0.0350768555526496,"CSTA"
"cisplatin","Drug_Perturbations_from_GEO_up","DOWN","Up","cisplatin DB00515 human GSE47856 sample 3143","1/327",0.916431330024934,0.96579705111918,0.0350768555526496,"FLG"
"sb","Drug_Perturbations_from_GEO_up","DOWN","Up","SB 216763 176158 human GSE19736 sample 3266","1/330",0.918328392192295,0.96579705111918,0.0339281863702332,"CSTA"
"pioglitazone","Drug_Perturbations_from_GEO_up","DOWN","Up","pioglitazone DB01132 rat GSE20219 sample 2795","1/330",0.918328392192295,0.96579705111918,0.0339281863702332,"MAL"
"methotrexate","Drug_Perturbations_from_GEO_up","DOWN","Up","methotrexate DB00563 human GSE41831 sample 2600","1/330",0.918328392192295,0.96579705111918,0.0339281863702332,"MAL"
"ubiquinol","Drug_Perturbations_from_GEO_up","DOWN","Up","ubiquinol 9962735 mouse GSE15129 sample 3455","1/331",0.918951190627142,0.96579705111918,0.0335544986644092,"SYNPO2L"
"laminin","Drug_Perturbations_from_GEO_up","DOWN","Up","laminin 44342165 human GSE24716 sample 3502","1/332",0.919569271192338,0.96579705111918,0.0331853086693809,"FABP2"
"triiodothyronine-[13c6]","Drug_Perturbations_from_GEO_up","DOWN","Up","Triiodothyronine-[13C6] hydrochloride (T3 thyronine) 53442265 human GSE29159 sample 3045","1/332",0.919569271192338,0.96579705111918,0.0331853086693809,"APOB"
"methamphetamine","Drug_Perturbations_from_GEO_up","DOWN","Up","methamphetamine DB01577 rat GSE46717 sample 3303","1/333",0.920182669202191,0.96579705111918,0.0328205559375775,"GAST"
"ubiquinol","Drug_Perturbations_from_GEO_up","DOWN","Up","ubiquinol 9962735 mouse GSE15129 sample 3457","1/333",0.920182669202191,0.96579705111918,0.0328205559375775,"SYNPO2L"
"cisplatin","Drug_Perturbations_from_GEO_up","DOWN","Up","cisplatin DB00515 human GSE47856 sample 3145","1/333",0.920182669202191,0.96579705111918,0.0328205559375775,"TREH"
"estradiol","Drug_Perturbations_from_GEO_up","DOWN","Up","estradiol 5757 mouse GSE52711 sample 3118","1/333",0.920182669202191,0.96579705111918,0.0328205559375775,"GBP6"
"oprelvekin","Drug_Perturbations_from_GEO_up","DOWN","Up","Oprelvekin DB00038 human GSE8762 sample 3297","1/334",0.920791420119153,0.96579705111918,0.0324601807705289,"AQP10"
"r1881","Drug_Perturbations_from_GEO_up","DOWN","Up","R1881 13766 human GSE22606 sample 3048","1/336",0.921995119725719,0.96579705111918,0.0317523295104288,"TMPRSS11E"
"etanercept","Drug_Perturbations_from_GEO_up","DOWN","Up","etanercept DB00005 human GSE11903 sample 2608","1/336",0.921995119725719,0.96579705111918,0.0317523295104288,"SCEL"
"methylprednisolone","Drug_Perturbations_from_GEO_up","DOWN","Up","methylprednisolone 6741 rat GSE490 sample 3672","1/337",0.92259013770565,0.96579705111918,0.0314047386502506,"MYOC"
"trichloroethylene","Drug_Perturbations_from_GEO_up","DOWN","Up","TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3310","1/338",0.923180646789685,0.96579705111918,0.0310612959553593,"FABP2"
"mycophenolic","Drug_Perturbations_from_GEO_up","DOWN","Up","mycophenolic acid DB01024 human GSE14630 sample 3302","1/339",0.923766681024417,0.96579705111918,0.0307219461761215,"CSTA"
"trichloroethylene","Drug_Perturbations_from_GEO_up","DOWN","Up","TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3316","1/341",0.924925459033,0.96579705111918,0.0300553088717548,"S100G"
"phosgene","Drug_Perturbations_from_GEO_up","DOWN","Up","Phosgene 6371 mouse GSE2565 sample 3615","1/342",0.925498269525781,0.96579705111918,0.0297279150077955,"MAL"
"methoxychlor","Drug_Perturbations_from_GEO_up","DOWN","Up","methoxychlor 4115 mouse GSE23725 sample 3235","1/346",0.927746419999619,0.96579705111918,0.0284566350007698,"LGALS7"
"heroin","Drug_Perturbations_from_GEO_up","DOWN","Up","heroin 5462328 mouse GSE30305 sample 2620","1/347",0.928297846467037,0.96579705111918,0.0281481386172675,"KCNE2"
"menadione","Drug_Perturbations_from_GEO_up","DOWN","Up","menadione DB00170 mouse GSE23725 sample 2780","1/348",0.928845092169583,0.96579705111918,0.0278432742399049,"LGALS7"
"halothane","Drug_Perturbations_from_GEO_up","DOWN","Up","halothane 3562 rat GSE6433 sample 3652","1/350",0.929927167311081,0.96579705111918,0.0272442521512551,"AQP4"
"heroin","Drug_Perturbations_from_GEO_up","DOWN","Up","heroin 5462328 mouse GSE30305 sample 2668","1/350",0.929927167311081,0.96579705111918,0.0272442521512551,"KCNE2"
"clozapine","Drug_Perturbations_from_GEO_up","DOWN","Up","clozapine 2818 mouse GSE6511 sample 2469","1/350",0.929927167311081,0.96579705111918,0.0272442521512551,"AQP4"
"hypochlorous","Drug_Perturbations_from_GEO_up","DOWN","Up","HYPOCHLOROUS ACID 24341 mouse GSE15457 sample 3380","1/353",0.93151970437597,0.96579705111918,0.0263717943843131,"SERPINB12"
"isoflurane","Drug_Perturbations_from_GEO_up","DOWN","Up","isoflurane DB00753 rat GSE1779 sample 2770","1/353",0.93151970437597,0.96579705111918,0.0263717943843131,"MAL"
"vitamin","Drug_Perturbations_from_GEO_up","DOWN","Up","vitamin c DB00126 mouse GSE32994 sample 3508","1/356",0.93307628261642,0.96579705111918,0.0255295569710892,"ADH7"
"estradiol","Drug_Perturbations_from_GEO_up","DOWN","Up","estradiol DB00783 human GSE24592 sample 2732","1/358",0.934094423350134,0.96579705111918,0.0249842814774927,"KRT13"
"vitamin","Drug_Perturbations_from_GEO_up","DOWN","Up","vitamin c DB00126 mouse GSE32994 sample 3510","1/359",0.934597708645558,0.96579705111918,0.0247163838114856,"ADH7"
"streptozocin","Drug_Perturbations_from_GEO_up","DOWN","Up","streptozocin DB00428 mouse GSE39752 sample 3065","1/359",0.934597708645558,0.96579705111918,0.0247163838114856,"GBP6"
"calcitriol","Drug_Perturbations_from_GEO_up","DOWN","Up","calcitriol 5280453 human GSE52819 sample 3129","1/360",0.935097175804217,0.96579705111918,0.0244515922259923,"EPGN"
"quercetin","Drug_Perturbations_from_GEO_up","DOWN","Up","quercetin DB04216 mouse GSE4262 sample 3427","1/360",0.935097175804217,0.96579705111918,0.0244515922259923,"DEFA5"
"doxorubicin","Drug_Perturbations_from_GEO_up","DOWN","Up","doxorubicin DB00997 human GSE12972 sample 2720","1/361",0.935592853810934,0.96579705111918,0.0241898668463974,"SERPINB3"
"triiodothyronine-[13c6]","Drug_Perturbations_from_GEO_up","DOWN","Up","Triiodothyronine-[13C6] hydrochloride (T3 thyronine) 53442265 human GSE29159 sample 3042","1/362",0.936084771070064,0.96579705111918,0.0239311685143165,"APOB"
"estradiol","Drug_Perturbations_from_GEO_up","DOWN","Up","estradiol 5757 mouse GSE2195 sample 3625","1/363",0.936572956005995,0.96579705111918,0.0236754585447714,"SPRR2B"
"phosgene","Drug_Perturbations_from_GEO_up","DOWN","Up","Phosgene 6371 mouse GSE2565 sample 3614","1/364",0.937057436680439,0.96579705111918,0.0234226988662237,"MAL"
"estradiol","Drug_Perturbations_from_GEO_up","DOWN","Up","estradiol 5757 mouse GSE2195 sample 3623","1/366",0.93801539676018,0.96579705111918,0.0229258806935928,"SPRR2B"
"bleomycin","Drug_Perturbations_from_GEO_up","DOWN","Up","bleomycin DB00290 mouse GSE43695 sample 3106","1/367",0.938488931423824,0.96579705111918,0.0226817486813799,"CRCT1"
"adenosine","Drug_Perturbations_from_GEO_up","DOWN","Up","adenosine triphosphate 5957 human GSE30903 sample 3218","1/367",0.938488931423824,0.96579705111918,0.0226817486813799,"CSTA"
"methamphetamine","Drug_Perturbations_from_GEO_up","DOWN","Up","methamphetamine 10836 mouse GSE30305 sample 2616","1/368",0.938958872311418,0.96579705111918,0.0224404199197503,"LCT"
"trichloroethylene","Drug_Perturbations_from_GEO_up","DOWN","Up","TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3309","1/369",0.939425246441375,0.96579705111918,0.0222018589820212,"GBP6"
"tamoxifen","Drug_Perturbations_from_GEO_up","DOWN","Up","Tamoxifen DB00675 mouse GSE34232 sample 2579","1/369",0.939425246441375,0.96579705111918,0.0222018589820212,"FETUB"
"insulin","Drug_Perturbations_from_GEO_up","DOWN","Up","Insulin Regular DB00030 mouse GSE39752 sample 3290","1/370",0.93988808081035,0.96579705111918,0.0219660308760894,"GBP6"
"nicotine","Drug_Perturbations_from_GEO_up","DOWN","Up","nicotine 942 human GSE6264 sample 3064","1/370",0.93988808081035,0.96579705111918,0.0219660308760894,"IGHV3-60"
"5-aza-2'-deoxycytidine","Drug_Perturbations_from_GEO_up","DOWN","Up","5-aza-2'-deoxycytidine DB01262 human GSE5230 sample 2497","1/372",0.940803236572535,0.96579705111918,0.0215024359139487,"APOC3"
"doxorubicin","Drug_Perturbations_from_GEO_up","DOWN","Up","doxorubicin DB00997 human GSE58074 sample 3179","1/373",0.94125561087146,0.96579705111918,0.0212746015508008,"KRT13"
"mepenzolate","Drug_Perturbations_from_GEO_up","DOWN","Up","mepenzolate bromide CID 6461 mouse GSE50836 sample 2502","1/374",0.941704550824878,0.96579705111918,0.0210493651397569,"ADH7"
"decitabine","Drug_Perturbations_from_GEO_up","DOWN","Up","decitabine 451668 mouse GSE4768 sample 3108","1/374",0.941704550824878,0.96579705111918,0.0210493651397569,"CRCT1"
"pristane","Drug_Perturbations_from_GEO_up","DOWN","Up","PRISTANE 15979 mouse GSE17297 sample 3227","1/374",0.941704550824878,0.96579705111918,0.0210493651397569,"FABP2"
"deta","Drug_Perturbations_from_GEO_up","DOWN","Up","DETA NONOate 24890998 mouse GSE22087 sample 3212","2/600",0.942163146116266,0.96579705111918,0.0259191244783982,"MYOC;DEFA5"
"deta","Drug_Perturbations_from_GEO_up","DOWN","Up","DETA NONOate 24890998 mouse GSE22087 sample 3210","2/600",0.942163146116266,0.96579705111918,0.0259191244783982,"TFAP2B;LCE3A"
"irinotecan","Drug_Perturbations_from_GEO_up","DOWN","Up","irinotecan DB00762 rat GSE11722 sample 2768","1/379",0.94389863646591,0.96579705111918,0.0199610282848697,"GAST"
"etanercept","Drug_Perturbations_from_GEO_up","DOWN","Up","etanercept DB00005 human GSE11903 sample 2606","1/380",0.944327507991435,0.96579705111918,0.0197507114859623,"SCEL"
"alfacalcidol","Drug_Perturbations_from_GEO_up","DOWN","Up","alfacalcidol 5282181 human GSE15947 sample 3362","1/381",0.944753122528351,0.96579705111918,0.0195427740667143,"KRT13"
"haloperidol","Drug_Perturbations_from_GEO_up","DOWN","Up","haloperidol 3559 mouse GSE6511 sample 2471","1/382",0.945175504606875,0.96579705111918,0.0193371865367468,"AQP4"
"cyclophosphamide","Drug_Perturbations_from_GEO_up","DOWN","Up","cyclophosphamide 2907 mouse GSE2254 sample 3627","1/384",0.946010668997945,0.96579705111918,0.0189329450719282,"GCG"
"ubiquinol","Drug_Perturbations_from_GEO_up","DOWN","Up","ubiquinol 9962735 mouse GSE15129 sample 3465","1/387",0.947239776032135,0.96579705111918,0.0183434925253238,"FABP2"
"acrylamide","Drug_Perturbations_from_GEO_up","DOWN","Up","acrylamide 6579 rat GSE29004 sample 3109","1/388",0.947643269366998,0.96579705111918,0.0181514070789122,"MYOC"
"phenytoin","Drug_Perturbations_from_GEO_up","DOWN","Up","phenytoin 1775 rat GSE2880 sample 3033","1/389",0.948043697172712,0.96579705111918,0.0179614760718048,"MAL"
"carboplatin","Drug_Perturbations_from_GEO_up","DOWN","Up","carboplatin DB00958 human GSE49577 sample 3177","1/392",0.949226817896147,0.96579705111918,0.0174043473946192,"SPRR3"
"heroin","Drug_Perturbations_from_GEO_up","DOWN","Up","heroin 5462328 mouse GSE30305 sample 2615","1/393",0.949615213271494,0.96579705111918,0.017222773609867,"KCNE2"
"arsenic","Drug_Perturbations_from_GEO_up","DOWN","Up","ARSENIC 5359596 human GSE6907 sample 3529","1/394",0.950000657077553,0.96579705111918,0.0170432257674281,"APOB"
"insulin","Drug_Perturbations_from_GEO_up","DOWN","Up","Insulin 3989 human GSE22309 sample 3368","1/397",0.951139501069196,0.96579705111918,0.0165164929413154,"APOA1"
"bleomycin","Drug_Perturbations_from_GEO_up","DOWN","Up","bleomycin DB00290 mouse GSE25640 sample 3121","1/399",0.951884376669264,0.96579705111918,0.0161750240929536,"MAL"
"simvastatin","Drug_Perturbations_from_GEO_up","DOWN","Up","simvastatin 54454 mouse GSE1871 sample 3618","1/402",0.95298059007954,0.96579705111918,0.0156768863918788,"SCEL"
"vitamin","Drug_Perturbations_from_GEO_up","DOWN","Up","vitamin c DB00126 mouse GSE32994 sample 3509","1/411",0.956122569030316,0.96579705111918,0.0142782214038173,"ENPP3"
"torcetrapib","Drug_Perturbations_from_GEO_up","DOWN","Up","torcetrapib 159325 human GSE15918 sample 3172","1/413",0.956791950409444,0.96579705111918,0.0139858445546191,"ZG16"
"cyclophosphamide","Drug_Perturbations_from_GEO_up","DOWN","Up","cyclophosphamide 2907 mouse GSE2254 sample 3626","1/413",0.956791950409444,0.96579705111918,0.0139858445546191,"GCG"
"methamphetamine","Drug_Perturbations_from_GEO_up","DOWN","Up","methamphetamine 10836 mouse GSE30305 sample 2667","1/439",0.964624055081695,0.971417182230157,0.0107131068194254,"KCNE2"
"quercetin","Drug_Perturbations_from_GEO_up","DOWN","Up","quercetin DB04216 mouse GSE38136 sample 3437","1/472",0.972565201087517,0.977120541607833,0.00768161615879443,"FETUB"
"soman","Drug_Perturbations_from_GEO_up","DOWN","Up","soman 7305 rat GSE13428 sample 2633","1/500",0.977895594335991,0.980180397126495,0.00581755041161953,"ENDOU"
"deta","Drug_Perturbations_from_GEO_up","DOWN","Up","DETA NONOate 24890998 mouse GSE22087 sample 3211","1/600",0.989806708721021,0.989806708721021,0.0022099250346557,"DYNAP"
"kiss1r alarin","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","KISS1R ALARIN Up","15/242",4.30964646323377e-10,2.96029615559528e-06,207.131619182283,"FLG;SERPINB3;SPRR3;CSTA;KRT1;SPINK5;CRCT1;KRT13;CWH43;SCEL;MAL;RHCG;SPRR2B;CLCA4;IVL"
"ku-c104250","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","KU-C104250 Up","13/245",4.21738943420085e-08,4.55345305032432e-05,136.258834574575,"SPRR3;CSTA;KRT1;SPINK5;CRCT1;KRT13;KLK13;TMPRSS11E;CRNN;SCEL;RHCG;SPRR2B;IVL"
"trichloroethylene","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Trichloroethylene Up","13/246",4.42429015308476e-08,4.55345305032432e-05,135.284489314345,"SERPINB3;SPRR3;CSTA;SPINK5;CRCT1;KRT13;KLK13;TMPRSS11E;CRNN;SCEL;RHCG;SPRR2B;IVL"
"lacitol","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Lacitol Up","13/246",4.42429015308476e-08,4.55345305032432e-05,135.284489314345,"SERPINB3;SPRR3;CSTA;SPINK5;KRT13;AQP4;ADH7;CRNN;SCEL;MAL;RHCG;SPRR2B;CLCA4"
"melengestrol","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Melengestrol Up","13/247",4.64029281587862e-08,4.55345305032432e-05,134.320307623654,"SERPINB3;SPRR3;KRT1;SPINK5;CRCT1;KRT13;TMPRSS11E;CRNN;SCEL;RHCG;SPRR2B;TGM3;IVL"
"ub-165","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","UB-165 Up","12/247",3.6912489626215e-07,0.000197411284212691,107.507842815501,"SERPINB3;SCEL;KRT1;SPINK5;CRCT1;KRT13;KLK13;CWH43;RHCG;TMPRSS11E;SPRR2B;CLCA4"
"sa-89210","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","SA-89210 Up","12/247",3.6912489626215e-07,0.000197411284212691,107.507842815501,"CRNN;SERPINB3;SPRR3;SPINK5;CRCT1;KRT13;KLK13;RHCG;TMPRSS11E;SPRR2B;IVL;SLURP1"
"mrs-1754","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","MRS-1754 Up","12/248",3.85420005057955e-07,0.000197411284212691,106.734648371959,"CRNN;SERPINB3;SPRR3;SPINK5;CRCT1;KLK13;RHCG;APOB;TMPRSS11E;SPRR2B;IVL;SLURP1"
"hesperidin","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Hesperidin Up","11/242",2.20308972325667e-06,0.000710191336909889,87.5471814677875,"CRNN;SERPINB3;SPRR3;DEFA6;DEFA5;KRT13;AQP4;RHCG;TMPRSS11E;SPRR2B;IVL"
"st-014366","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","ST-014366 Up","11/246",2.5816977172621e-06,0.000710191336909889,84.9919462035775,"CRNN;SPRR3;SCEL;CSTA;SPINK5;CRCT1;KRT13;KLK13;TMPRSS11E;SPRR2B;IVL"
"yl-51","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","YL-51 Up","11/246",2.5816977172621e-06,0.000710191336909889,84.9919462035775,"FLG;CRNN;SCEL;KRT1;SPINK5;CRCT1;CWH43;ALDOB;TMPRSS11E;IVL;SLURP1"
"urethane","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Urethane Up","11/246",2.5816977172621e-06,0.000710191336909889,84.9919462035775,"SERPINB3;SPRR3;SCEL;SPINK5;CRCT1;KRT13;KLK13;RHCG;TMPRSS11E;SPRR2B;SLURP1"
"sa-417716","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","SA-417716 Up","11/246",2.5816977172621e-06,0.000710191336909889,84.9919462035775,"FLG;CRNN;SPINK5;CRCT1;ALDOB;RHCG;TMPRSS11E;SPRR2B;TGM3;IVL;SLURP1"
"atorvastatin","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Atorvastatin Up","11/248",2.79155133157184e-06,0.000710191336909889,83.7543173192051,"SERPINB3;SPRR3;SCEL;CSTA;KRT1;SPINK5;CRCT1;RHCG;TMPRSS11E;SPRR2B;SLURP1"
"ku-c103655","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","KU-C103655 Up","11/248",2.79155133157184e-06,0.000710191336909889,83.7543173192051,"FLG;SPRR3;SCEL;KRT1;SPINK5;CRCT1;KRT13;TMPRSS11E;SPRR2B;IVL;SLURP1"
"ku-c103871","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","KU-C103871 Up","11/248",2.79155133157184e-06,0.000710191336909889,83.7543173192051,"SERPINB3;SPRR3;SCEL;CRCT1;KRT13;KLK13;RHCG;TMPRSS11E;SPRR2B;CLCA4;SLURP1"
"pd-168077","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","PD-168077 Up","10/243",1.54113638889858e-05,0.00237524425026598,66.6352890391153,"FLG;SERPINB3;SPRR3;SCEL;KRT1;CRCT1;KLK13;TMPRSS11E;SPRR2B;IVL"
"dextrorphan","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Dextrorphan Up","10/244",1.59680151625693e-05,0.00237524425026598,66.1346786896842,"CRNN;SPRR3;SPINK5;CRCT1;KRT13;KLK13;MAL;RHCG;TMPRSS11E;IVL"
"lixivaptan","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Lixivaptan Up","10/244",1.59680151625693e-05,0.00237524425026598,66.1346786896842,"SERPINB3;SPRR3;CSTA;CRCT1;KRT13;ALDOB;RHCG;CYP3A4;SPRR2B;CLCA4"
"mecillinam","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Mecillinam Up","10/245",1.6541889432644e-05,0.00237524425026598,65.639389415929,"CRNN;SERPINB3;SPRR3;SPINK5;CRCT1;KLK13;MAL;RHCG;SPRR2B;CLCA4"
"adaprev","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Adaprev Up","10/245",1.6541889432644e-05,0.00237524425026598,65.639389415929,"FLG;SERPINB3;CSTA;KRT1;SPINK5;CWH43;GBA3;SPRR2B;CLCA4;IVL"
"diarylsulfonesulfonamide","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Diarylsulfonesulfonamide Up","10/245",1.6541889432644e-05,0.00237524425026598,65.639389415929,"FLG;CRNN;SCEL;KRT1;SPINK5;CRCT1;KLK13;SPRR2B;TGM3;SLURP1"
"fluvoxamine","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Fluvoxamine Up","10/246",1.71334269022087e-05,0.00237524425026598,65.1493448193553,"SERPINB3;SPRR3;KRT1;SPINK5;KRT13;KLK13;MAL;RHCG;TMPRSS11E;IVL"
"fluspirilene","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Fluspirilene Up","10/246",1.71334269022087e-05,0.00237524425026598,65.1493448193553,"CRNN;SERPINB3;SPRR3;CSTA;APOA1;APOC3;ALDOB;RHCG;APOB;SPRR2B"
"isovaleric-acid","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Isovaleric-Acid Up","10/246",1.71334269022087e-05,0.00237524425026598,65.1493448193553,"CRNN;SERPINB3;SPRR3;SCEL;SPINK5;CRCT1;KRT13;APOA1;RHCG;TMPRSS11E"
"acexamic-acid","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Acexamic-Acid Up","10/246",1.71334269022087e-05,0.00237524425026598,65.1493448193553,"CRNN;SPRR3;CSTA;SPINK5;KRT13;KLK13;MAL;RHCG;TMPRSS11E;IVL"
"xamoterol","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","Xamoterol Up","10/247",1.77430764912433e-05,0.00237524425026598,64.6644698995212,"FLG;SERPINB3;SCEL;DEFA6;KRT1;SPINK5;DEFA5;APOC3;RHCG;SPRR2B"
"tcdd-dioxin","LINCS_L1000_Chem_Pert_Consensus_Sigs","DOWN","Up","TCDD-dioxin Up","10/247",1.77430764912433e-05,0.00237524425026598,64.6644698995212,"CRNN;SPRR3;CSTA;CRCT1;KRT13;KLK13;RHCG;TMPRSS11E;SPRR2B;IVL"
