"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009259","ribonucleotide metabolic process","131/3766","287/12095",1.30530977890564e-07,2.1917686846389e-05,1.98140366748431e-05,"NUDT3/TECR/PPCDC/NDUFS2/TPST1/ACSF3/NMNAT1/HINT1/NDUFS5/SLC25A25/SUCLA2/NPR2/CACNB4/DCAKD/NDUFB3/NUDT9/NME3/PDE4D/GIMAP7/SLC25A1/ELOVL6/NDUFB5/PPARA/PTHLH/MVD/ACSS2/SULT1B1/GTPBP1/ACSM1/NDUFB2/PIPOX/NDUFB6/NDUFA8/PPCS/NUDT11/NDUFA3/NUDT18/PANK4/PDK3/NDUFA10/NDUFA5/DPYD/UPRT/ACSL6/SDHB/SDHD/NDUFV1/AK4/ADCY9/TPST2/NDUFB11/PDE5A/AASS/SDHC/SULT1A1/ACSL1/NDUFB1/TSPO/PDE8B/MVK/ABHD14B/NDUFS3/NUDT2/ACOT8/ADA/ACSF2/NDUFA11/SLC25A16/GUK1/NDUFS1/NDUFB8/ACSM5/NDUFA6/NDUFA1/NDUFC1/PDK1/HSD17B4/ADCY2/GCDH/NME4/PDE1A/AK5/PDE9A/CROT/SNCA/NDUFA2/GMPR2/PDE7B/DLST/ALDOA/UCK1/OGDH/ELOVL4/NDUFB10/SULT2A1/NME5/MPP1/FIS1/NUDT10/PRKAG2/PID1/RORA/ADCY5/AMPD1/SUCLG1/PDHB/ENTPD5/ACOT11/MCEE/AK3/MAGI3/DLG2/NPR1/NDUFV3/SUCLG2/ND6/MLYCD/NDUFB7/BAD/NDUFS4/ACAT1/PMVK/PDK2/ACACB/ENPP3/NDUFS7/PDE2A/PDK4/NPPC/ATP1A2/PINK1",131
"GO:0006635","fatty acid beta-oxidation","42/3766","68/12095",1.76059570563306e-07,2.87178310955975e-05,2.59615059991545e-05,"ABCD3/SESN2/ABCD4/ECHS1/LEP/PPARA/AKT1/ETFB/AKT2/ETFA/ABCD2/ACOXL/PPARD/ACOT8/ECH1/HSD17B4/GCDH/CNR1/CRAT/CROT/ACOX1/CPT2/ACADS/AUH/SCP2/ECHDC2/PLIN5/ADIPOQ/MLYCD/ACADVL/ACOX2/ACAT1/HADHA/ACACB/ACADL/ACAA1/BDH2/ACADM/ACOX3/HADH/ETFDH/HADHB",42
"GO:0030258","lipid modification","81/3766","160/12095",1.88244435727672e-07,2.98524300991466e-05,2.69872066775665e-05,"CYP4F2/ABCD3/LPCAT3/INPP5B/SESN2/ABCD4/ECHS1/GBGT1/CYP2E1/LEP/PTEN/ADIPOR1/ST3GAL4/FIG4/DGKD/PPARA/MAPK14/AKT1/ACSM1/ETFB/PORCN/AKT2/APOD/ADH4/ETFA/ABCD2/GBA2/ADIPOR2/ACOXL/PPARD/INPP5J/ADH5/DGKA/HACL1/DGKB/ACOT8/ALOX12/ECH1/INPP5K/HSD17B4/CYP1A1/GCDH/CNR1/B4GALNT2/PHYH/CRAT/CROT/NR4A3/ACOX1/CYP3A4/CPT2/ACADS/EPHX2/SIRT4/AUH/PRKAG2/FMO4/SCP2/MTMR3/ECHDC2/PLIN5/ADIPOQ/DGKG/ILVBL/MLYCD/ACADVL/ACOX2/ACAT1/HADHA/ACACB/ACADL/ACAA1/PDK4/BDH2/ACADM/ACOX3/HADH/INPP5A/ETFDH/HADHB/ADH7",81
"GO:0006163","purine nucleotide metabolic process","152/3766","345/12095",2.11307926598423e-07,3.26042419716324e-05,2.94749008282239e-05,"FMO5/NUDT3/TECR/PPCDC/NDUFS2/TPST1/ACSF3/DERA/NNT/NUDT12/NMNAT1/HINT1/NDUFS5/SLC25A25/SUCLA2/NPR2/CACNB4/DCAKD/NDUFB3/NUDT9/NME3/PDE4D/PGLS/GIMAP7/SLC25A1/ELOVL6/NDUFB5/PPARA/PTHLH/MVD/IDH2/SARM1/HAAO/ACSS2/SULT1B1/GTPBP1/ACSM1/PARP16/NDUFB2/DCXR/PC/PIPOX/GMPR/NDUFB6/NDUFA8/PPCS/NUDT11/NDUFA3/ALDOB/NUDT18/PANK4/PDK3/NDUFA10/NDUFA5/ACSL6/RBKS/SDHB/SDHD/PTGIS/NDUFV1/AK4/ADCY9/TPST2/NDUFB11/PDE5A/AASS/SDHC/SULT1A1/ACSL1/NDUFB1/TSPO/PDE8B/MVK/ABHD14B/NDUFS3/NUDT2/NUDT16/ACOT8/ADA/ACSF2/FHIT/NDUFA11/SLC25A16/GUK1/NDUFS1/ALDH1L1/NDUFB8/ACSM5/NDUFA6/NDUFA1/NDUFC1/PDK1/HSD17B4/ADCY2/GCDH/NME4/PDE1A/AK5/PDE9A/CROT/SNCA/NDUFA2/GMPR2/PDE7B/DLST/GCK/TP53I3/ALDOA/OGDH/ASPDH/ELOVL4/NDUFB10/SULT2A1/NME5/MPP1/FIS1/NUDT10/PRKAG2/PID1/RORA/ADCY5/AMPD1/SUCLG1/PDHB/ACOT11/MCEE/MDH1/AK3/MAGI3/DLG2/NPR1/NDUFV3/SUCLG2/ND6/NOS1/ME1/MLYCD/NDUFB7/BAD/NDUFS4/ACAT1/PMVK/PDK2/ACACB/ENPP3/NDUFS7/PDE2A/PDK4/GPD1L/NPPC/ATP1A2/PINK1",152
"GO:0002027","regulation of heart rate","48/3766","82/12095",2.50621142200371e-07,3.67095844836632e-05,3.31862143288807e-05,"RANGRF/CACNA1C/ISL1/ADM/RGS4/DSC2/KCNJ5/ADRA1B/SLC8A1/TMEM161B/PDE4D/EPAS1/POPDC2/SCN1B/HCN4/CACNA2D1/KCNE4/SPTBN4/EDNRB/SCN3B/CACNA1G/HRC/EDN3/CAMK2D/KCNH2/ADA/KCND3/CACNB2/CTNNA3/RYR2/EDN2/PRKACA/CAV1/ANK2/BVES/SCN2B/DMD/SCN4B/TPM1/PLN/ADRA1A/SNTA1/RNLS/CASQ2/KCNE2/GPD1L/KCNA5/CALM1",48
"GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","21/3766","26/12095",2.50774880865802e-07,3.67095844836632e-05,3.31862143288807e-05,"NOL3/CACNA1C/RYR1/SLC8A1/CLIC2/PDE4D/CASQ1/HRC/CAMK2D/TMEM38A/RYR2/PRKACA/RYR3/AKAP6/ANK2/DMD/PLN/CASQ2/ATP1A2/GSTM2/CALM1",21
"GO:0060047","heart contraction","96/3766","199/12095",2.81107138442186e-07,4.0121016334161e-05,3.62702184153168e-05,"RANGRF/CACNA1C/THRA/ISL1/ADM/CYP2J2/ABCC9/RGS4/DSC2/SGCD/KCNN2/KCNJ5/SLC4A3/ADRA1B/SOD1/GJA1/SLC8A1/CLIC2/TMEM161B/PDE4D/EPAS1/POPDC2/GLP1R/SLC9A1/SCN1B/HCN4/CACNA2D1/SMAD7/MEF2A/KCNE4/SPTBN4/KCNJ12/HBEGF/EDNRB/ACE2/THRB/SCN3B/CACNA1G/TRPC1/MYL4/HRC/ATP2B4/PDE5A/EDN3/CDC42/CAMK2D/TMEM38A/EHD3/KCNH2/VEGFB/ADA/KCND3/FLNA/ACTC1/KCNIP2/CACNA1H/CACNB2/CTNNA3/FGF13/RPS6KA2/RYR2/CHRM2/SLC8A3/EDN2/PRKACA/CELF2/CAV1/MYL3/ATP2B2/ANK2/IRX3/BVES/HSPB7/SCN2B/DMD/DES/DMPK/CHGA/SCN4B/TPM1/ATP1B2/PLN/ADRA1A/NOS1/SGCG/SNTA1/RNLS/CASQ2/KCNE2/GPD1L/ATP1A2/RGS2/KCNA5/GSTM2/CALM1/GSN",96
"GO:0003015","heart process","100/3766","210/12095",3.50212083497557e-07,4.87648971875013e-05,4.40844632962393e-05,"RANGRF/CACNA1C/THRA/ZNHIT1/ISL1/ADM/CYP2J2/ABCC9/RGS4/DSC2/SGCD/KCNN2/KCNJ5/SLC4A3/WWTR1/ADRA1B/SOD1/GJA1/SLC8A1/CLIC2/TMEM161B/PDE4D/EPAS1/POPDC2/GLP1R/SLC9A1/SCN1B/HCN4/CACNA2D1/SMAD7/MEF2A/KCNE4/SPTBN4/KCNJ12/HBEGF/RAMP3/EDNRB/PPCS/ACE2/THRB/SCN3B/CACNA1G/TRPC1/MYL4/HRC/ATP2B4/PDE5A/EDN3/CDC42/CAMK2D/TMEM38A/EHD3/KCNH2/VEGFB/ADA/KCND3/FLNA/ACTC1/KCNIP2/CACNA1H/CACNB2/CTNNA3/FGF13/RPS6KA2/RYR2/CHRM2/SLC8A3/EDN2/PRKACA/CELF2/CAV1/MYL3/ATP2B2/ANK2/IRX3/BVES/HSPB7/SCN2B/DMD/DES/DMPK/CHGA/SCN4B/TPM1/ATP1B2/PLN/ADRA1A/NOS1/SGCG/SNTA1/RNLS/CASQ2/KCNE2/GPD1L/ATP1A2/RGS2/KCNA5/GSTM2/CALM1/GSN",100
"GO:0001508","action potential","65/3766","124/12095",6.07950336835409e-07,8.24714925540123e-05,7.45559141138779e-05,"RANGRF/CACNA1C/ABCC9/DSC2/SCN11A/KCNN2/KCNJ5/SLC4A3/GPR88/CHRNA4/NPR2/NTRK2/CACNB4/SOD1/GJA1/CHRNB4/SLC8A1/TMEM161B/SLC9A1/SCN1B/HCN4/CACNA2D1/MECP2/USP53/KCNE4/HCN1/CHRNB2/HCN2/GNAQ/SCN3B/CACNA1G/ANK3/KCNA1/CAMK2D/KCNH2/GRIA1/KCND3/FLNA/GRIK2/KCNIP2/CACNB2/CTNNA3/FGF13/RYR2/CNR1/CAV1/P2RX1/AKAP6/ANK2/SLMAP/GNA11/SCN2B/DMD/TACR1/SCN4B/ADRA1A/KCNB1/SNTA1/KCNA2/CD36/KCNE2/GPD1L/ATP1A2/KCNA5/CALM1",65
"GO:0060078","regulation of postsynaptic membrane potential","60/3766","112/12095",6.21172566092578e-07,8.24714925540123e-05,7.45559141138779e-05,"CHRFAM7A/GABRG2/RGS4/RIMS2/GABRB2/HTR3A/CHRNA4/GRIK4/PTEN/CHRNB4/NLGN3/CELF4/GRID1/SLC29A1/MEF2C/AKT1/PTK2B/MECP2/P2RX6/HCN1/CHRNB2/SLC1A7/NLGN4X/GRIK1/GLRB/CBLN1/SYNE1/KCNA1/DLG4/GABRA4/GRIA1/CHRM1/GRIK2/MPP2/SLC8A3/SNCA/GRID2/BAIAP2/GRIK5/GRIA2/ABAT/GRIN2A/P2RX1/NLGN1/GRIA3/RELN/RIMS1/DMPK/GABRA5/NPAS4/IGSF11/TMEM108/GHRL/KCNA2/GRIA4/TMEM25/GRIK3/NRXN1/P2RX2/ADRB2",60
"GO:0044242","cellular lipid catabolic process","89/3766","184/12095",6.53215273755764e-07,8.47546817698104e-05,7.66199638091989e-05,"PRKCD/GDE1/CYP4F2/ABCD3/LIPE/SMPD3/PLCG2/PLD1/LPIN1/SESN2/PLA2G4C/FUCA1/ABCD4/ECHS1/PNPLA1/ANGPTL3/LEP/SLC27A4/PPARA/CYP1B1/AKT1/LCT/PCK2/ETFB/AKT2/GBA3/AKR1C3/ETFA/ABCD2/PNPLA2/GBA2/AADAC/ACOXL/PPARD/MGST2/CYP4F12/HACL1/ENPP2/PNPLA4/ACOT8/ECH1/PNPLA7/PRDX6/PLA2G5/MGLL/HSD17B4/ENPP7/GCDH/CNR1/APOC3/PHYH/AIG1/CRAT/CROT/APOB/ACOX1/CPT2/ACADS/GPLD1/AUH/APOA4/GDPD3/PCCA/SCP2/ECHDC2/MCEE/GPIHBP1/PLIN5/ABHD5/ADIPOQ/ILVBL/MLYCD/ACADVL/ACOX2/SIRT2/ACAT1/HADHA/ACACB/ACADL/ACAA1/SMPD1/BDH2/ACADM/ACOX3/ENPP6/HADH/ABHD6/ETFDH/HADHB",89
"GO:0019693","ribose phosphate metabolic process","131/3766","294/12095",6.86640160970241e-07,8.71117484217579e-05,7.87508002160723e-05,"NUDT3/TECR/PPCDC/NDUFS2/TPST1/ACSF3/NMNAT1/HINT1/NDUFS5/SLC25A25/SUCLA2/NPR2/CACNB4/DCAKD/NDUFB3/NUDT9/NME3/PDE4D/GIMAP7/SLC25A1/ELOVL6/NDUFB5/PPARA/PTHLH/MVD/ACSS2/SULT1B1/GTPBP1/ACSM1/NDUFB2/PIPOX/NDUFB6/NDUFA8/PPCS/NUDT11/NDUFA3/NUDT18/PANK4/PDK3/NDUFA10/NDUFA5/DPYD/UPRT/ACSL6/SDHB/SDHD/NDUFV1/AK4/ADCY9/TPST2/NDUFB11/PDE5A/AASS/SDHC/SULT1A1/ACSL1/NDUFB1/TSPO/PDE8B/MVK/ABHD14B/NDUFS3/NUDT2/ACOT8/ADA/ACSF2/NDUFA11/SLC25A16/GUK1/NDUFS1/NDUFB8/ACSM5/NDUFA6/NDUFA1/NDUFC1/PDK1/HSD17B4/ADCY2/GCDH/NME4/PDE1A/AK5/PDE9A/CROT/SNCA/NDUFA2/GMPR2/PDE7B/DLST/ALDOA/UCK1/OGDH/ELOVL4/NDUFB10/SULT2A1/NME5/MPP1/FIS1/NUDT10/PRKAG2/PID1/RORA/ADCY5/AMPD1/SUCLG1/PDHB/ENTPD5/ACOT11/MCEE/AK3/MAGI3/DLG2/NPR1/NDUFV3/SUCLG2/ND6/MLYCD/NDUFB7/BAD/NDUFS4/ACAT1/PMVK/PDK2/ACACB/ENPP3/NDUFS7/PDE2A/PDK4/NPPC/ATP1A2/PINK1",131
"GO:0016042","lipid catabolic process","118/3766","260/12095",7.80139812692447e-07,9.68221345795908e-05,8.75291876803448e-05,"PRKCD/THRA/PLCH2/GDE1/CYP4F2/BSCL2/ABCD3/LIPE/SMPD3/PLCG2/PLD1/LPIN1/SESN2/PLA2G4C/PLCZ1/FUCA1/ABCD4/ECHS1/PNPLA1/CYP46A1/PLCE1/ANGPTL3/LEP/SLC27A4/PPARA/CYP1B1/AKT1/LCT/RARRES2/CYP27A1/PAFAH2/PCK2/ETFB/AKT2/SCT/GBA3/AKR1C3/ETFA/ABCD2/PNPLA2/ALK/GBA2/AADAC/ACOXL/PLA2G1B/PPARD/PLA2G12A/CYP39A1/MGST2/CYP4F12/HACL1/ENPP2/PNPLA4/ACOT8/ECH1/PNPLA7/PRDX6/PLA2G5/OXCT1/MGLL/HSD17B4/ENPP7/GCDH/CNR1/APOC3/PHYH/AIG1/CRAT/PRKCE/CROT/APOB/ACOX1/NAAA/CIDEC/CYP3A4/CPT2/ACADS/LIPF/SULT2A1/GPLD1/AUH/APOA4/ABHD4/GDPD3/PCCA/SCP2/HSD17B6/ECHDC2/MCEE/GPIHBP1/PLIN5/ABHD5/PLIN1/ADIPOQ/ILVBL/MLYCD/ACADVL/ACOX2/SIRT2/ACAT1/PLCD4/HADHA/ACACB/SNX17/ACADL/ACAA1/SMPD1/BDH2/ACADM/ACOX3/ENPP6/HADH/ABHD6/HPGD/PLCD1/CIDEA/ETFDH/HADHB",118
"GO:0044282","small molecule catabolic process","135/3766","306/12095",9.1516461972956e-07,0.000111163293915661,0.00010049388870177,"ADAL/NUDT3/CYP4F2/ACSF3/ABCD3/DERA/FAH/LPIN1/SESN2/FUT9/APOBEC1/GNPDA2/ABCD4/ECHS1/CYP46A1/LEP/HPD/SLC27A4/PFKL/DHDH/GPT2/PPARA/ACAD8/AKT1/HAAO/SLC25A21/SULT1B1/CYP27A1/MPST/AKR1A1/DCXR/PCK2/THNSL2/PIPOX/HIBCH/ETFB/SHMT1/AKT2/BCKDHB/QDPR/ADH4/ALDOB/AKR1C3/TST/APOBEC3C/DPYD/ETFA/RBKS/ABCD2/GALT/ACOXL/OTC/PPARD/ATP2B4/GOT1/CYP39A1/AASS/SULT1A1/ADH5/CYP4F12/HACL1/GSTZ1/PDXP/CARNS1/ACOT8/ADA/BCKDK/ECH1/ALDH1L1/IDS/OXCT1/HSD17B4/CYP1A1/GCDH/CNR1/PHYH/AIG1/MGAT1/CRAT/DDO/CROT/ACOX1/DLST/GCK/ARG2/CYP3A4/ABAT/CPT2/GPT/ACADS/CDO1/DBT/HMGCL/SULT2A1/AUH/OAT/NAGK/PCCA/ALDH2/SCP2/HSD17B6/HK1/ECHDC2/MCEE/PLIN5/CRYL1/ADIPOQ/NOS1/ILVBL/MLYCD/LDHD/HDC/ACADVL/ACADSB/ACOX2/BAD/ACAT1/HADHA/ACACB/SNX17/HMGCLL1/ACADL/ACAA1/GLUL/BDH2/APOBEC2/ACADM/HAGH/ACOX3/HADH/ADHFE1/ETFDH/ASPA/HADHB/ALDH6A1",135
"GO:0034762","regulation of transmembrane transport","184/3766","440/12095",9.488251957063e-07,0.000112850896714318,0.000102019516108509,"RANGRF/GRP/CACNA1C/CCR2/HAP1/KCNS3/CABP1/RGS4/IGF1/WNK3/SCN11A/KCNN2/CAPN1/CCL2/ATP7A/RNASEL/TMBIM6/KCNJ5/SLC1A2/WNK1/CLCNKB/KCNK17/CACNB4/LEP/PRKD1/KCNK12/SLC8A1/CLIC2/PDE4D/NLGN3/GJC2/SLC9A1/PHB2/KCNK7/SCN1B/ABCB1/MAPK14/CLIC4/HCN4/MEF2C/AKT1/CACNA2D1/KCNS2/RIPK1/PTK2B/UTRN/MEF2A/KCNE4/HCN1/TPCN2/KCNJ12/KCNK10/KCNQ4/ACTB/HVCN1/CREBL2/SLC17A8/GLRX/RAMP3/KCNA3/HCN2/AKT2/STOM/AMIGO1/PPP3CC/CHRM3/CLIC3/CA2/ABL1/ACE2/CASQ1/STAC2/SCN3B/ARL6IP5/CACNA1G/TRPC1/CNIH2/OSR1/ANK3/OAZ1/HRC/PLA2G1B/KCNA1/DLG4/ATP2B4/PER2/EDN3/CAMK2D/ACSL1/TMEM38A/KCNH2/CAB39/KCND3/FLNA/KCNIP2/JPH3/CACNA1H/NDUFA4/CACNB2/OAZ2/FGF13/PPP3CB/CACNA2D2/INPP5K/KCNIP3/RYR2/ACTN2/SCN3A/TMEM37/PRKCB/KCNJ13/DPP10/KCNA6/FGF14/PRNP/TMEM109/PRKCE/SNCA/NR4A3/KCNMA1/PRKACA/SLC31A2/CAV1/GRIN2A/KCNAB1/SHISA6/P2RX1/CLIP3/AKAP6/CRBN/ANK2/KCNJ16/PRKAG2/SLMAP/PID1/JPH2/BCL2/CRHBP/SCN2B/CLCNKA/KCNJ15/KCNQ5/DMD/NLGN1/BDKRB1/RELN/SORBS1/SCN4B/ISCU/FXYD6/ATP1B2/PLN/ADIPOQ/AHCYL1/NOS1/CACNA2D3/GIP/SCN7A/KCNB1/COMMD1/SNTA1/KCNMB1/DPP6/KCNA2/CASQ2/ADCYAP1R1/AHNAK/KLF15/KCNE2/GPD1L/ATP1A2/STIM1/RGS2/KCNA5/PIM1/VAMP2/ATP4A/GSTM2/FHL1/CALM1/NFE2L2/P2RX2/PLP1/ADRB2",184
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","18/3766","22/12095",1.34085150891347e-06,0.000153164386993402,0.000138463734902167,"CACNA1C/SLC8A1/CLIC2/PDE4D/CASQ1/HRC/CAMK2D/TMEM38A/RYR2/PRKACA/AKAP6/ANK2/DMD/PLN/CASQ2/ATP1A2/GSTM2/CALM1",18
"GO:0006937","regulation of muscle contraction","69/3766","136/12095",1.34449936518082e-06,0.000153164386993402,0.000138463734902167,"RANGRF/CACNA1C/MYL5/DSC2/ZDHHC21/ADRA1B/PLCE1/SOD1/PRKD1/CHRNB4/SLC8A1/CLIC2/TBXA2R/PDE4D/SLC9A1/HCN4/SMAD7/PRKG1/CHRM3/ACE2/CASQ1/NR4A1/HRC/KCNA1/PDE5A/ANXA6/RHOA/CAMK2D/TMEM38A/SETD3/EHD3/ADA/CTNNA3/FGF13/DAPK3/SRF/RYR2/CHRM2/PPP1R12B/C12orf57/SLC8A3/EDN2/TACR2/PRKACA/ABAT/CAV1/MYL3/P2RX1/ANK2/TNNT3/DMD/DMPK/CHGA/TACR1/MYOCD/CNN1/TPM1/PLN/ADRA1A/NOS1/MYL9/GHRL/KIT/CASQ2/ATP1A2/RGS2/GSTM2/CALM1/ADRB2",69
"GO:0006941","striated muscle contraction","75/3766","151/12095",1.36825779237406e-06,0.000153164386993402,0.000138463734902167,"RANGRF/CACNA1C/ABCC9/DSC2/SGCD/RYR1/KCNN2/KCNJ5/ADRA1B/PRKD1/GJA1/SLC8A1/CLIC2/PDE4D/SLC9A1/SCN1B/HCN4/CACNA2D1/SMAD7/SMPX/KCNE4/ACE2/CASQ1/STAC2/SCN3B/CACNA1G/NR4A1/MYL4/HRC/PDE5A/CAMK2D/TMEM38A/EHD3/KCNH2/LMOD3/VEGFB/ATP8A2/RCSD1/KCND3/FLNA/CACNB2/CTNNA3/FGF13/RYR2/C12orf57/SLC8A3/DTNA/ARG2/PRKACA/ALDOA/CAV1/MYL3/RYR3/ANK2/TNNT3/SCN2B/DMD/SYNM/DMPK/CHGA/SCN4B/TPM1/PLN/ADRA1A/NOS1/SNTA1/CASQ2/KCNE2/GPD1L/ATP1A2/RGS2/KCNA5/GSTM2/CALM1/GSN",75
"GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","15/3766","17/12095",1.68166362992219e-06,0.000184627262754342,0.000166906817358471,"CACNA1C/SLC8A1/CLIC2/HRC/CAMK2D/TMEM38A/RYR2/PRKACA/ANK2/DMD/PLN/CASQ2/ATP1A2/GSTM2/CALM1",15
"GO:0043269","regulation of monoatomic ion transport","184/3766","444/12095",1.92113618468277e-06,0.00020436694018609,0.000184751889027003,"RANGRF/GRP/CACNA1C/CCR2/PRKG2/HAP1/KCNS3/HTR1B/TF/CABP1/RGS4/WNK3/SCN11A/KCNN2/CCL2/ATP7A/TMBIM6/KCNJ5/WNK1/CLCNKB/KCNK17/CACNB4/LEP/PRKD1/KCNK12/SLC8A1/CLIC2/PDE4D/NLGN3/CA7/GJC2/SLC9A1/PHB2/KCNK7/SCN1B/ABCB1/CLIC4/HCN4/AKT1/CACNA2D1/KCNS2/RIPK1/PTK2B/UTRN/KCNE4/SPTBN4/HCN1/TPCN2/KCNJ12/KCNK10/CAMK2A/KCNQ4/HVCN1/GLRX/RAMP3/KCNA3/HCN2/STOM/AMIGO1/PPP3CC/SIK1/CLIC3/CA2/WFS1/ABL1/CASQ1/STAC2/SCN3B/TRPV3/CACNA1G/TRPC1/OSR1/ANK3/CASR/HRC/PLA2G1B/KCNA1/ATP2B4/EDN3/CAMK2D/TMEM38A/NKAIN3/CLDN10/PXK/TSPO/KCNH2/CAB39/CHRM1/KCND3/FLNA/KCNIP2/JPH3/CACNA1H/P2RY12/NDUFA4/CACNB2/FGF13/PPP3CB/CACNA2D2/INPP5K/KCNIP3/RYR2/IL16/ACTN2/SCN3A/TMEM37/CNR1/CAMK2G/KCNJ13/DPP10/KCNA6/FGF14/PRNP/TMEM109/PRKCE/SNCA/KCNMA1/GCK/TACR2/P2RY1/PRKACA/SLC31A2/MYLK/CAV1/ABCC8/VIP/GRIN2A/KCNAB1/CNTN1/P2RX1/AKAP6/CRBN/ANK2/KCNJ16/SLMAP/JPH2/BCL2/GCG/SCN2B/RAB11B/CLCNKA/KCNJ15/KCNQ5/DMD/CAMK2B/BDKRB1/RELN/CXCL12/DMPK/SCN4B/ISCU/HOMER2/MAOB/FXYD6/ATP1B2/PLN/AHCYL1/NOS1/ATF4/CACNA2D3/SCN7A/KCNB1/COMMD1/SNTA1/KCNMB1/DPP6/KCNA2/CASQ2/ADCYAP1R1/AHNAK/KCNE2/GPD1L/ATP1A2/STIM1/SLC6A4/KCNA5/VAMP2/ATP4A/GSTM2/FHL1/CALM1/P2RX2/PLP1/ADRB2",184
"GO:0010257","NADH dehydrogenase complex assembly","30/3766","46/12095",1.9688529883053e-06,0.00020436694018609,0.000184751889027003,"NDUFS2/NDUFS5/NDUFAF2/NDUFB3/OXA1L/NDUFB5/NDUFAF3/NDUFB2/NDUFB6/NDUFA8/NDUFA3/NDUFA10/NDUFA5/NDUFB11/NDUFB1/NDUFS3/NDUFA11/NDUFS1/NDUFB8/NDUFA6/NDUFA1/NDUFC1/NDUFA2/NDUFAF1/NDUFB10/ECSIT/ND6/NDUFB7/NDUFS4/NDUFS7",30
"GO:0032981","mitochondrial respiratory chain complex I assembly","30/3766","46/12095",1.9688529883053e-06,0.00020436694018609,0.000184751889027003,"NDUFS2/NDUFS5/NDUFAF2/NDUFB3/OXA1L/NDUFB5/NDUFAF3/NDUFB2/NDUFB6/NDUFA8/NDUFA3/NDUFA10/NDUFA5/NDUFB11/NDUFB1/NDUFS3/NDUFA11/NDUFS1/NDUFB8/NDUFA6/NDUFA1/NDUFC1/NDUFA2/NDUFAF1/NDUFB10/ECSIT/ND6/NDUFB7/NDUFS4/NDUFS7",30
"GO:0061337","cardiac conduction","47/3766","84/12095",2.0085764501616e-06,0.000204767195606653,0.000185113728104179,"RANGRF/CACNA1C/ISL1/ABCC9/DSC2/KCNN2/KCNJ5/SLC4A3/GJA1/SLC8A1/PDE4D/SLC9A1/SCN1B/HCN4/CACNA2D1/MEF2A/KCNE4/SPTBN4/ACE2/SCN3B/CACNA1G/TRPC1/HRC/ATP2B4/CAMK2D/EHD3/KCNH2/KCND3/FLNA/CACNB2/CTNNA3/RYR2/SLC8A3/PRKACA/CAV1/ATP2B2/ANK2/IRX3/SCN2B/SCN4B/ATP1B2/PLN/CASQ2/KCNE2/ATP1A2/KCNA5/CALM1",47
"GO:0098754","detoxification","55/3766","103/12095",2.06231155869019e-06,0.000206556784009864,0.000186731552580941,"SLC22A5/NNT/GPX4/SLC47A2/PRDX1/BMP7/MT1H/SESN2/ATP7A/GSTM1/SRXN1/APOM/SOD1/SLC47A1/TXNRD2/CLIC2/TP53INP1/ALDH1A1/FBLN5/ABCB1/GSTK1/AKR1A1/CCS/ADH4/DUOX1/NXN/S100A9/MGST2/ADH5/GSTZ1/GSTM3/PRDX6/MT1G/SOD3/GSTA1/TPO/ABCG2/MGST3/PRDX5/OSCP1/PRDX2/APOA4/MT1E/CAT/CD36/LTC4S/PIM1/GSTM2/HBB/MT1M/NFE2L2/MT1X/PTGS1/RDH12/GPX3",55
"GO:0034308","primary alcohol metabolic process","48/3766","87/12095",2.69470168138551e-06,0.000253819335995307,0.000229457865122473,"CYP27C1/GDE1/LIPE/IGF1/ADH1A/ALDH1A1/CYP1B1/ACSS2/SULT1B1/PECR/AKR1A1/EDNRB/ADH4/WNT4/AKR1C3/PNPLA2/DHRS9/ADH1C/SULT1A1/ADH5/CYP2C18/PNPLA4/DHRS3/CACNA1H/CYP1A1/NAAA/CYP3A4/RDH5/RETSAT/SULT2A1/GDPD3/ALDH2/HSD17B6/ALDH1A2/BMP5/BMP6/THTPA/CYP11A1/DHRS4/AKR7A2/ALDH3A2/ADH1B/DHRS7/AKR1C1/AKR1C2/RDH12/ADH7/SCNN1B",48
