"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"titanium dioxide NA mouse GSE7475 sample 2824","10/339",0.000246625849615678,0.00321316361972431,0,0,4.23816760746852,35.2091628962105,"CFD;TMEM100;ALAD;MYL6;GSN;GPX3;EPHX1;DPT;CALM1;KLF4"
"methylprednisolone 6741 rat GSE490 sample 3661","9/277",0.000249457662249744,0.00321316361972431,0,0,4.66386154334709,38.6924276979501,"PPP1CB;HADHB;CKMT2;MPZ;PYGM;ADRB2;CALM1;SLC25A4;LYVE1"
"Phosgene 6371 mouse GSE2565 sample 3613","10/341",0.000258473495785892,0.0032803327479886,0,0,4.21212775140268,34.7951970073777,"SCNN1G;STX12;RNF11;BTG2;TSC22D3;MAL;SRSF5;PTGR1;LYVE1;PTGS1"
"irinotecan DB00762 rat GSE11722 sample 2769","8/224",0.000294253496364509,0.00367185137875203,0,0,5.12102243088159,41.6393863755371,"CSRNP1;BTG2;TSC22D3;CRY2;MKNK2;HBB;SRSF5;KLF4"
"trichostatin A 444732 mouse GSE1437 sample 3085","13/557",0.000297832672668184,0.00367185137875203,0,0,3.36756655216831,27.3412012098338,"CBX7;GSN;HPGD;GPX3;HSPB8;CIDEA;PYGM;PTGR1;C1QL1;DHRS7;SLC7A8;ID4;IGFBP6"
"DAPT 5311272 rat GSE31668 sample 2648","9/285",0.000307579825855108,0.00373861112271773,0,0,4.5268270120259,36.6074356211241,"GHR;BTG2;CIDEA;ID4;SAT2;IGFBP6;PTN;ADH7;PTGS1"
"pimecrolimus DB00337 human GSE32473 sample 2574","10/350",0.000317867061888087,0.00380998992235305,0,0,4.09873949579832,33.0107450123757,"UBL3;SCARA5;TSC22D3;MAMDC2;NCOA4;HBB;AKR1C2;MT1X;SRSF5;IGFBP6"
"imatinib DB00619 human GSE1922 sample 2520","9/287",0.000323740426070188,0.00382606484424791,0,0,4.49380070411756,36.1102434613501,"ALAD;CYB5R1;KAT2B;BTG2;SLC7A8;CITED2;NCOA4;HBB;YPEL5"
"imatinib DB00619 human GSE1922 sample 2457","9/288",0.00033208041247699,0.00382606484424791,0,0,4.47746511095859,35.8650928868865,"ALAD;CYB5R1;KAT2B;BTG2;SLC7A8;CITED2;NCOA4;HBB;YPEL5"
"bleomycin DB00290 mouse GSE485 sample 2684","10/352",0.000332508532234755,0.00382606484424791,0,0,4.07435254803676,32.6308581847226,"PPP1CB;RNF11;UBL3;GSN;ROGDI;EPHX1;MKNK2;ADRB2;SIDT2;NFE2L2"
"CasIIgly 144221079 human GSE41827 sample 3130","7/174",0.000346385637313306,0.00393330006580767,0,0,5.769482014991,45.9709894821089,"CSRNP1;UBL3;AKR1C1;AKR1C2;MT1X;IGFBP6;YPEL5"
