"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"PHA-767491 Down","12/243",3.09904628937235e-07,3.15655996390488e-05,0,0,7.38528138528139,110.683221244917,"KAT2B;PINK1;HPGD;CITED2;MPZ;ASB8;PLP1;HBB;IGFBP6;YPEL5;LYVE1;PLCD1"
"PCI-24781 Up","12/244",3.23855393721739e-07,3.15655996390488e-05,0,0,7.35307346326837,109.876746878485,"CFD;CYB5R1;CBR1;MAF;HPGD;CITED2;GPX3;EPHX1;MT1X;NCAM1;ADRB2;SLC25A4"
"Fenipentol Up","12/244",3.23855393721739e-07,3.15655996390488e-05,0,0,7.35307346326837,109.876746878485,"TMEM100;GHR;KAT2B;MAF;UBL3;PPP1R3C;HSPB8;P2RY14;HBB;ABHD6;PTN;GPM6B"
"Butoconazole Down","12/244",3.23855393721739e-07,3.15655996390488e-05,0,0,7.35307346326837,109.876746878485,"P2RY14;MT1M;EPHX1;FAM107A;ID4;AQP4;MT1X;ADRB2;PTN;YPEL5;GPM6B;LHPP"
"FGIN-1-27 Down","12/244",3.23855393721739e-07,3.15655996390488e-05,0,0,7.35307346326837,109.876746878485,"CFD;BTG2;SLC7A8;HSPB8;AKR1C1;EPHX1;FAM107A;AKR1C2;S100B;ASPA;LYVE1;GPM6B"
"Methiopril Down","12/244",3.23855393721739e-07,3.15655996390488e-05,0,0,7.35307346326837,109.876746878485,"CFD;CLEC3B;PGRMC2;PPP1R3C;HPGD;CITED2;HSPB8;AKR1C1;FHL1;MICALL1;HBB;AKR1C2"
"SA-419090 Down","12/244",3.23855393721739e-07,3.15655996390488e-05,0,0,7.35307346326837,109.876746878485,"CFD;CLEC3B;GPX3;HSPB8;AKR1C1;ID4;SOSTDC1;AKR1C2;NCAM1;IGFBP6;PTN;GPM6B"
"Itopride Up","12/245",3.38362736906852e-07,3.15655996390488e-05,0,0,7.32114200410524,109.07877334888,"TMEM100;ALDH6A1;HPGD;MT1M;FAM107A;ID4;PLP1;MAL;AQP4;MT1X;S100B;GPM6B"
"SA-426029 Up","12/245",3.38362736906852e-07,3.15655996390488e-05,0,0,7.32114200410524,109.07877334888,"DHRS7;HPGD;CITED2;HSPB8;TSC22D3;NCOA4;ID4;MAL;HBB;SOSTDC1;ABHD6;PTN"
"Roscovitine Down","12/245",3.38362736906852e-07,3.15655996390488e-05,0,0,7.32114200410524,109.07877334888,"CFD;MAF;CITED2;TSC22D3;AKR1C1;MT1M;MKNK2;HBB;AKR1C2;MT1X;ADRB2;YPEL5"
"Citalopram Down","12/245",3.38362736906852e-07,3.15655996390488e-05,0,0,7.32114200410524,109.07877334888,"CFD;TMEM100;BTG2;DHRS7;MAF;SLC7A8;TSC22D3;DPT;MT1X;ABHD6;IGFBP6;KLF4"
