feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
FEN1	status	Tumor	1.37668291787378	0.115895874582113	855	408	3.25590775171359e-30	2.00240329133677e-29
CDH3	status	Tumor	1.37342801681938	0.115711319492898	855	409	3.57741169475059e-30	2.19742733092788e-29
FOXD2	status	Tumor	1.37495311264245	0.115876093089719	855	419	3.71632731625467e-30	2.2799554087452e-29
TIGD1	status	Tumor	1.37524189176874	0.115907335119871	855	406	3.74334774048279e-30	2.293717978237e-29
PRRC2C	status	Tumor	1.37156671201002	0.115622599342026	855	442	3.84312140953439e-30	2.35197148686315e-29
GLTP	status	Tumor	-1.37099272733135	0.11558321330914	855	357	3.87967086267259e-30	2.37143695762383e-29
AVL9	status	Tumor	1.37713951544421	0.116215659865322	855	427	4.37180167677846e-30	2.66898759266084e-29
AHCYL1	status	Tumor	-1.37912969363061	0.116388720713921	855	404	4.39515904739351e-30	2.67997502889848e-29
ADAMTS1	status	Tumor	-1.3761395869933	0.116241061909002	855	404	4.90244241920688e-30	2.98565311766558e-29
PIMREG	status	Tumor	1.36939533402575	0.115802254882539	855	415	5.62142160065382e-30	3.41935620477726e-29
EPHB2	status	Tumor	1.36289584539788	0.115344775836428	855	412	6.19131873044607e-30	3.7614330075614e-29
SLC38A7	status	Tumor	1.36968875023596	0.11592469982543	855	444	6.22381400443267e-30	3.77658616773827e-29
ENDOU	status	Tumor	-1.370899682312	0.116038056749456	855	349	6.29459331982882e-30	3.8149050423205e-29
PBXIP1	status	Tumor	-1.37261415107259	0.116291427376031	855	408	7.04292087733922e-30	4.26326929621018e-29
CLEC5A	status	Tumor	1.36812075967094	0.115913426170351	855	392	7.0626512327128e-30	4.2700430669364e-29
RBM28	status	Tumor	1.36986023527635	0.116064066112222	855	433	7.08662612101935e-30	4.27936359964937e-29
STPG4	status	Tumor	1.36105965015807	0.115346497584164	855	386	7.29757768837459e-30	4.40143407018974e-29
CDT1	status	Tumor	1.36713000608223	0.115879403433243	855	432	7.43894721077117e-30	4.48129350046456e-29
POLR1A	status	Tumor	1.37304547207691	0.116408978451049	855	444	7.65894115672385e-30	4.6082678439975e-29
LINC01572	status	Tumor	1.36651593695511	0.115914177096789	855	402	8.14098019909757e-30	4.8924159850346e-29
ONECUT2	status	Tumor	1.36512566171928	0.1158200143381	855	391	8.34439435043735e-30	5.00864006628893e-29
KLHDC2	status	Tumor	-1.36127046751649	0.115540449088233	855	442	8.76731180274427e-30	5.25618213593781e-29
MTCO3P43	status	Tumor	1.35759378191265	0.115246978156615	855	411	8.93892191740707e-30	5.35264785473477e-29
NRG2	status	Tumor	-1.36628504790253	0.116048731780027	855	380	9.55046925676021e-30	5.71200314399534e-29
SCLY	status	Tumor	1.36490440029702	0.115956949934634	855	451	9.8057064440308e-30	5.85765020551422e-29
ANP32E	status	Tumor	1.36603578944744	0.116084650341587	855	433	1.0130972887813e-29	6.04473322661876e-29
UBE2J1	status	Tumor	-1.36743832742193	0.116304234970779	855	417	1.12354112554779e-29	6.69571588526692e-29
MCM8	status	Tumor	1.36167736629193	0.115850822192889	855	420	1.16681388886393e-29	6.94532076704722e-29
TMEM108	status	Tumor	-1.36776280183195	0.116381065335138	855	400	1.18190324928408e-29	7.02677318242613e-29
LOC101929532	status	Tumor	1.35972693100645	0.115723459187569	855	389	1.21429569911775e-29	7.21078206126932e-29
MSH5	status	Tumor	1.36347853589044	0.11606093135564	855	437	1.23725812356918e-29	7.33842303421815e-29
CDH22	status	Tumor	-1.36145120993397	0.11593582918132	855	396	1.29932065067299e-29	7.69739721962673e-29
DDX31	status	Tumor	1.35724311323814	0.115586262480201	855	406	1.31116383661589e-29	7.75836589713547e-29
SLC22A17	status	Tumor	-1.36488851002294	0.116240064884816	855	401	1.31480856787041e-29	7.77073621672816e-29
RRAGA	status	Tumor	-1.36048024206979	0.115970302390203	855	412	1.46594429215952e-29	8.65374434568782e-29
PIN1	status	Tumor	-1.36036059134815	0.116120275170565	855	398	1.72795669435398e-29	1.0188423905389e-28
KCTD8	status	Tumor	-1.35940013688221	0.116078163141336	855	404	1.80003798074466e-29	1.06009303930781e-28
ZBTB4	status	Tumor	-1.36021594938697	0.116167835159226	855	390	1.83728940903675e-29	1.08075847590397e-28
BEND5	status	Tumor	-1.36226878290343	0.116412384244666	855	394	1.97185964630335e-29	1.15855443378575e-28
OTOP3	status	Tumor	-1.35477997588696	0.115780853233791	855	504	1.98897102658111e-29	1.16723651794666e-28
SCAT2	status	Tumor	1.35704942247091	0.116021360310035	855	358	2.08603296722868e-29	1.22276258336969e-28
CHDH	status	Tumor	1.35889879994484	0.116227469632262	855	485	2.19078939871805e-29	1.28266358238762e-28
SCIRT	status	Tumor	1.35760713295911	0.116128935069533	855	398	2.21766922901378e-29	1.29688259006654e-28
KAT5	status	Tumor	-1.35190066594849	0.115692272334054	855	432	2.33775674618e-29	1.36551211809579e-28
SNHG4	status	Tumor	1.34931560551974	0.115517409980714	855	432	2.45158039361214e-29	1.4296852660238e-28
BMS1	status	Tumor	1.35348144537576	0.115875897499139	855	442	2.45619928702889e-29	1.4296852660238e-28
PNRC1	status	Tumor	-1.35747896999546	0.116217015591612	855	389	2.45339137078371e-29	1.4296852660238e-28
RNF167	status	Tumor	-1.35761538109468	0.116250859129214	855	421	2.50939896843917e-29	1.45895288862743e-28
SAPCD1	status	Tumor	1.35652401465448	0.116274747210112	855	424	2.82763216149139e-29	1.64206281155133e-28
DSN1	status	Tumor	1.35588753452932	0.116228440547468	855	420	2.85144315311514e-29	1.65396934635449e-28
DBF4B	status	Tumor	1.35683710093312	0.116315597037176	855	437	2.86816852387951e-29	1.66174306134387e-28
FNDC1	status	Tumor	1.34653193609901	0.115562221979849	855	381	3.27574855569622e-29	1.89568782158346e-28
TTF2	status	Tumor	1.35351261545611	0.116252570250831	855	428	3.59327638590281e-29	2.07703837335423e-28
TMEM252	status	Tumor	-1.35503403753157	0.116384903384397	855	371	3.59931173158956e-29	2.07812455634501e-28
IL17RB	status	Tumor	1.34269839737139	0.115471744958955	855	426	4.17830906580467e-29	2.40963613944906e-28
HDC	status	Tumor	-1.34741821693355	0.11588534513177	855	426	4.21103870047505e-29	2.42571353714001e-28
LGALS9C	status	Tumor	-1.34833968158151	0.115975499575716	855	376	4.25780104411114e-29	2.44982798855647e-28
DUSP5	status	Tumor	-1.34874415535412	0.116057796787943	855	391	4.46747261286486e-29	2.56751299589934e-28
FKBP8	status	Tumor	-1.34787860687307	0.115986147885734	855	401	4.48028665680543e-29	2.57192115775283e-28
TRPM2	status	Tumor	1.35197127227453	0.116412513836809	855	451	4.82815487601068e-29	2.76843742890521e-28
PHF1	status	Tumor	-1.35123099306831	0.116385539487408	855	402	5.01030398476201e-29	2.86958991108935e-28
SPX	status	Tumor	-1.34900489252211	0.116219097841353	855	408	5.13973235943538e-29	2.94035032004312e-28
HSPA2	status	Tumor	-1.34952199532186	0.116285502003303	855	368	5.25412124067199e-29	3.00235499466971e-28
SMC2	status	Tumor	1.34665936686368	0.116043555931898	855	421	5.27920729011394e-29	3.01324617015636e-28
MARVELD3	status	Tumor	1.34497437233312	0.115975401886956	855	472	5.70610826974105e-29	3.25319741718418e-28
HOXB.AS4	status	Tumor	1.34248957374266	0.11576285745881	855	375	5.71601195771739e-29	3.25513209437209e-28
FIGNL1	status	Tumor	1.34674500551043	0.116170102458458	855	434	5.95263957563687e-29	3.3860293376774e-28
CTPS1	status	Tumor	1.34356992778682	0.115917114566255	855	443	6.07936588270364e-29	3.45418516062707e-28
CCDC107	status	Tumor	-1.34506884333765	0.11605000302542	855	416	6.10124897575123e-29	3.45911056552349e-28
TUBB2A	status	Tumor	-1.34702325689193	0.116218727554843	855	414	6.10187103758343e-29	3.45911056552349e-28
LOC105371401	status	Tumor	1.34021685998367	0.115665422658078	855	363	6.31465777485253e-29	3.57568390422001e-28
DMBX1	status	Tumor	1.33756243969968	0.115472425142263	855	359	6.54934517072449e-29	3.70438075267222e-28
NDUFS4	status	Tumor	-1.34443347189516	0.116128823006715	855	442	6.9788846301872e-29	3.94287267242215e-28
ABCE1	status	Tumor	1.34639565693079	0.116302538145445	855	424	7.00851958403848e-29	3.95514649212104e-28
SMC4	status	Tumor	1.34410333499741	0.11616639485096	855	409	7.4574464741668e-29	4.20374660325073e-28
TOMM40P4	status	Tumor	1.33722333112697	0.115593848045489	855	435	7.62514925484193e-29	4.29343989574433e-28
CPXM1	status	Tumor	1.34507754416593	0.116332318763528	855	398	8.09324762237229e-29	4.55188280223413e-28
NTN1	status	Tumor	-1.34378680867562	0.116276494855347	855	397	8.55798335367108e-29	4.80785581666915e-28
HSP90AA1	status	Tumor	1.34135677703558	0.116081909127595	855	408	8.69344767575688e-29	4.8784779325235e-28
GPATCH4	status	Tumor	1.33947121773303	0.116082078642039	855	413	1.02373190806339e-28	5.73840755640914e-28
LGALS9B	status	Tumor	-1.335653353031	0.115911791943947	855	376	1.2020211392166e-28	6.73024154096641e-28
CIMAP2	status	Tumor	-1.33980940998454	0.116287792369611	855	368	1.22048534661971e-28	6.82598068579255e-28
BDH2	status	Tumor	-1.32975092677357	0.115555919703559	855	425	1.40557073811999e-28	7.85235049229043e-28
TRIM50	status	Tumor	-1.32798356679197	0.115522700829001	855	381	1.58508890661484e-28	8.84536220209172e-28
KRT18P15	status	Tumor	1.32907222648324	0.115676562499101	855	433	1.68125899026639e-28	9.37156627796205e-28
SRSF10	status	Tumor	1.33450028186258	0.116203903550417	855	419	1.77520823139607e-28	9.88423291423201e-28
POMK	status	Tumor	1.33312787246188	0.116111610669811	855	433	1.82370069121451e-28	1.01429404405701e-27
ASAH2	status	Tumor	-1.32370681815252	0.115353318271661	855	349	1.94040437407091e-28	1.07800243003939e-27
WDR75	status	Tumor	1.32507262348798	0.115514442445166	855	426	2.02334326320126e-28	1.12283199955675e-27
UBAP1	status	Tumor	-1.32859847033392	0.115970888334103	855	391	2.34486487223847e-28	1.29981423073086e-27
GORAB	status	Tumor	1.32611228880355	0.115889901080073	855	438	2.68209091245785e-28	1.48510017301099e-27
POLG2	status	Tumor	1.32991587287786	0.116277538039703	855	407	2.83172059152421e-28	1.56621714132976e-27
RNF112	status	Tumor	-1.32834317855972	0.116236916823805	855	412	3.11441857598959e-28	1.72067324640309e-27
DDX55	status	Tumor	1.32826420140938	0.116247888614416	855	421	3.16953299129529e-28	1.74919039254707e-27
ACAA1	status	Tumor	-1.31803545852486	0.115354268192152	855	429	3.17450298799993e-28	1.7500016471885e-27
CHAD	status	Tumor	-1.31656890796178	0.115234689500529	855	397	3.20217678901524e-28	1.76331320981015e-27
ESCO2	status	Tumor	1.32790641597534	0.116232371686143	855	426	3.21902060186929e-28	1.77063839486759e-27
LINC01615	status	Tumor	1.32360052766515	0.116099846612018	855	367	4.09107514111252e-28	2.24784348412776e-27
JUND	status	Tumor	-1.32434175969622	0.116251110027164	855	409	4.45061200847449e-28	2.4427069201287e-27
ACACB	status	Tumor	-1.3232730527442	0.116309349834964	855	424	5.16162387897995e-28	2.82983765294954e-27
GORAB.AS1	status	Tumor	1.3201097333201	0.116036858168992	855	372	5.18963277296533e-28	2.84207709362833e-27
MYRIP	status	Tumor	-1.31897807737154	0.115987461447346	855	443	5.44942315103991e-28	2.98108487474831e-27
NDRG4	status	Tumor	-1.3188555119208	0.115993415325305	855	385	5.53903343974977e-28	3.02679422937146e-27
APLN	status	Tumor	1.31863121859468	0.115975288546786	855	393	5.54767797121306e-28	3.02820849957045e-27
CEP83	status	Tumor	1.32023759595508	0.11624091157297	855	422	6.26046486528262e-28	3.41355772370917e-27
NDEL1	status	Tumor	-1.32089540813972	0.116301762605883	855	400	6.27830904916282e-28	3.41955830564424e-27
LOC124902537	status	Tumor	-1.31920536460471	0.116168256418101	855	411	6.37228970492385e-28	3.46696937155813e-27
KAT2A	status	Tumor	1.31635731037871	0.115961559583296	855	417	6.65157622420155e-28	3.61498707837041e-27
DMRTA1	status	Tumor	-1.31372109860497	0.115772313999502	855	434	6.93586157829928e-28	3.76539716520048e-27
SPP1	status	Tumor	1.31197214985281	0.115639630788572	855	435	7.082275370014e-28	3.8407133243026e-27
DDX18	status	Tumor	1.32099352525912	0.116442225774521	855	421	7.13338412830945e-28	3.86423842270285e-27
ODF2	status	Tumor	1.31704318132738	0.11621333959298	855	423	8.00744750229325e-28	4.3330343627128e-27
ATF4	status	Tumor	-1.31732362259431	0.116404466889256	855	413	9.40241016424319e-28	5.08238387256389e-27
SPINK7	status	Tumor	-1.30859764685023	0.115707346142213	855	364	1.01007752909698e-27	5.4539823385366e-27
SLC25A34	status	Tumor	-1.31428987078587	0.116286658938168	855	405	1.08677891473598e-27	5.86180644409912e-27
PGA3	status	Tumor	-1.30994005825161	0.115917579083769	855	407	1.10346416460608e-27	5.94538881792071e-27
KIF1C	status	Tumor	-1.3070029785448	0.115709070317299	855	416	1.15966690023464e-27	6.24147954916383e-27
CCNJ	status	Tumor	1.31058357710295	0.116096020018027	855	415	1.24044907773065e-27	6.66908106306801e-27
APMAP	status	Tumor	1.30827938577851	0.11604272117563	855	413	1.43407849566806e-27	7.69355416130931e-27
DIRAS1	status	Tumor	-1.31266440437017	0.116430682681452	855	428	1.43272874833403e-27	7.69355416130931e-27
WBP2	status	Tumor	-1.30874501394676	0.116088847542474	855	420	1.44073530737347e-27	7.72098235462738e-27
KIF4B	status	Tumor	1.3043917446825	0.115733393756151	855	405	1.48392944138736e-27	7.94394775903296e-27
ABL2	status	Tumor	1.30820071760458	0.116258131010325	855	418	1.77444315272786e-27	9.48900081672654e-27
SMIM38	status	Tumor	-1.30200627900881	0.115843584483351	855	379	2.02130112324006e-27	1.07860252040558e-26
TREH	status	Tumor	-1.30583694163998	0.116183943002182	855	387	2.02039990682726e-27	1.07860252040558e-26
RPL9	status	Tumor	-1.30539250613087	0.116316522879719	855	414	2.38022005089708e-27	1.26877401433746e-26
DCTN2	status	Tumor	-1.294089963119	0.115410762034015	855	399	2.6227629074318e-27	1.39657236817455e-26
GAD1	status	Tumor	1.29837605742629	0.115795259608625	855	375	2.62839609067996e-27	1.39808302695742e-26
AKR1B15	status	Tumor	-1.2940478608994	0.115477057526888	855	360	2.80432867959043e-27	1.49007900084507e-26
MTATP6P26	status	Tumor	1.30337628937725	0.116320532554361	855	418	2.83380817335066e-27	1.50414446568506e-26
GHRL	status	Tumor	-1.29529578602766	0.115625253967811	855	388	2.90456455241059e-27	1.54006604051463e-26
DHRS1	status	Tumor	-1.29915176138445	0.116086042102128	855	412	3.24431865675285e-27	1.71838911904282e-26
ANKRD65	status	Tumor	-1.30133279762956	0.116332251686209	855	430	3.40561819202589e-27	1.80191438731528e-26
ITGAX	status	Tumor	1.30072260851882	0.116341004256525	855	408	3.61546025422038e-27	1.91091979609957e-26
SASS6	status	Tumor	1.30033638227647	0.116348819838417	855	415	3.76291967404834e-27	1.98675801164115e-26
NOX4	status	Tumor	1.28343051362907	0.115103183106504	855	407	4.85290862209696e-27	2.5595509610216e-26
P3H1	status	Tumor	1.29570716176277	0.11630932974445	855	436	5.3566649380369e-27	2.82226814438193e-26
FGFR4	status	Tumor	1.29512031231983	0.116390344646567	855	459	6.07174824133393e-27	3.19565696912312e-26
NMRK1	status	Tumor	-1.28724037332148	0.115947104816492	855	442	7.78573120197328e-27	4.09344437538027e-26
PMVK	status	Tumor	-1.28798005078638	0.116108069793888	855	422	8.5029475176529e-27	4.46583378027988e-26
PARP14	status	Tumor	1.28527040050708	0.115906313208786	855	436	8.84755797405501e-27	4.64195066844439e-26
COMMD1	status	Tumor	-1.28907635042296	0.116350973954245	855	414	9.72305665099735e-27	5.09594164098393e-26
TMEM220	status	Tumor	-1.2826835143015	0.116066855107234	855	441	1.27692624343794e-26	6.68547771433474e-26
DONSON	status	Tumor	1.28163751505126	0.115992175349444	855	426	1.30080717575319e-26	6.80338481042461e-26
KRT18P4	status	Tumor	1.28167244613399	0.116053157993526	855	402	1.37243083442906e-26	7.17048502836501e-26
KRT18P39	status	Tumor	1.28215517689217	0.116102800379821	855	414	1.37998973470097e-26	7.2024516424894e-26
IP6K3	status	Tumor	-1.28482303616687	0.116370968480072	855	423	1.41429624042067e-26	7.37380730146332e-26
LINC03057	status	Tumor	1.28382514938497	0.116283075700327	855	408	1.41755328109234e-26	7.38309000568927e-26
CDCA7	status	Tumor	1.27768664006546	0.115764345693333	855	435	1.46744013210471e-26	7.63496426693396e-26
NPSR1.AS1	status	Tumor	1.280993893911	0.116076690939265	855	359	1.48477262783806e-26	7.71711345030177e-26
MTND5P28	status	Tumor	1.27949173861923	0.116070641988698	855	410	1.67452295019206e-26	8.69430399892034e-26
FCGR1A	status	Tumor	1.28030400492365	0.116205888598534	855	398	1.77231362461066e-26	9.19249805295986e-26
UROD	status	Tumor	-1.28123567452155	0.116391840103236	855	402	1.94549648252157e-26	1.00802926555522e-25
COL23A1	status	Tumor	-1.27863905981866	0.116262602634893	855	390	2.14586615807892e-26	1.11069676919199e-25
TRAF2	status	Tumor	1.27877523511247	0.116292553867572	855	415	2.18074562795656e-26	1.12758305478622e-25
CCDC18	status	Tumor	1.27862834553906	0.116374457987332	855	445	2.37972460238013e-26	1.2291965921385e-25
RHEBL1	status	Tumor	1.27636339177466	0.116175514962205	855	418	2.39549486031518e-26	1.23606545939896e-25
CCN4	status	Tumor	1.27720418347172	0.116315970895481	855	443	2.53991560043731e-26	1.30923484558624e-25
SERTAD1	status	Tumor	-1.27191467573235	0.115947489668934	855	416	2.81804536427046e-26	1.45110471898582e-25
DCLRE1B	status	Tumor	1.27419234888272	0.116206198892601	855	438	2.95275822173388e-26	1.51890855027463e-25
LINC00624	status	Tumor	1.2700755100161	0.11591170984603	855	439	3.1800152017138e-26	1.63412908618386e-25
DCAF5	status	Tumor	-1.27400599408573	0.116356244986807	855	409	3.43867189825043e-26	1.76523198062137e-25
LRRC8B	status	Tumor	1.27305150373759	0.116311420009897	855	433	3.57384803476376e-26	1.83274258193014e-25
ENHO	status	Tumor	-1.27235439072587	0.116250896704231	855	421	3.58417093946984e-26	1.83615314522021e-25
ACADVL	status	Tumor	-1.26847899017408	0.116123126304553	855	427	4.40459712972459e-26	2.25414387396345e-25
CPEB2	status	Tumor	-1.2662508875808	0.116029763461304	855	429	4.87035428077613e-26	2.48995617626592e-25
CFAP69P1	status	Tumor	1.26785269445233	0.116257652835907	855	401	5.24155870632603e-26	2.67699627493669e-25
SULF1	status	Tumor	1.26487441335336	0.116155478453179	855	446	6.11843264378828e-26	3.12164930805525e-25
B3GALT4	status	Tumor	-1.25542603577184	0.115904176102599	855	415	1.06770848143772e-25	5.44193925299549e-25
FMNL2	status	Tumor	1.25238169270615	0.116181145996679	855	433	1.7574542928296e-25	8.94834161318536e-25
ADAMTS18	status	Tumor	1.25279705643073	0.116334685191287	855	351	1.94590141286539e-25	9.8977691397019e-25
CTXND1	status	Tumor	-1.24642139387111	0.116309248077289	855	413	3.20937979857038e-25	1.63078241797275e-24
C22orf23	status	Tumor	-1.24522358651865	0.116201110814994	855	406	3.21964036252298e-25	1.63433520940253e-24
MELTF	status	Tumor	1.24303552128851	0.116152566340763	855	406	3.69101266827537e-25	1.87171027803011e-24
HSPD1P5	status	Tumor	1.24126263933092	0.116309287931434	855	389	4.89257235952914e-25	2.47850676774526e-24
PAIP2B	status	Tumor	-1.24096880178402	0.116356181157807	855	411	5.21996222573696e-25	2.64168128832842e-24
MYO1B	status	Tumor	1.2334317831448	0.116059566606526	855	417	7.45955318873729e-25	3.77126045942229e-24
CHEK2	status	Tumor	1.22577567007401	0.116100866441046	855	435	1.44046060690663e-24	7.27505357023552e-24
LIPG	status	Tumor	1.22657069599024	0.116420295791921	855	408	1.77399186818423e-24	8.95051396662071e-24
ALDH3A2	status	Tumor	-1.22495298145627	0.116323684379228	855	410	1.86208208227495e-24	9.3854943663052e-24
LINC03124	status	Tumor	1.2200576078908	0.11606833917981	855	434	2.2259810716119e-24	1.12083639053973e-23
GAPLINC	status	Tumor	1.2133803790734	0.115877246868577	855	396	3.24691665488053e-24	1.6332578746884e-23
GKN2	status	Tumor	-1.21525904767072	0.116075183554272	855	400	3.29808121210291e-24	1.65732724226277e-23
NBEAP2	status	Tumor	1.21222696539907	0.11581475726389	855	431	3.38048298691956e-24	1.69702961190741e-23
CCR8	status	Tumor	1.21338619021025	0.1161091814978	855	414	3.9463850799964e-24	1.97912992978756e-23
PTGDR2	status	Tumor	-1.20275136333946	0.115976233042164	855	407	8.29305342058378e-24	4.15483638305801e-23
PSKH1	status	Tumor	-1.20363061966011	0.116216351616443	855	460	9.43197754681078e-24	4.72070948288828e-23
TSPYL1	status	Tumor	-1.16676100508597	0.116343617269782	855	432	1.91128562914716e-22	9.5564281457358e-22
HOXC10	Helicobacter	Helicobacter	-0.206056281493176	0.0608593967872829	855	372	0.000742359185641639	0.00370808784036783
FABP4	Helicobacter	Helicobacter	0.187327235769318	0.0613544632145893	855	414	0.0023347891340161	0.0116506443813178
XRCC2	Helicobacter	Helicobacter	0.179271513673981	0.0593342359673943	855	407	0.00259171299948627	0.0129198055806893
PMM1	Helicobacter	Helicobacter	-0.17427306312939	0.0602073408861022	855	420	0.00389434355466162	0.0193941412084742
SERTM1	Helicobacter	Helicobacter	0.167032064790339	0.0577586890906961	855	444	0.00392705554846902	0.0195375897933782
CD36	Helicobacter	Helicobacter	0.175816250904515	0.0613209459974233	855	442	0.00424439558935287	0.0210954055136822
LINC02577	Helicobacter	Helicobacter	-0.172191896818079	0.0610495536065092	855	340	0.0049062587971074	0.0243607686052999
LINC02577	Lactobacillus	Lactobacillus	0.251697904403972	0.0897203652737075	855	340	0.00514093615714382	0.0255006753826578
LINC00092	Helicobacter	Helicobacter	-0.170275501570268	0.0611209950495037	855	432	0.00545730967958584	0.0270431599583045
LINC02716	Lactobacillus	Lactobacillus	-0.248083776097158	0.0893380108468528	855	409	0.00560869304514815	0.0277658071541988
CDCA7	Helicobacter	Helicobacter	0.164484395182759	0.0614434206468985	855	435	0.0075716617697328	0.037446398465543
CYB5R1	Helicobacter	Helicobacter	-0.161554835121225	0.0607811119251165	855	402	0.00800894457269187	0.0395698842524302
SCNN1B	Helicobacter	Helicobacter	-0.155577521201686	0.0585784328311348	855	391	0.00805841561548547	0.0397750030379342
OLR1	Helicobacter	Helicobacter	0.161242345324761	0.0607278697194343	855	394	0.00807553361325275	0.0397809537598658
EPHX1	Lactobacillus	Lactobacillus	-0.237723468676853	0.0895241996079048	855	421	0.00806964964906896	0.0397809537598658
BRCA1	Helicobacter	Helicobacter	0.162063633549487	0.0610714283159584	855	428	0.00811094367628317	0.0399160613990314
KCNA2	Lactobacillus	Lactobacillus	-0.23863727513163	0.0901145632571482	855	401	0.00824344222625455	0.0405282312008582
PODXL	Helicobacter	Helicobacter	0.159651307614702	0.0610165079027987	855	432	0.00904083173815982	0.0444048710125728
HOXC10	Lactobacillus	Lactobacillus	0.232337501777373	0.0894409047654418	855	372	0.00954856157709504	0.0468526083272573
UBL3	Helicobacter	Helicobacter	-0.157912958231118	0.0609016528690062	855	384	0.00968030542249808	0.0474524775612651
IGF2BP2	Lactobacillus	Lactobacillus	0.229246361820922	0.0904502998255089	855	469	0.011439391492187	0.0560205264064008
HOXC11	Lactobacillus	Lactobacillus	0.222203846525789	0.08774186631343	855	409	0.0115052834434069	0.0562880794687226
GGTA1	Lactobacillus	Lactobacillus	-0.227803887908242	0.0900750520444106	855	419	0.0116173672758903	0.0567808762262478
PLEKHG4	Helicobacter	Helicobacter	-0.155233344693047	0.0615291395334864	855	406	0.0118199877182408	0.0577147837804728
SERTM1	Lactobacillus	Lactobacillus	-0.213650340501113	0.0848840061362092	855	444	0.0120201403453147	0.0586348309527549
RAB30	Lactobacillus	Lactobacillus	-0.222917069143229	0.0900531161672528	855	390	0.01350302735047	0.0658042268541421
FAM161B	Lactobacillus	Lactobacillus	-0.215415687295508	0.0889500981059985	855	420	0.0156541488857467	0.0762129936014932
S100B	Helicobacter	Helicobacter	0.146438203894028	0.0606328653705943	855	399	0.0159385429680539	0.077522096148122
HOXC11	Helicobacter	Helicobacter	-0.144089200298598	0.0597032987404327	855	409	0.0160143600008336	0.0778151603539049
MPC1	Helicobacter	Helicobacter	-0.145661653057552	0.0608751069987007	855	434	0.016936992762198	0.0822184114669805
RPL13P8	Helicobacter	Helicobacter	0.145939477007969	0.0611339600555734	855	436	0.0171948188201523	0.0833890340453554
PLP1	Helicobacter	Helicobacter	0.142271739382431	0.0599387384745705	855	416	0.0178363467938718	0.0864164088850376
CRYAB	Lactobacillus	Lactobacillus	-0.210867422683852	0.089823059125036	855	372	0.0191242240244347	0.0925664279982317
EPHX1	Helicobacter	Helicobacter	0.142734273577423	0.0609160741418008	855	421	0.019352694574407	0.0935816952340762
PCARE	Helicobacter	Helicobacter	0.141002411888334	0.0602853341527625	855	493	0.0195708348099975	0.0945450957004712
STPG4	Helicobacter	Helicobacter	0.142948563265389	0.0612216423697923	855	386	0.0197790205774712	0.0954585935206139
