"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_id_clean","sig","hgnc_symbol","gene_biotype"
"ENSG00000008869.12",0.0646681592199529,5.14160562328873,0.734271390945698,0.463165737083304,0.543889415621122,-7.16602488842687,"ENSG00000008869","NS","HEATR5B","HEAT repeat containing 5B"
"ENSG00000198690.10",0.0800439094393264,4.13605375878456,0.734217713095136,0.463198413668766,0.543898005888105,-7.02904501507918,"ENSG00000198690","NS","FAN1","FANCD2 and FANCI associated nuclease 1"
"ENSG00000286320.1",-0.126778126723459,-1.22313564455799,-0.733830682452288,0.463434058126265,0.544144911611053,-6.38535111190806,"ENSG00000286320","NS",NA,NA
"ENSG00000204120.16",0.0444022752041411,6.18941765259458,0.732897874349119,0.464002275716354,0.544782262400795,-7.2455441541267,"ENSG00000204120","NS","GIGYF2","GRB10 interacting GYF protein 2"
"ENSG00000130066.16",0.110376020561678,8.03742192520106,0.732571917381083,0.464200923267308,0.544985657217424,-7.2717158252911,"ENSG00000130066","NS","SAT1","spermidine/spermine N1-acetyltransferase 1"
"ENSG00000134594.5",-0.140230006706152,-0.768653059550013,-0.732380138597742,0.46431782096376,0.545093058265206,-6.47514381699761,"ENSG00000134594","NS","RAB33A","RAB33A, member RAS oncogene family"
"ENSG00000151640.13",0.228223670334628,-0.287023719900538,0.732185482716281,0.46443648918809,0.545202525979954,-6.47167385514829,"ENSG00000151640","NS","DPYSL4","dihydropyrimidinase like 4"
"ENSG00000147862.17",-0.127959049763086,6.50819064706415,-0.731980543252269,0.464561444898315,0.545319362194267,-7.26282568090429,"ENSG00000147862","NS","NFIB","nuclear factor I B"
"ENSG00000185946.16",0.0753871295280031,3.12531468423965,0.731305503623634,0.464973162817425,0.545758463722543,-6.88639875569946,"ENSG00000185946","NS","RNPC3","RNA binding region (RNP1, RRM) containing 3"
"ENSG00000234093.3",-0.110256754614827,-0.423659235538773,-0.731283781839252,0.464986414675851,0.545758463722543,-6.50824909256438,"ENSG00000234093","NS","RPS15AP11","ribosomal protein S15a pseudogene 11"
"ENSG00000188522.15",-0.114012917105192,5.20289262384794,-0.731019350193725,0.465147753987368,0.545917609430647,-7.19454133122651,"ENSG00000188522","NS","FAM83G","family with sequence similarity 83 member G"
"ENSG00000126259.20",-0.293302491568042,-1.73615935025172,-0.730978111892133,0.465172917781201,0.545917609430647,-6.34427629755488,"ENSG00000126259","NS","KIRREL2","kirre like nephrin family adhesion molecule 2"
"ENSG00000105576.15",0.0634875299855269,6.29872496595933,0.730688793569781,0.46534948245008,0.546094938474661,-7.25056231038521,"ENSG00000105576","NS","TNPO2","transportin 2"
"ENSG00000089169.15",-0.225025289794248,-2.62395611634736,-0.730515251824355,0.46545540912682,0.546189357853676,-6.17638379163204,"ENSG00000089169","NS","RPH3A","rabphilin 3A"
"ENSG00000167315.18",0.131801399344008,5.67332466285243,0.730363905685648,0.465547798989579,0.546267882974805,-7.21261747337292,"ENSG00000167315","NS","ACAA2","acetyl-CoA acyltransferase 2"
"ENSG00000146701.12",-0.0774246225563857,8.01594467018096,-0.730300349207307,0.465586600347162,0.546283522871498,-7.27246609375217,"ENSG00000146701","NS","MDH2","malate dehydrogenase 2"
"ENSG00000187017.17",0.271226321833947,3.6784607135472,0.729932082371806,0.46581146347549,0.546517459691195,-6.95790182372866,"ENSG00000187017","NS","ESPN","espin"
"ENSG00000270550.1",-0.33719454339518,4.48382179526507,-0.729847346783636,0.465863211451881,0.546548273128941,-7.16246862232104,"ENSG00000270550","NS","IGHV3-30","immunoglobulin heavy variable 3-30"
"ENSG00000187912.12",-0.281928699773676,-0.868031618042968,-0.729720756087663,0.46594052628746,0.546609076459759,-6.47454602212518,"ENSG00000187912","NS","CLEC17A","C-type lectin domain containing 17A"
"ENSG00000117069.15",-0.207633067513498,2.19573488269388,-0.729397867794125,0.466137761585298,0.546810547804305,-6.79311535228823,"ENSG00000117069","NS","ST6GALNAC5","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5"
"ENSG00000219222.1",-0.199878619424672,-2.43624095886436,-0.729101459179136,0.466318862796083,0.546993071789356,-6.21688809842784,"ENSG00000219222","NS",NA,NA
"ENSG00000159958.7",-0.225076843507889,1.5429280200478,-0.728838604650016,0.466479495745435,0.547151567805546,-6.74303306687134,"ENSG00000159958","NS","TNFRSF13C","TNF receptor superfamily member 13C"
"ENSG00000258352.1",0.168684814969264,-1.39218829058199,0.728782390224857,0.466513852924398,0.547161940925165,-6.31936128906519,"ENSG00000258352","NS",NA,NA
"ENSG00000249471.8",0.0773768518730176,2.33925930193158,0.728694860687195,0.466567352104819,0.547187897594037,-6.7926053303969,"ENSG00000249471","NS","ZNF324B","zinc finger protein 324B"
"ENSG00000196781.16",-0.0937889016589821,5.71225373237888,-0.728662694883095,0.466587013116765,0.547187897594037,-7.22864490573696,"ENSG00000196781","NS","TLE1","TLE family member 1, transcriptional corepressor"
"ENSG00000172543.8",-0.212774221729218,1.8932677424964,-0.728420984362746,0.46673477090579,0.547331249827514,-6.77786552035998,"ENSG00000172543","NS","CTSW","cathepsin W"
"ENSG00000218336.9",-0.275663738862873,1.9692379062753,-0.72773677204732,0.467153171508972,0.547791946863219,-6.77356614443609,"ENSG00000218336","NS","TENM3","teneurin transmembrane protein 3"
"ENSG00000163703.19",-0.0782806287546502,0.938149322408637,-0.727361420027321,0.467382790501158,0.548031237019565,-6.66409822593528,"ENSG00000163703","NS","CRELD1","cysteine rich with EGF like domains 1"
"ENSG00000182326.15",-0.155931808137,7.49580102239197,-0.727288531754929,0.467427386673518,0.54804272790969,-7.27702492625817,"ENSG00000182326","NS","C1S","complement C1s"
"ENSG00000233006.8",-0.105190774734929,1.03511481097295,-0.72726187097419,0.467443699474217,0.54804272790969,-6.67493631636886,"ENSG00000233006","NS","MIR3936HG","MIR3936 host gene"
"ENSG00000117133.11",0.062631039827032,4.90821559955479,0.727208401350632,0.467476416623913,0.548051125070597,-7.1460197224721,"ENSG00000117133","NS","RPF1","ribosome production factor 1 homolog"
"ENSG00000225131.2",0.140111110719444,0.661415413585352,0.72677892285374,0.467739253375058,0.548329289815321,-6.62734917184924,"ENSG00000225131","NS","PSME2P2","proteasome activator subunit 2 pseudogene 2"
"ENSG00000096968.14",-0.132764262140146,5.05648689461261,-0.726278421157751,0.468045659284174,0.548658497349461,-7.17984181070253,"ENSG00000096968","NS","JAK2","Janus kinase 2"
"ENSG00000267169.2",-0.0900146483925087,0.183020142082842,-0.726200946329573,0.468093099151747,0.548684116987777,-6.58364089929052,"ENSG00000267169","NS","ADGRL1-AS1","ADGRL1 antisense RNA 1"
"ENSG00000127511.10",0.0571879645508515,5.63322702857132,0.725593463919542,0.468465169153821,0.549090234337478,-7.2141795972968,"ENSG00000127511","NS","SIN3B","SIN3 transcription regulator family member B"
"ENSG00000185986.12",0.111519021531074,2.2518437754988,0.72510248921625,0.468766000667766,0.549386047637764,-6.78061855640316,"ENSG00000185986","NS",NA,NA
"ENSG00000090316.16",-0.0635612455926156,6.10032006808648,-0.725097951727902,0.468768781391562,0.549386047637764,-7.25223286308274,"ENSG00000090316","NS","MAEA","macrophage erythroblast attacher, E3 ubiquitin ligase"
"ENSG00000197948.11",0.0809521929941721,3.32359535390132,0.72496091706428,0.468852765106612,0.549454448113464,-6.92413923766448,"ENSG00000197948","NS","FCHSD1","FCH and double SH3 domains 1"
"ENSG00000268686.2",0.313130347732787,-1.60826743261634,0.724747027225431,0.468983867342139,0.549578056883204,-6.27502727552194,"ENSG00000268686","NS","LOC101928295","uncharacterized LOC101928295"
"ENSG00000100403.12",-0.0675308915343749,6.77779292848979,-0.724277782595377,0.469271558733875,0.549885140892071,-7.27338755657338,"ENSG00000100403","NS","ZC3H7B","zinc finger CCCH-type containing 7B"
"ENSG00000102053.12",-0.154434161260402,1.84896290285719,-0.724199778254727,0.469319392271246,0.549911144984381,-6.75933029456634,"ENSG00000102053","NS","ZC3H12B","zinc finger CCCH-type containing 12B"
"ENSG00000108826.16",-0.0742910665525933,4.9510692541702,-0.724091069463322,0.469386058791753,0.54995921202185,-7.17021535985705,"ENSG00000108826","NS","MRPL27","mitochondrial ribosomal protein L27"
"ENSG00000114455.13",0.391227114019155,2.86769822423887,0.723760639673204,0.469588729707769,0.550166615531975,-6.85135040638834,"ENSG00000114455","NS","HHLA2","HHLA2 member of B7 family"
"ENSG00000276122.1",0.367860148317856,-4.80166731291369,0.723367185492718,0.469830120269202,0.550419357549072,-5.83044801525014,"ENSG00000276122","NS",NA,NA
"ENSG00000091583.11",0.409022279609453,-2.03651860819129,0.723122645325481,0.469980184315318,0.550565086187049,-6.21400544578608,"ENSG00000091583","NS","APOH","apolipoprotein H"
"ENSG00000211456.13",-0.0553179586265795,5.36298223365316,-0.722839530574637,0.470153953148785,0.550738566704656,-7.20530284338951,"ENSG00000211456","NS","SACM1L","SAC1 like phosphatidylinositide phosphatase"
"ENSG00000197077.13",-0.084699970827109,6.58743380513984,-0.722621634835817,0.470287716410646,0.550865168285691,-7.27091564051304,"ENSG00000197077","NS","KIAA1671","KIAA1671"
"ENSG00000138792.10",0.177318669519589,2.83581451730907,0.722456978812175,0.470388810515187,0.55095349155154,-6.83761037723368,"ENSG00000138792","NS","ENPEP","glutamyl aminopeptidase"
"ENSG00000275016.5",0.345524117667837,-4.41321150527819,0.722251186641369,0.470515177967957,0.5510453309078,-5.86458586638161,"ENSG00000275016","NS",NA,NA
"ENSG00000224383.8",-0.139633537059914,0.00238700044054565,-0.722245598724437,0.4705186095115,0.5510453309078,-6.56917083434314,"ENSG00000224383","NS","PRR29","proline rich 29"
"ENSG00000136444.10",0.0595998779518085,4.32639697269858,0.721832587287807,0.470772278489894,0.551312307349657,-7.07592032424091,"ENSG00000136444","NS","RSAD1","radical S-adenosyl methionine domain containing 1"
"ENSG00000142920.17",0.122028179458992,1.1415589361377,0.721303496446592,0.471097353320402,0.551662872081978,-6.66960730696318,"ENSG00000142920","NS","AZIN2","antizyme inhibitor 2"
"ENSG00000229544.9",-0.320641576815653,-4.89900474022792,-0.721229087189911,0.47114308053109,0.551686295663105,-5.8801701404901,"ENSG00000229544","NS","NKX1-2","NK1 homeobox 2"
"ENSG00000112110.10",0.076283060694939,5.54806152024915,0.721054862439113,0.471250157624976,0.551781550580107,-7.21304026557807,"ENSG00000112110","NS","MRPL18","mitochondrial ribosomal protein L18"
"ENSG00000259867.6",0.262110264451602,-3.26551031269977,0.720857405380381,0.471371529383654,0.551893531646113,-6.0293781069245,"ENSG00000259867","NS",NA,NA
"ENSG00000167995.17",-0.115172754049942,1.16183048513838,-0.720805035492703,0.471403722704189,0.551901093848348,-6.69157030890417,"ENSG00000167995","NS","BEST1","bestrophin 1"
"ENSG00000104388.15",-0.0622632167450492,7.1614854419726,-0.720350036697248,0.471683475131726,0.552198471951253,-7.28093571402421,"ENSG00000104388","NS","RAB2A","RAB2A, member RAS oncogene family"
"ENSG00000115594.12",-0.124488034876635,6.04800105713727,-0.719857039141283,0.471986694421875,0.552523288677485,-7.25542859194033,"ENSG00000115594","NS","IL1R1","interleukin 1 receptor type 1"
"ENSG00000147604.14",-0.081705114865251,9.37872895107259,-0.719793499630756,0.472025782383973,0.552538885923622,-7.25951895951188,"ENSG00000147604","NS","RPL7","ribosomal protein L7"
"ENSG00000231206.2",0.232831470945323,-2.89552336376527,0.719739086176289,0.472059257640806,0.552547911765349,-6.10146760273527,"ENSG00000231206","NS",NA,NA
"ENSG00000140992.19",-0.0636156194800552,5.08556875146091,-0.719625116848048,0.472129376033443,0.552599825269509,-7.18326634935225,"ENSG00000140992","NS","PDPK1","3-phosphoinositide dependent protein kinase 1"
"ENSG00000236058.3",-0.116286767411273,-0.507605404131236,-0.719350968326809,0.472298066516246,0.552767099678423,-6.5024962998147,"ENSG00000236058","NS","RPL17P36","ribosomal protein L17 pseudogene 36"
"ENSG00000235597.2",0.308652883428233,-4.43144738105075,0.71920443484872,0.472388245911389,0.552842473223228,-5.86929498584352,"ENSG00000235597","NS","LINC01102","long intergenic non-protein coding RNA 1102"
"ENSG00000039987.7",0.304950003285262,-3.51036603337978,0.718606903707014,0.472756076050029,0.553242759302025,-5.99027777595338,"ENSG00000039987","NS","BEST2","bestrophin 2"
"ENSG00000184164.15",-0.097987031053357,5.23040803229478,-0.718347751257519,0.472915655118702,0.553399309198215,-7.20532926357465,"ENSG00000184164","NS","CRELD2","cysteine rich with EGF like domains 2"
"ENSG00000169253.3",0.139951667970013,-0.833714562716391,0.718141013423947,0.473042980012175,0.553518100684259,-6.41944901678875,"ENSG00000169253","NS",NA,NA
"ENSG00000109771.15",-0.109688960803754,0.769684335855087,-0.717390360539609,0.473505448284915,0.554029016526722,-6.65122669848426,"ENSG00000109771","NS","LRP2BP","LRP2 binding protein"
"ENSG00000105419.18",0.146326732089904,2.55863727226211,0.716954320224113,0.473774202024586,0.554313231675902,-6.81568556700772,"ENSG00000105419","NS","MEIS3","Meis homeobox 3"
"ENSG00000163697.17",0.092571812413234,5.44689845156441,0.71667431696589,0.473946826574865,0.554484951324235,-7.20046539760094,"ENSG00000163697","NS","APBB2","amyloid beta precursor protein binding family B member 2"
"ENSG00000105254.12",-0.0763388304867245,5.49560294377571,-0.71647200722091,0.474071573951265,0.554600642317195,-7.22190772237321,"ENSG00000105254","NS","TBCB","tubulin folding cofactor B"
"ENSG00000118680.14",-0.078694544547405,8.56785259837516,-0.716361962850953,0.474139436645326,0.554649776812069,-7.2762809679344,"ENSG00000118680","NS","MYL12B","myosin light chain 12B"
"ENSG00000110497.14",0.0640094831423275,5.27984938417783,0.715862725433214,0.474447376046858,0.554979733102482,-7.19336211277968,"ENSG00000110497","NS","AMBRA1","autophagy and beclin 1 regulator 1"
"ENSG00000155367.15",0.132192100671685,-0.228513144705647,0.715520943215447,0.474658257546367,0.555196127152407,-6.50918065719998,"ENSG00000155367","NS","PPM1J","protein phosphatase, Mg2+/Mn2+ dependent 1J"
"ENSG00000185278.15",0.0891661700076427,3.65549078307301,0.715461364105806,0.474695023468398,0.555208849983816,-6.96701622553564,"ENSG00000185278","NS","ZBTB37","zinc finger and BTB domain containing 37"
"ENSG00000174446.13",-0.0639727055238661,3.7625718694017,-0.715240704410257,0.474831204948512,0.555337842685597,-7.00739045638154,"ENSG00000174446","NS","SNAPC5","small nuclear RNA activating complex polypeptide 5"
"ENSG00000180532.10",0.28965084410342,-2.55909344474566,0.714851014044889,0.475071757293682,0.555541724183212,-6.14980904024557,"ENSG00000180532","NS","ZSCAN4","zinc finger and SCAN domain containing 4"
"ENSG00000242114.6",0.15829715707782,-0.642524119570878,0.714835191497727,0.475081525826735,0.555541724183212,-6.4743151362587,"ENSG00000242114","NS","MTFP1","mitochondrial fission process 1"
"ENSG00000287091.1",-0.126284738498458,-1.2978801432882,-0.714832410724344,0.475083242633597,0.555541724183212,-6.39073539642304,"ENSG00000287091","NS",NA,NA
"ENSG00000122223.13",-0.175887948770132,-0.0250999149452403,-0.714614451351236,0.475217818037155,0.555657483109561,-6.59116830517147,"ENSG00000122223","NS","CD244","CD244 molecule"
"ENSG00000154764.6",-0.295257983044437,-3.94131608373195,-0.714588155256342,0.475234055543951,0.555657483109561,-5.99176875845234,"ENSG00000154764","NS","WNT7A","Wnt family member 7A"
"ENSG00000248713.1",-0.31014152020947,-3.48611632943931,-0.713399672303967,0.475968247561135,0.55648558235818,-6.05557384885577,"ENSG00000248713","NS","C4orf54","chromosome 4 open reading frame 54"
"ENSG00000115084.15",-0.0650976987978469,6.42391838729651,-0.713045217351837,0.476187334815275,0.556711381511578,-7.27288231159963,"ENSG00000115084","NS","SLC35F5","solute carrier family 35 member F5"
"ENSG00000151611.16",0.0714350534080244,3.45307258803218,0.712995678297388,0.476217959131858,0.556716835734087,-6.95277613277302,"ENSG00000151611","NS","MMAA","metabolism of cobalamin associated A"
"ENSG00000205913.7",-0.104621154331253,0.168773260943781,-0.712844661068036,0.476311322449246,0.556795629632974,-6.59344676433197,"ENSG00000205913","NS","SRRM2-AS1","SRRM2 antisense RNA 1"
"ENSG00000159337.7",-0.261396853446214,-1.80242548934405,-0.71279130670987,0.47634431009691,0.556803841191385,-6.33594703041589,"ENSG00000159337","NS","PLA2G4D","phospholipase A2 group IVD"
"ENSG00000079150.18",-0.109146944569467,3.32131296536592,-0.712480731962743,0.476536355524936,0.556997966022879,-6.94368773379921,"ENSG00000079150","NS","FKBP7","FKBP prolyl isomerase 7"
"ENSG00000114279.13",-0.186230570239612,0.211911563503771,-0.712298790265247,0.476648879835473,0.557099126761761,-6.5984169192956,"ENSG00000114279","NS","FGF12","fibroblast growth factor 12"
"ENSG00000260793.2",-0.113776439623968,0.784275688232924,-0.712190578116125,0.476715812030865,0.557146992087953,-6.66533475386429,"ENSG00000260793","NS","ATXN7L3-AS1","ATXN7L3 antisense RNA 1"
"ENSG00000178175.12",-0.128453701541428,1.36221943138666,-0.712017739720185,0.47682272805144,0.557241579521072,-6.72076384191095,"ENSG00000178175","NS","ZNF366","zinc finger protein 366"
"ENSG00000134371.14",0.0514150042382919,5.66901204705114,0.711577944897193,0.477094839920754,0.557529203189869,-7.22905646972433,"ENSG00000134371","NS","CDC73","cell division cycle 73"
"ENSG00000121486.12",-0.0576037187526532,4.44993029756531,-0.711111494061359,0.47738353769195,0.557836176610993,-7.11052201306688,"ENSG00000121486","NS","TRMT1L","tRNA methyltransferase 1 like"
"ENSG00000140986.8",0.19417925806597,-2.14304642338132,0.711056643858824,0.477417492117708,0.557845457990431,-6.21066893021452,"ENSG00000140986","NS","RPL3L","ribosomal protein L3 like"
"ENSG00000253683.1",0.101957212361809,0.11366519752772,0.710903540496699,0.477512276116092,0.557912983266032,-6.57061957853979,"ENSG00000253683","NS",NA,NA
"ENSG00000129566.13",-0.0794535636967648,5.84777719320813,-0.710855964185152,0.477541732001464,0.557912983266032,-7.25061131264987,"ENSG00000129566","NS","TEP1","telomerase associated protein 1"
"ENSG00000145439.12",-0.0763935211029843,4.02811976124532,-0.710837237996198,0.477553326206032,0.557912983266032,-7.05186136538485,"ENSG00000145439","NS","CBR4","carbonyl reductase 4"
"ENSG00000203734.12",0.162480234503048,-1.62985370037846,0.710674528529234,0.477654073273751,0.558000286274587,-6.28559308570461,"ENSG00000203734","NS","ECT2L","epithelial cell transforming 2 like"
"ENSG00000261221.4",-0.0799650842851243,5.19972032158658,-0.710487003930631,0.477770199936164,0.558101222983065,-7.1998938608699,"ENSG00000261221","NS","ZNF865","zinc finger protein 865"
"ENSG00000226864.2",-0.185210551407536,-2.11511332269201,-0.710450958455888,0.477792523266301,0.558101222983065,-6.25647718371653,"ENSG00000226864","NS","ATE1-AS1","ATE1 antisense RNA 1"
"ENSG00000078114.19",-0.284117338205563,3.72854346131431,-0.710117192313798,0.477999255224591,0.558312293859081,-7.03786045579237,"ENSG00000078114","NS","NEBL","nebulette"
"ENSG00000228278.5",-0.373474331938732,-1.04777439719463,-0.710038233975416,0.478048168535264,0.558339016578111,-6.50806643483421,"ENSG00000228278","NS","ORM2","orosomucoid 2"
"ENSG00000162434.13",-0.0651883057022049,7.5910391149195,-0.70995248684555,0.478101290493165,0.558370651631891,-7.28937383091386,"ENSG00000162434","NS","JAK1","Janus kinase 1"
"ENSG00000227486.2",-0.133684548936706,0.210125321364779,-0.709852407275495,0.478163295761491,0.558412657422182,-6.60285375493313,"ENSG00000227486","NS",NA,NA
"ENSG00000231274.5",0.226215099788671,-2.40626334053182,0.709513701879676,0.478373176690988,0.558627342625371,-6.18523916492692,"ENSG00000231274","NS","SBK3","SH3 domain binding kinase family member 3"
"ENSG00000116954.8",-0.059139167243965,3.9235067080288,-0.709326004846259,0.478489506085822,0.558731863122308,-7.03613707316554,"ENSG00000116954","NS","RRAGC","Ras related GTP binding C"
"ENSG00000157978.12",-0.0756220319005134,5.03936617619164,-0.709285216897927,0.478514787371418,0.558731863122308,-7.18899608719534,"ENSG00000157978","NS","LDLRAP1","low density lipoprotein receptor adaptor protein 1"
"ENSG00000232756.1",0.308350387357944,-2.2082948009152,0.709186030488778,0.478576268388591,0.558773227997699,-6.19745966486196,"ENSG00000232756","NS",NA,NA
"ENSG00000283023.1",0.261255415913902,-2.68576011465258,0.708467884692234,0.479021542528431,0.559262670862036,-6.11212581306084,"ENSG00000283023","NS",NA,NA
"ENSG00000238246.1",0.243866955907696,-2.32869220634684,0.708213346282211,0.479179419217871,0.55941653916965,-6.16403338533566,"ENSG00000238246","NS",NA,NA
"ENSG00000019991.18",0.175673976285622,2.5191304880392,0.708009212182972,0.47930605337322,0.559533918711125,-6.81828555508343,"ENSG00000019991","NS","HGF","hepatocyte growth factor"
"ENSG00000137124.8",0.134710990011877,5.9819804326012,0.707786861778822,0.47944400882416,0.559664501047405,-7.24678615722933,"ENSG00000137124","NS","ALDH1B1","aldehyde dehydrogenase 1 family member B1"
"ENSG00000231889.7",-0.0861997084048888,0.910583538506769,-0.707646366606296,0.479531189087141,0.559735801511066,-6.67428632479467,"ENSG00000231889","NS","TRAF3IP2-AS1","TRAF3IP2 antisense RNA 1"
"ENSG00000269896.2",-0.138945825904809,0.0136095543180201,-0.707339003765592,0.479721944567989,0.559927986459405,-6.58088986739677,"ENSG00000269896","NS","LOC100129534","small nuclear ribonucleoprotein polypeptide N pseudogene"
"ENSG00000171815.6",-0.273625174162293,-3.42227247794837,-0.70665360736194,0.480147464702874,0.560394151184644,-6.07555419747845,"ENSG00000171815","NS","PCDHB1","protocadherin beta 1"
"ENSG00000089248.7",-0.0693945110195067,6.748815129263,-0.706555305776681,0.480208510987147,0.560434900230211,-7.28575371607137,"ENSG00000089248","NS","ERP29","endoplasmic reticulum protein 29"
"ENSG00000136449.15",0.17469269318928,-1.60913704836493,0.706261893426805,0.480390748283661,0.560617075022659,-6.28666653678973,"ENSG00000136449","NS","MYCBPAP","MYCBP associated protein"
"ENSG00000163618.18",-0.307398362118009,1.09456402172593,-0.70619369065404,0.480433114183075,0.560636008639146,-6.71562860943707,"ENSG00000163618","NS","CADPS","calcium dependent secretion activator"
"ENSG00000257093.7",0.0893317930067923,5.58498674070516,0.706078415005282,0.480504725249542,0.560689065656547,-7.22751654084624,"ENSG00000257093","NS","DENND11","DENN domain containing 11"
"ENSG00000196735.13",0.200704232301977,6.3726295314235,0.705996134800361,0.480555842590573,0.560718204580927,-7.26855486712938,"ENSG00000196735","NS","HLA-DQA1","major histocompatibility complex, class II, DQ alpha 1"
"ENSG00000154001.14",-0.0459769021975829,5.86632427474452,-0.705609374969346,0.48079616055099,0.560933287669977,-7.25197505518973,"ENSG00000154001","NS","PPP2R5E","protein phosphatase 2 regulatory subunit B'epsilon"
"ENSG00000146426.18",-0.103088722535553,2.87899716657312,-0.705585858690043,0.480810774797201,0.560933287669977,-6.8964651794177,"ENSG00000146426","NS","TIAM2","TIAM Rac1 associated GEF 2"
"ENSG00000135919.14",-0.181774034747513,4.75872427554628,-0.705573197150069,0.48081864344107,0.560933287669977,-7.16273177009628,"ENSG00000135919","NS","SERPINE2","serpin family E member 2"
"ENSG00000186591.13",-0.0636588048037483,6.82897768640445,-0.70530410441867,0.48098589051887,0.561097879028921,-7.28765854627778,"ENSG00000186591","NS","UBE2H","ubiquitin conjugating enzyme E2 H"
"ENSG00000070047.13",0.0735455520878938,5.95783265157602,0.705146429928475,0.48108390346513,0.561181691254456,-7.25211677033011,"ENSG00000070047","NS","PHRF1","PHD and ring finger domains 1"
"ENSG00000196209.13",0.165008536758407,0.944960396654774,0.704771011929051,0.481317313117069,0.561423425275137,-6.66037547416605,"ENSG00000196209","NS","SIRPB2","signal regulatory protein beta 2"
"ENSG00000177283.7",-0.155269573580795,3.73002097818829,-0.704436984406231,0.481525040939629,0.561635178549589,-7.02769322880402,"ENSG00000177283","NS","FZD8","frizzled class receptor 8"
"ENSG00000238085.1",0.136645032909931,-1.20304317551705,0.704333008720852,0.481589712194636,0.561670131221003,-6.36499954989275,"ENSG00000238085","NS",NA,NA
"ENSG00000139438.6",-0.17385373888434,3.12225531417463,-0.704236677564977,0.481649632902972,0.561670131221003,-6.95324923448804,"ENSG00000139438","NS","FAM222A","family with sequence similarity 222 member A"
"ENSG00000151131.11",-0.0735874331021908,3.91253094739167,-0.704225759766453,0.481656424339757,0.561670131221003,-7.04080114177193,"ENSG00000151131","NS","NOPCHAP1","NOP protein chaperone 1"
"ENSG00000235636.1",0.104175042259199,-0.26091870090065,0.704220384678998,0.481659767942062,0.561670131221003,-6.53014825918957,"ENSG00000235636","NS",NA,NA
"ENSG00000233057.1",-0.116654669980106,-0.475504360057335,-0.704102481166377,0.481733113648711,0.561725117187378,-6.5178978992759,"ENSG00000233057","NS","EEF1A1P14","eukaryotic translation elongation factor 1 alpha 1 pseudogene 14"
"ENSG00000240024.5",0.13117186636378,1.62826192081556,0.704052827677864,0.481764004036991,0.561730594822885,-6.73042114585836,"ENSG00000240024","NS",NA,NA
"ENSG00000257907.2",-0.126407308125862,-1.07407491734904,-0.70397643859852,0.481811529260504,0.561755466810958,-6.4288387043325,"ENSG00000257907","NS","EEF1A1P17","eukaryotic translation elongation factor 1 alpha 1 pseudogene 17"
"ENSG00000143537.14",-0.0896904678550818,7.31971185632897,-0.703575826143998,0.482060810920732,0.561985211719118,-7.29378498189239,"ENSG00000143537","NS","ADAM15","ADAM metallopeptidase domain 15"
"ENSG00000111786.9",0.0720781693679156,5.28773097867051,0.703575541146038,0.482060988286155,0.561985211719118,-7.20560342771906,"ENSG00000111786","NS","SRSF9","serine and arginine rich splicing factor 9"
"ENSG00000148429.14",0.0790639542578111,5.21774984875807,0.703471136447074,0.482125965826342,0.562030410562143,-7.19498464929757,"ENSG00000148429","NS","USP6NL","USP6 N-terminal like"
"ENSG00000272150.5",-0.0851206106969822,-0.166974751201224,-0.703192290485874,0.482299532437931,0.56220218353429,-6.55072753938697,"ENSG00000272150","NS",NA,NA
"ENSG00000250131.2",-0.183239655539651,-1.72903389495925,-0.702632824290026,0.482647872811372,0.562577655324349,-6.33754208351183,"ENSG00000250131","NS","AGA-DT","AGA divergent transcript"
"ENSG00000144426.18",-0.0991305157289508,4.18052641183316,-0.702351381475761,0.482823159359139,0.562751384544353,-7.08929761617284,"ENSG00000144426","NS","NBEAL1","neurobeachin like 1"
"ENSG00000174996.12",0.0814513843279689,5.01070505685045,0.701918433007365,0.483092873490043,0.563022586061438,-7.16926175363928,"ENSG00000174996","NS","KLC2","kinesin light chain 2"
"ENSG00000111554.14",-0.0915354744094139,3.28149926913027,-0.701863528142702,0.483127083466262,0.563022586061438,-6.94338128055912,"ENSG00000111554","NS","MDM1","Mdm1 nuclear protein"
"ENSG00000112144.16",-0.0780383611992423,5.45932444625734,-0.70185146338827,0.483134600918056,0.563022586061438,-7.23073224865051,"ENSG00000112144","NS","CILK1","ciliogenesis associated kinase 1"
"ENSG00000279673.1",0.170789741228146,-0.116534388137183,0.700084689321266,0.484236151369586,0.564275619554018,-6.54136822763245,"ENSG00000279673","NS",NA,NA
"ENSG00000182489.9",-0.226307774151861,-0.565260914360293,-0.700002364524648,0.48428751262867,0.564304808249631,-6.52585602390896,"ENSG00000182489","NS","XKRX","XK related X-linked"
"ENSG00000167202.11",0.0836146576818573,5.50929420157296,0.699959313632142,0.484314372642628,0.564305445816245,-7.22234250543164,"ENSG00000167202","NS","TBC1D2B","TBC1 domain family member 2B"
"ENSG00000085117.12",-0.114380624706394,6.30931638854687,-0.699624419608872,0.484523345064026,0.564518262522035,-7.28068883049538,"ENSG00000085117","NS","CD82","CD82 molecule"
"ENSG00000120262.10",0.174684206618273,1.79346820322169,0.699421957422225,0.484649704370643,0.564634808775142,-6.75351113094804,"ENSG00000120262","NS","CCDC170","coiled-coil domain containing 170"
