"gene","logFC","AveExpr","t","P.Value","adj.P.Val","sig"
"MAOA",-0.481874148290789,-0.0216543672331614,-2.37982999048551,0.0173207912076104,0.0370884604560038,"Down"
"RNF214",0.48183588259994,-0.0231537274265891,2.37964100786627,0.0173296756129346,0.0371013254325715,"Up"
"HEXIM1",0.481751708140811,-0.0227716961882261,2.37922529579087,0.0173492330349828,0.037137032346207,"Up"
"PQBP1",0.481703462449559,-0.0229387357109822,2.37898702498228,0.0173604513511849,0.0371548800363255,"Up"
"PTGES2",0.481640708212971,-0.0234661851262252,2.378677100877,0.0173750527810491,0.0371799611517505,"Up"
"HTRA4",0.48153520558908,-0.0236608695597038,2.37815605547687,0.0173996250248328,0.0372263664281502,"Up"
"STK16",0.481495147030136,-0.0224881296320425,2.37795821842691,0.0174089629009111,0.0372401679036239,"Up"
"ADAMTS13",-0.481454388178265,-0.0222079967673358,-2.37775692284298,0.0174184685291279,0.037248245598915,"Down"
"IL12A",0.48145419146863,-0.0229684121756896,2.37775595135387,0.017418514416052,0.037248245598915,"Up"
"SIRPG",0.481419844687757,-0.0233847332928559,2.37758632304015,0.0174265281965069,0.037259205570486,"Up"
"UQCRC2",0.481353558183664,-0.0225390385671516,2.37725895413903,0.0174420032839006,0.0372805375424729,"Up"
"INPPL1",0.481352348678661,-0.0233690823102205,2.37725298076135,0.0174422857639215,0.0372805375424729,"Up"
"TRIM32",0.481158636617669,-0.0233815554821174,2.37629629575573,0.0174875790356014,0.0373697298102994,"Up"
"DECR2",0.481149106620118,-0.0234390857407074,2.37624922999372,0.017489809974787,0.0373697298102994,"Up"
"ETAA1",0.481130672461814,-0.0235372823622889,2.37615818928748,0.0174941260551034,0.0373727611766775,"Up"
"VEZF1",0.480848485156087,-0.023055851732834,2.37476455193323,0.0175603126122659,0.0375079437631426,"Up"
"HTRA1",0.480813133931363,-0.0232447057476716,2.37458996297656,0.0175686196353041,0.0375194742840708,"Up"
"FLRT2",0.48074958192648,-0.0231069526411922,2.3742760989361,0.0175835620942483,0.0375451692523935,"Up"
"PHF3",0.480725463066582,-0.0233699204448209,2.3741569832161,0.0175892358784941,0.0375510681225911,"Up"
"ZNF394",0.480588304479497,-0.0232614122456503,2.3734795986331,0.0176215319490721,0.0376137912644516,"Up"
"IGFALS",-0.480549650873664,-0.0224856059749779,-2.37328870021963,0.0176306429101321,0.0376270123920904,"Down"
"HES6",0.480482058620575,-0.023536519855549,2.372954882621,0.0176465848627943,0.0376548053176482,"Up"
"SH3BP5L",0.480457653467813,-0.0230651736171331,2.37283435298754,0.0176523440372579,0.0376608643295716,"Up"
"HAVCR1",0.480405552939721,-0.0235534832709941,2.37257704431117,0.0176646443318634,0.0376748768949868,"Up"
"FARS2",0.480405090655972,-0.0227946654512089,2.37257476123221,0.0176647535049911,0.0376748768949868,"Up"
"SLC25A1",0.480382767674105,-0.0229155872973517,2.37246451480809,0.0176700260137325,0.037679891808751,"Up"
"BAHCC1",0.48025206086505,-0.0230755376086993,2.37181899359627,0.0177009256008619,0.0377395436901683,"Up"
"MMACHC",0.4801704581593,-0.0234201084239976,2.37141598262932,0.0177202407934753,0.0377744812419498,"Up"
"PTPDC1",0.480067688381551,-0.0234222072507674,2.37090843392585,0.0177445924658311,0.0378201418071307,"Up"
"CD34",0.479886548830261,-0.0230446816119777,2.37001384072522,0.0177875855448074,0.0378995090596896,"Up"
"PRKAR2A",0.479886039204215,-0.0231629731277783,2.37001132383704,0.0177877066320925,0.0378995090596896,"Up"
"ELMO3",0.479855413571944,-0.0234072046019685,2.36986007314551,0.0177949846165724,0.0379087541815305,"Up"
"SLC6A20",0.479750675374778,-0.0233951236607183,2.36934280301668,0.0178198947003476,0.0379555518064372,"Up"
"RAB5B",0.479611506792253,-0.0220542651549424,2.36865549167699,0.0178530406948374,0.0380198731917959,"Up"
"EFCAB7",0.47945910593492,-0.0233817538026731,2.36790283015293,0.0178894001951049,0.038091015701,"Up"
"LRRC61",0.479261876498884,-0.023497864284001,2.3669287739008,0.017936551105837,0.0381851085516078,"Up"
"ZNF273",0.479033840729071,-0.0233849177938883,2.36580257452731,0.0179912024447494,0.0382941295341356,"Up"
"TRIM8",0.479023439599169,-0.0230897964081478,2.36575120650733,0.0179936986670591,0.0382941295341356,"Up"
"LFNG",0.479005895192173,-0.0235349830409337,2.36566456001243,0.0179979099297587,0.0382967733724773,"Up"
"PPP1R3C",-0.478852971613505,-0.0214371533350085,-2.36490931692654,0.0180346534349393,0.0383686285101901,"Down"
"LRBA",0.478681031599254,-0.0233693523389463,2.36406015744386,0.0180760445384474,0.0384463374477223,"Up"
"MAML1",0.478676483204821,-0.0234258774388017,2.36403769430588,0.0180771406016308,0.0384463374477223,"Up"
"BTF3",0.478617125461008,-0.0225819267176236,2.36374454444633,0.0180914498517766,0.0384704272400373,"Up"
"RDH13",0.478600125540108,-0.0233058673915271,2.3636605870028,0.018095549814897,0.0384728032079044,"Up"
"COPS3",0.478556730580292,-0.0229067358899098,2.36344627248277,0.0181060193026304,0.0384887183560694,"Up"
"NEBL",0.478476085893069,-0.0231748431922086,2.36304799287821,0.0181254897665127,0.0385188053122385,"Up"
"BNIP1",0.478473372053554,-0.0232097697855457,2.36303459004951,0.0181261453015961,0.0385188053122385,"Up"
"RORC",-0.478337974806286,-0.0225368197709212,-2.36236590418864,0.0181588772322029,0.0385820058339953,"Down"
"FAT4",0.478189335735774,-0.0229973649574269,2.36163182098659,0.0181948699268241,0.0386521125141804,"Up"
"MCPH1",0.477972881207119,-0.0233068131998969,2.36056281784398,0.018247395733732,0.0387573122953087,"Up"
"PLCL1",-0.47790693614811,-0.0220505358604186,-2.36023713523637,0.0182634246140656,0.0387849710399789,"Down"
"B2M",0.477811512640801,-0.0231329820857316,2.35976586753027,0.0182866404728979,0.0388240866745699,"Up"
"GJB1",0.477806488815071,-0.0235427784734245,2.35974105638159,0.0182878634494679,0.0388240866745699,"Up"
"SELE",0.477698171307337,-0.0233977057517362,2.35920610912552,0.018314249176379,0.03887370415108,"Up"
"MAD1L1",0.477682767590083,-0.0235080024119094,2.35913003484675,0.0183180041678665,0.0388752773546085,"Up"
"HCLS1",0.477604027898774,-0.0232086942829538,2.35874116343815,0.0183372092120771,0.0389096334309233,"Up"
"CYP7B1",0.477577997758989,-0.0230498737520843,2.35861260848757,0.0183435619819235,0.0389167115139524,"Up"
"ACSM3",-0.47755320077182,-0.0230590024025174,-2.35849014370305,0.0183496155872327,0.0389176269918161,"Down"
"LUZP2",0.477551512901967,-0.0232276190247364,2.35848180782674,0.0183500277048008,0.0389176269918161,"Up"
"KCNN4",0.477515827714258,-0.0235270016919702,2.35830556952836,0.018358742650501,0.038929709263326,"Up"
"CHRM4",0.477370616785758,-0.0226156488871793,2.35758841687799,0.0183942430727975,0.0389985768238026,"Up"
"PFKFB2",0.477341273203889,-0.023528128067852,2.35744349784383,0.0184014241345106,0.0390073902894088,"Up"
"FAM171B",0.477270425389585,-0.0231896345727252,2.35709360201763,0.0184187723693983,0.0390377497194986,"Up"
"FYN",0.477235144193924,-0.0230935199918795,2.35691935891321,0.0184274168798067,0.0390466037909204,"Up"
"ELMO1",0.477228667783195,-0.0231979995639351,2.35688737388862,0.0184290040994747,0.0390466037909204,"Up"
"SCARA5",-0.477127631930245,-0.0211418460591532,-2.35638838851284,0.0184537811677206,0.0390926791398304,"Down"
"FCGBP",-0.477082529529638,-0.0222287511038538,-2.35616564146158,0.018464851058968,0.0391097067010884,"Down"
"ZNF70",0.476947988508131,-0.0232467199688993,2.35550118423957,0.0184979072150724,0.039173289306718,"Up"
"CHD2",0.476647049455298,-0.0233524237420957,2.3540149377045,0.0185720341920862,0.0393238130406632,"Up"
"PHYHIPL",0.476370423245299,-0.0230547528228752,2.35264876491219,0.0186404016002137,0.0394620942460456,"Up"
"HDDC2",0.476300000379929,-0.0231040873421906,2.35230096777965,0.0186578415426271,0.0394925333210283,"Up"
"MOGAT3",0.476222380027859,-0.0235207084942243,2.3519176244474,0.0186770804509767,0.039526769604126,"Up"
"ALG2",0.475651670347921,-0.0233042116720485,2.34909906276072,0.018819069718082,0.0398207316754495,"Up"
"CTNS",0.475552473108787,-0.0233588205174858,2.34860915773987,0.0188438454957171,0.0398666168688298,"Up"
"ANGPTL3",-0.475451030734223,-0.0224250209611597,-2.34810816467736,0.0188692115236592,0.0399137355598031,"Down"
"THAP11",0.475406214890799,-0.0227124976471649,2.34788683284496,0.0188804273927025,0.0399309121066518,"Up"
"MRPS30",0.47534924433045,-0.0234818138660237,2.34760547255914,0.0188946935871023,0.0399519362144017,"Up"
"RIC3",-0.475341782831817,-0.0218231945214289,-2.34756862248473,0.0188965627447139,0.0399519362144017,"Down"
"TMED8",0.475287171493707,-0.0232990602945363,2.34729891368065,0.01891024819064,0.0399743184875559,"Up"
"PHLDA1",0.47525237474092,-0.0232728663961267,2.34712706309238,0.0189189726779995,0.0399843524099192,"Up"
"PARP15",0.475243515696439,-0.0234497358191758,2.3470833109637,0.0189211944422162,0.0399843524099192,"Up"
"CUX1",0.4752001532528,-0.023087472620144,2.34686915703119,0.0189320726231907,0.0400007870215458,"Up"
"AIF1",0.475103893600167,-0.0232468848795298,2.34639375985742,0.01895624048513,0.0400452908643451,"Up"
"FAU",0.475087016701914,-0.0226870958292704,2.34631040998536,0.0189604805378356,0.0400476892840251,"Up"
"DOLK",0.474988045886288,-0.0233775302459826,2.34582162320141,0.0189853620790586,0.0400837173426774,"Up"
"MAGOH",0.474982692945537,-0.0234651231080349,2.34579518665365,0.0189867086368795,0.0400837173426774,"Up"
"PDPK1",0.474982089461186,-0.0231579420190012,2.34579220622782,0.0189868604514892,0.0400837173426774,"Up"
"RAC2",0.474917101575837,-0.0232867401182058,2.34547125081007,0.0190032152413961,0.0401072683746144,"Up"
"STAP2",0.474913051963542,-0.0231380104975262,2.3454512510055,0.0190042347705747,0.0401072683746144,"Up"
"EIF3L",0.474648987640703,-0.0223977001048658,2.34414711755668,0.0190708188465659,0.040241206003902,"Up"
"ADIPOQ",-0.47462773967215,-0.0217093853717633,-2.34404218029665,0.0190761853976444,0.0402459462617296,"Down"
"GCNT1",-0.47446619605684,-0.0228194294803092,-2.34324436546917,0.0191170292942762,0.0403255209921289,"Down"
"MYO15B",0.474429233640003,-0.0232600247162241,2.34306181932425,0.0191263854307621,0.0403386601817201,"Up"
"TPRXL",0.474393074224393,-0.0235426174174159,2.34288323895837,0.0191355421801438,0.0403513746250899,"Up"
"GALNTL6",-0.474300985947546,-0.0227640718177832,-2.34242844294205,0.0191588792596289,0.0403939822768803,"Down"
"USP25",0.474253174634595,-0.0228924543937358,2.34219231739588,0.0191710054466493,0.0404129431698527,"Up"
"APOOL",0.474142641352592,-0.023043137965654,2.34164642710401,0.019199065235334,0.0404654807958453,"Up"
"RCAN2",-0.474073947175902,-0.0215288189455396,-2.34130716743956,0.0192165219024193,0.0404956569219584,"Down"
"NHLH2",-0.473960612389125,-0.0224092640419443,-2.3407474413669,0.0192453530343926,0.0405447400872615,"Down"
"DENND4A",0.473957678155403,-0.0233151923472085,2.34073295007818,0.0192460999731997,0.0405447400872615,"Up"
"INSL3",0.473827308085032,-0.0234901773832164,2.34008909191639,0.0192793125718792,0.0405973762169101,"Up"
"ALDH3B1",0.473826611362533,-0.0232101004769113,2.34008565101568,0.01927949020081,0.0405973762169101,"Up"
"NDUFS3",0.47382254207128,-0.0227338970372946,2.34006555402273,0.0192805276924406,0.0405973762169101,"Up"
"ZNF33A",0.473679972749672,-0.0234393315766566,2.33936144746609,0.0193169074598278,0.0406673395339185,"Up"
"AKT1S1",0.473626919019442,-0.0230553172165906,2.33909943121401,0.0193304606185031,0.0406846277246937,"Up"
"EXOC7",0.4736231354113,-0.0226108375513357,2.33908074512313,0.0193314275001665,0.0406846277246937,"Up"
"CYP2C19",-0.473123281876056,-0.0224277754245575,-2.33661212040391,0.0194595346781694,0.0409475591865753,"Down"
"DERL2",0.473068032552978,-0.0230570882278216,2.33633926078594,0.0194737399154134,0.0409707667866446,"Up"
"CDC42BPB",0.473020671111652,-0.0231918856440649,2.33610535701903,0.0194859242982199,0.0409897158386722,"Up"
"SCFD1",0.472945874493024,-0.0231827027446378,2.3357359592482,0.0195051803228384,0.0410235318741713,"Up"
"HAX1",0.472635349513034,-0.0226845168167346,2.33420237073179,0.0195853013404293,0.0411853280062271,"Up"
"SPIRE1",0.472583667041768,-0.023091824629103,2.33394712671104,0.019598664212783,0.041206710624399,"Up"
"WAC",0.47254307998482,-0.0231721220505828,2.33374667957004,0.0196091638684388,0.0412220672651552,"Up"
"ZNF621",0.472504490188568,-0.0234519264848034,2.3335560962927,0.019619151399461,0.0412363424966021,"Up"
"LIN7C",0.47242893493333,-0.0234081706052242,2.33318295184618,0.0196387189286082,0.0412707454317558,"Up"
"BTF3L4",0.472368427732634,-0.0233601694669732,2.33288412516837,0.0196544015558984,0.0412969743719715,"Up"
"XYLT1",0.472350574836558,-0.0230331790339856,2.33279595513964,0.0196590308681845,0.0412999738059791,"Up"
"RRAGA",0.472073329402736,-0.0222807404273119,2.33142672418904,0.0197310438030575,0.0414445096915222,"Up"
"HARS2",0.472005540003684,-0.0233918272416278,2.3310919329464,0.0197486867255646,0.0414748144046008,"Up"
"LILRA1",0.471946555752582,-0.0231670765933313,2.33080062765385,0.0197640492198504,0.0415003208345841,"Up"
"EDNRB",0.471897503507963,-0.0228492699107821,2.33055837352327,0.019776832861766,0.0415204047988151,"Up"
"SLC10A7",0.47186359025239,-0.0231630937210421,2.33039088625927,0.0197856753105379,0.0415322092482716,"Up"
"PLEKHA4",0.471781560619034,-0.0233125184690638,2.32998576682661,0.01980707776606,0.0415703703391487,"Up"
"IRF5",0.471740692629795,-0.0233403028209998,2.32978393224639,0.0198177482271654,0.0415817854199804,"Up"
"ZNF324B",0.471736037387715,-0.0233107239679855,2.32976094142035,0.0198189640097713,0.0415817854199804,"Up"
"MRPL34",0.471703374602887,-0.0225912226870648,2.32959962985138,0.0198274961916539,0.0415929213491859,"Up"
"RIPK1",0.471586808863962,-0.0228846003192417,2.32902394708786,0.0198579716778461,0.0416500775077296,"Up"
"ADH6",0.471568201512236,-0.0233362535835444,2.32893205103194,0.0198628402532558,0.0416535159204595,"Up"
"USO1",0.471330336094771,-0.0230428597341187,2.32775730601565,0.0199251691213487,0.041777431159993,"Up"
"PTPN6",0.471278312303544,-0.0235020060860974,2.32750037631934,0.0199388238652353,0.0417992668678157,"Up"
"FXR2",0.471135920565414,-0.0225635582094067,2.32679714679353,0.0199762393723089,0.0418708988728328,"Up"
"LSM14B",0.471099478755797,-0.0234106099157401,2.32661717176947,0.0199858248334551,0.0418841843260337,"Up"
"FUT10",0.470743741530019,-0.023395254485317,2.32486029370983,0.020079607159079,0.0420703579049189,"Up"
"MTCH1",0.470723079489535,-0.022956492241198,2.32475825017049,0.0200850660354999,0.0420703579049189,"Up"
"SLC25A40",0.470718034085394,-0.0235497612875514,2.32473333245259,0.0200863992195383,0.0420703579049189,"Up"
"NAV1",0.470713084592992,-0.0234264109766871,2.32470888841363,0.0200877071351574,0.0420703579049189,"Up"
"IPMK",0.470628435166885,-0.0233829713406533,2.32429083062066,0.020110087463957,0.0421103925645423,"Up"
"DEPDC5",0.470352965028296,-0.0233928675219926,2.32293036731375,0.0201830692780527,0.0422563562112646,"Up"
"ACTR3B",0.470317994208704,-0.0235882976749827,2.32275765706242,0.0201923508011274,0.0422673144380942,"Up"
"RAPGEFL1",0.470308554241286,-0.0231803604277934,2.32271103593189,0.0201948568789809,0.0422673144380942,"Up"
"JAK2",0.470104290760081,-0.0231750607840807,2.32170224066811,0.0202491502911656,0.0423740735895108,"Up"
"MLPH",-0.469992005669265,-0.0230233970402132,-2.32114769872483,0.0202790499779919,0.0424297592321358,"Down"
"ERC1",0.469924748516047,-0.0229909002788706,2.32081553608263,0.0202969778996489,0.0424603824079745,"Up"
"ZNF664",0.469900098996699,-0.0234561381941302,2.32069379959687,0.0203035518839548,0.0424672475678828,"Up"
"RNF130",0.469758662279176,-0.0229585598779273,2.31999528662764,0.0203413087324122,0.0425315050135313,"Up"
"CLIP2",0.469755117077053,-0.0233761537563156,2.31997777795164,0.0203422559184184,0.0425315050135313,"Up"
"TRAPPC2L",0.469747971590484,-0.0230726185164681,2.31994248856479,0.0203441651239234,0.0425315050135313,"Up"
"SGK2",-0.469727076489714,-0.022853820429437,-2.31983929401151,0.0203497489914266,0.0425362845957562,"Down"
"AZI2",0.469679760793556,-0.0228035140184886,2.31960561616609,0.0203623982644839,0.0425558287773132,"Up"
"SLC25A29",0.469634573467126,-0.0234514391022558,2.319382449692,0.020374484946304,0.0425741910452577,"Up"
"AVL9",0.469546393401047,-0.0236526052346259,2.31894695514106,0.020398089326336,0.0426166106609019,"Up"
"GCA",0.469479822287976,-0.0235517735981592,2.31861818064269,0.0204159251365741,0.0426469665322542,"Up"
"ZCCHC4",0.469325848631435,-0.0234529773134315,2.31785775154127,0.0204572300628731,0.042726329433452,"Up"
"C18orf21",0.469270486515828,-0.0231325739869287,2.31758433487527,0.0204720992916329,0.0427504628076369,"Up"
"COX6B1",0.469255216079858,-0.0227243868504972,2.31750891883227,0.0204762023032971,0.0427521096649773,"Up"
"MTFP1",0.469111877340604,-0.023235870971114,2.31680101235568,0.0205147509473235,0.042822806750688,"Up"
"RBX1",0.469104626913732,-0.0230532237430681,2.31676520470056,0.0205167025133151,0.042822806750688,"Up"
"CHIC2",0.46892881424412,-0.0227103193591691,2.31589691934984,0.0205640748361781,0.0429147389276592,"Up"
"HLF",-0.468541195371696,-0.021467045784443,-2.31398258752535,0.0206688549447458,0.043126425094189,"Down"
"PMVK",0.468485269488003,-0.0222977447393476,2.31370638658009,0.0206840110419073,0.0431510688063339,"Up"
"GJB3",0.468436304155419,-0.0235433871206786,2.31346456168163,0.0206972887616243,0.0431717865032652,"Up"
"ATP6V1D",0.468251835499377,-0.022480945818411,2.31255352704424,0.0207473770904315,0.043269267112284,"Up"
"FNDC3A",0.467989280824665,-0.0233076937639886,2.31125684928878,0.0208188501485512,0.0434113074791726,"Up"
"TEK",0.467849746469133,-0.0229391839593058,2.31056773150735,0.0208569216815189,0.0434836645821742,"Up"
"EGR1",-0.467727373190198,-0.022045138085424,-2.30996336706847,0.0208903607975588,0.0435463419404834,"Down"
"GPRC5D",-0.467660692903045,-0.0225917261821736,-2.30963405339247,0.0209086011816809,0.0435638818679662,"Down"
"ZNF510",0.467659561635189,-0.0232388151849496,2.3096284664043,0.0209089107595632,0.0435638818679662,"Up"
"ZFYVE19",0.467653256750289,-0.022943421573008,2.30959732849365,0.020910636200348,0.0435638818679662,"Up"
"RNASEL",0.467647234519047,-0.022963395973065,2.30956758652353,0.0209122844039419,0.0435638818679662,"Up"
"GYS1",0.467501486452516,-0.0229063093938212,2.30884778111165,0.0209522082298029,0.0436400022535487,"Up"
"TTPA",0.467387365508825,-0.0232011538137623,2.30828417244889,0.0209835149916669,0.0436981530315645,"Up"
"PLD2",0.467372949400737,-0.0231789730974559,2.30821297567168,0.0209874726564371,0.0436993397571239,"Up"
"GRAMD4",0.467251321964236,-0.0232085092857934,2.30761229472195,0.0210208890283369,0.0437618540310712,"Up"
"WARS2",0.467171810492107,-0.0234134932039415,2.30721961172239,0.0210427593563244,0.0438003151423637,"Up"
"SRSF4",0.467134055542346,-0.0231811795177528,2.30703315149818,0.021053151126875,0.0438148751832141,"Up"
"SNTB2",0.467073638835946,-0.0233043937943549,2.30673477174419,0.0210697896811261,0.0438424289557744,"Up"
"CHMP7",0.467048960598458,-0.023142997408088,2.30661289342826,0.0210765892783105,0.0438495040485366,"Up"
"MAU2",0.4668511052523,-0.023140158328898,2.30563574599623,0.0211311735261474,0.0439559760222182,"Up"
"C11orf68",0.466801906788685,-0.0225287714469677,2.30539276973446,0.0211447654811358,0.0439771573591053,"Up"
"ACTR1B",0.466757855319545,-0.022514237302113,2.30517521291437,0.0211569419490877,0.04399538839292,"Up"
"MAPK8IP1",0.466661266415434,-0.0227139453576553,2.3046981896676,0.0211836619122705,0.0440438515484167,"Up"
"GSR",0.466568410296232,-0.0231149157936682,2.30423960151121,0.021209376962592,0.044090210062929,"Up"
"CLPTM1L",0.466440332317834,-0.0233190217148319,2.30360706329518,0.0212448907729439,0.0441550878861551,"Up"
"IGF2",0.46643117328216,-0.0233520935076581,2.30356182960116,0.0212474323985863,0.0441550878861551,"Up"
"FCF1",0.466296249814009,-0.0233068680337258,2.30289548359138,0.021284904260994,0.044225834417294,"Up"
"WDR7",0.466280341245705,-0.0228957626714552,2.30281691600669,0.0212893262878407,0.0442278981779445,"Up"
"MAPK3",0.466179473889145,-0.0221857578945416,2.30231876278338,0.0213173825177256,0.0442790526724867,"Up"
"SFXN5",0.466158238210076,-0.0232789148355842,2.30221388621738,0.0213232933181875,0.0442841990840928,"Up"
"ZDHHC18",0.465989577201657,-0.0227447695249457,2.30138092074811,0.0213702896214507,0.0443746564435115,"Up"
"MTCP1",0.465861053286989,-0.0234612098602438,2.30074618018834,0.0214061625150744,0.0444419910320208,"Up"
"EXOG",0.465556564324445,-0.0234265155015247,2.29924240172793,0.0214913591544042,0.044611690011693,"Up"
"SLC7A5",0.465443518784145,-0.0232654326243749,2.29868410415573,0.021523064598096,0.0446703154064103,"Up"
"SNRPF",0.465426245143426,-0.0235690159308394,2.29859879489318,0.0215279128539834,0.0446731898171704,"Up"
"PCP4",-0.465337709714807,-0.022129810094428,-2.29816154531465,0.0215527773451251,0.0447175928864032,"Down"
"DAB2IP",0.465252518502627,-0.023178315656302,2.29774081180489,0.0215767262381921,0.0447600823008105,"Up"
"DYNC1LI2",0.465008702706947,-0.0229631090830656,2.29653667967875,0.0216453956353908,0.0448953140860116,"Up"
"PIH1D2",0.464782422448117,-0.0231889721140395,2.29541915024056,0.0217092963678362,0.045020613158958,"Up"
"TIMM44",0.464665177247558,-0.0232223755251075,2.2948401118225,0.0217424705223367,0.045082161592609,"Up"
"MAP2K4",0.464553452378311,-0.0227569445129032,2.29428833664331,0.0217741237605613,0.0451349659425185,"Up"
"CSNK2A2",0.464550589068612,-0.0231435865742387,2.29427419562679,0.0217749355035501,0.0451349659425185,"Up"
"RDH8",-0.464512026375963,-0.0234607633816369,-2.29408374620591,0.0217858705214724,0.0451432489032203,"Down"
"PRSS21",0.464502362238814,-0.0234351747013087,2.29403601796919,0.0217886116782844,0.0451432489032203,"Up"
"P2RY2",0.464499474633624,-0.0229668752677623,2.29402175696462,0.0217894307831188,0.0451432489032203,"Up"
"VIM",0.464370835692492,-0.0230617131353103,2.2933864483241,0.0218259480038813,0.0452108834890318,"Up"
"GGA1",0.46435978967682,-0.0232032371889874,2.29333189540927,0.0218290861593681,0.0452108834890318,"Up"
"LMBR1L",0.464322260514216,-0.0228694844982563,2.29314655027922,0.0218397510681213,0.045225710230807,"Up"
"CASD1",0.464281687615163,-0.0232446003019763,2.29294617305975,0.0218512860357615,0.0452423336396931,"Up"
"APTX",0.464158683168959,-0.02349473989068,2.29233869147752,0.0218862888847687,0.0453060747411484,"Up"
"NDUFB6",0.46413125610947,-0.022843421601484,2.29220323756501,0.02189410033443,0.0453060747411484,"Up"
"CHRM3",-0.464125392612962,-0.0223069419867124,-2.29217427953751,0.0218957706206394,0.0453060747411484,"Down"
"PTGR2",0.464124161261165,-0.0232525748717204,2.29216819826516,0.0218961213998232,0.0453060747411484,"Up"
"SERPINB4",0.463992846940908,-0.0232847901150762,2.29151967674011,0.0219335574123385,0.0453762561446277,"Up"
"PRKD3",0.463791110424223,-0.0229879694618354,2.29052336138623,0.0219911783720771,0.0454881670656546,"Up"
"KDM6A",0.463755990146667,-0.0231880419253256,2.29034991300743,0.0220012230427752,0.0455016475915916,"Up"
"SYNGR1",-0.463674547119631,-0.02169063021359,-2.28994769064514,0.0220245317388333,0.0455425512823358,"Down"
"MCAM",0.46349656319433,-0.0228974034729463,2.28906868212236,0.022075544867895,0.0456407201876867,"Up"
"EDARADD",-0.46347519449096,-0.0222026358236117,-2.28896314858976,0.0220816763958907,0.0456460807420824,"Down"
"ARMC10",0.463389279564928,-0.0234960586605636,2.2885388408772,0.0221063437473568,0.0456897497191404,"Up"
"DHX16",0.463065347396243,-0.0234080293318862,2.28693903832989,0.0221995647802364,0.0458750698654709,"Up"
"MRPL43",0.46297701117273,-0.0227358260770103,2.28650277256484,0.0222250453843638,0.0459203684787616,"Up"
"SS18L2",0.462839921774966,-0.0233039793374531,2.28582572968687,0.0222646392158875,0.0459948080150118,"Up"
"MAX",0.462696792872294,-0.0226341093615502,2.2851188595294,0.0223060427985476,0.0460729617387454,"Up"
"DNAJC2",0.462672293921425,-0.0236562353184055,2.2849978666556,0.0223131364336864,0.0460802348476018,"Up"
"ASB14",-0.462593154137935,-0.0231912509900762,-2.28460701931328,0.022336064645509,0.0461202013546375,"Down"
"GADD45G",-0.462549373327534,-0.0219556721287651,-2.28439079919446,0.0223487575287221,0.04613902422583,"Down"
"BECN1",0.462535182962326,-0.0226699489180847,2.28432071729275,0.0223528729289666,0.0461401356874284,"Up"
"UPK3B",-0.46252048483897,-0.0228274800349672,-2.28424812772784,0.0223571362806973,0.0461415521415544,"Down"
"RABAC1",0.462407733522648,-0.0227725001530139,2.28369128323846,0.0223898645554943,0.0462017057912848,"Up"
"PAM",0.462346940784771,-0.0230027202953124,2.28339104637928,0.0224075281144776,0.0462307589809096,"Up"
"KLHDC4",0.462224121579542,-0.0236041599327662,2.28278447964593,0.0224432506617407,0.0462970558589146,"Up"
"CLCN2",0.4621609217877,-0.0235828829374091,2.28247235507865,0.0224616519052549,0.0463276060003011,"Up"
"DTNBP1",0.462082074774584,-0.0231087629322237,2.28208295364025,0.0224846273787194,0.0463675793058516,"Up"
"ARRB2",0.462025076102189,-0.0233393429009008,2.28180145451758,0.0225012491164218,0.0463944393146939,"Up"
"CCS",0.46198771159693,-0.0228499038542989,2.28161692258012,0.0225121510073089,0.046409499095937,"Up"
"CPT1C",0.461959379723674,-0.0234048484339995,2.28147700006736,0.0225204204955538,0.0464191281515098,"Up"
"TP53I13",0.461855499963163,-0.0233163123023803,2.28096396949632,0.0225507634434536,0.046474244712751,"Up"
"GOLGA5",0.461768505052305,-0.0231894593467492,2.28053432806689,0.0225762017142304,0.0465192373661115,"Up"
"ARHGAP12",0.461751133006865,-0.0235071795089986,2.28044853281333,0.0225812844781758,0.0465222789464926,"Up"
"APOBEC3G",0.461392850300236,-0.0231636671508104,2.27867908339727,0.0226863338836625,0.0467245491360085,"Up"
"MRPL39",0.461391575660885,-0.0230266505267503,2.27867278834084,0.0226867083679992,0.0467245491360085,"Up"
"CCR7",0.461296527648224,-0.0232652603130209,2.27820337508871,0.0227146482626502,0.0467746245114822,"Up"
"APOBEC3F",0.461220009931081,-0.0232824264963885,2.27782547733531,0.0227371627931229,0.0468135136262557,"Up"
"ALAS2",-0.4610296958066,-0.0221755913228624,-2.27688557370558,0.0227932448250348,0.0469122822063623,"Down"
"ST6GALNAC1",-0.461027702992163,-0.0225175836846152,-2.27687573180063,0.0227938327056387,0.0469122822063623,"Down"
"ARHGEF2",0.461020203984926,-0.0232548082544878,2.27683869648263,0.0227960450321326,0.0469122822063623,"Up"
"ZNF706",0.460974590235879,-0.0232694935872172,2.27661342403681,0.0228095058331521,0.0469324957316683,"Up"
"MYD88",0.460857004515848,-0.0231294029930037,2.27603270389655,0.0228442377037181,0.0469964628612855,"Up"
"DIO3",0.460800550920431,-0.0231697888516285,2.27575389674344,0.0228609289973842,0.0470233014092265,"Up"
"RIOK2",0.460785250700137,-0.0232796691010243,2.27567833360471,0.0228654545455746,0.047025111317501,"Up"
