"gene","logFC","AveExpr","t","P.Value","adj.P.Val","sig"
"BBS9",-0.311950504143009,-0.017126242318546,-1.8106810824594,0.0701902601504176,0.105633434334411,"NS"
"TULP2",-0.312106170062094,-0.0124775582265048,-1.81158462751262,0.0700504292745964,0.105447600328278,"NS"
"AMACR",-0.312320805030461,-0.0203194257282594,-1.81283045167927,0.0698580029490396,0.10517021242293,"NS"
"ZNF660",-0.312398297989329,-0.0159480264819858,-1.81328025071079,0.069788635010971,0.10507804400683,"NS"
"VIM",-0.312484804150546,-0.0211386493400353,-1.8137823658462,0.0697112656933497,0.104973805297515,"NS"
"SCN9A",-0.312632892557036,-0.0130078423303842,-1.81464192809278,0.0695789819510073,0.104823556200192,"NS"
"ARNT2",-0.31275292416615,-0.0157518707435577,-1.81533863786255,0.0694719119506832,0.10468670470232,"NS"
"COL13A1",-0.312887557765768,-0.0139318129282126,-1.81612010321892,0.0693519777786336,0.104530399785767,"NS"
"SLC9A6",-0.313218652784749,-0.0260439550832125,-1.81804190645182,0.0690577551869033,0.104102022801931,"NS"
"DMKN",-0.313394123678914,-0.0151182026985516,-1.81906040722155,0.068902241824612,0.103888955849874,"NS"
"UXT",-0.313411494100118,-0.0246211847382266,-1.81916123184806,0.0688868627272445,0.103877910020894,"NS"
"TMEM101",-0.313502979106834,-0.0214555775852881,-1.81969224612368,0.0688059119868458,0.103767971322147,"NS"
"PARD6A",-0.313603924943796,-0.0130748552061649,-1.82027817470823,0.0687166805341372,0.103645517096566,"NS"
"MRI1",-0.313619259958326,-0.0202222523420439,-1.8203671850491,0.068703133414559,0.103637202422453,"NS"
"RPS24",-0.313644006090329,-0.0228236217979193,-1.82051082114677,0.0686812770394665,0.103616350003752,"NS"
"IRX4",-0.313763354786158,-0.0132637571289589,-1.82120356702435,0.0685759456424052,0.103481647501332,"NS"
"ARL1",-0.314170032796808,-0.0218298686517543,-1.82356408310224,0.0682180278207668,0.102977687637223,"NS"
"NOSIP",-0.314370125997374,-0.0239983242306051,-1.82472550123807,0.0680424901246009,0.102748780158889,"NS"
"AAMP",-0.314621151105739,-0.0216987526617218,-1.82618254781727,0.067822796379455,0.102465009428272,"NS"
"RSL24D1",-0.314945255623065,-0.0191233407874631,-1.82806377548148,0.0675400078414727,0.102085605946468,"NS"
"TTC38",-0.31510079998521,-0.0203785666954958,-1.82896661497134,0.0674046367704058,0.101892934454643,"NS"
"IVD",-0.315132842469961,-0.019386564547381,-1.82915260191543,0.0673767777812986,0.101867188978458,"NS"
"SCO1",-0.315161990775958,-0.0254758439808374,-1.8293217899294,0.0673514433351985,0.101860272901949,"NS"
"RND3",-0.315189064973577,-0.0207597478296258,-1.82947893901813,0.0673279186372161,0.101836634908707,"NS"
"ENOX1",-0.315926944728695,-0.0138617490175723,-1.83376187780481,0.0666893759345285,0.100929984768213,"NS"
"SERP1",-0.316860237281105,-0.0160215748132669,-1.83917906786095,0.0658888793606869,0.0997887348683222,"NS"
"WDR31",-0.316871315676873,-0.0160862484424846,-1.83924337114424,0.0658794250530851,0.0997861324283401,"NS"
"TMEM192",-0.316890407558911,-0.0154049955859852,-1.8393541877936,0.0658631346566219,0.0997731736859385,"NS"
"SHOC2",-0.316996680703049,-0.0219505570269767,-1.83997103812437,0.06577251637986,0.0996593079741353,"NS"
"CRABP1",-0.317099507312577,-0.0133901904692505,-1.84056788343852,0.0656849347827464,0.0995733897946464,"NS"
"DR1",-0.317138086639061,-0.0251087480913664,-1.84079181273407,0.0656521000151343,0.0995353124230391,"NS"
"POLE4",-0.317196404389545,-0.0197848347501483,-1.84113031145797,0.0656024916113994,0.0994717925585331,"NS"
"CNTLN",-0.317225431483521,-0.0196564694174826,-1.84129879591061,0.065577811031522,0.0994577524392243,"NS"
"PACSIN1",-0.317457757843647,-0.011689123781495,-1.84264730774069,0.0653805488988584,0.0991935662486914,"NS"
"NLRP6",-0.317599198299472,-0.0130200913299796,-1.84346828271671,0.0652606953692472,0.09905833249799,"NS"
"DNALI1",-0.317601938735289,-0.0142781396816101,-1.8434841892635,0.0652583749748062,0.09905833249799,"NS"
"CHMP5",-0.317665728608572,-0.021634860177681,-1.84385445029938,0.0652043817417246,0.0990078069554451,"NS"
"SH3BP5L",-0.317905235722002,-0.0212443463452714,-1.84524464199211,0.0650019861134877,0.0987237276436922,"NS"
"ZNF596",-0.317906531768591,-0.0154614671155093,-1.84525216474655,0.0650008922999471,0.0987237276436922,"NS"
"GPAT2",-0.318072509649119,-0.0152425963560336,-1.84621556440254,0.064860938773381,0.0985559252253318,"NS"
"POLK",-0.318187080210143,-0.0217143972395156,-1.84688057614222,0.0647644773100761,0.0984557445872329,"NS"
"RFFL",-0.318203703651208,-0.0254084354472318,-1.8469770650078,0.0647504912192966,0.0984460851293855,"NS"
"C2CD2",-0.318212237406005,-0.0200596598950079,-1.84702659821313,0.0647433123340655,0.0984460851293855,"NS"
"KRT5",-0.318247573452492,-0.0228829278149836,-1.84723170226025,0.0647135934376357,0.0984131857760036,"NS"
"KLK13",-0.318736538209872,-0.0194017773286217,-1.85006984236395,0.0643035107031551,0.097847231869765,"NS"
"PIP5KL1",-0.318761643625003,-0.0136242952933001,-1.85021556387952,0.0642825134400852,0.0978268217158636,"NS"
"RPL19",-0.318762245215826,-0.0110447651319546,-1.85021905574476,0.0642820103606829,0.0978268217158636,"NS"
"BCDIN3D",-0.318784537191678,-0.0175207270670981,-1.85034844697327,0.0642633710216165,0.0978207721038272,"NS"
"PCGF5",-0.318811883453648,-0.0220864645932919,-1.85050717522845,0.0642405116573267,0.0977975168025324,"NS"
"SLC4A4",-0.319009277973519,-0.00927289855642522,-1.85165292918032,0.0640757041185831,0.0975696502686345,"NS"
"DCTN6",-0.319363456028119,-0.018037860894627,-1.85370871525783,0.0637808709625617,0.0971436361490239,"NS"
"GPR156",-0.319402351718313,-0.01345483335307,-1.85393448085041,0.0637485608991182,0.0971173599902829,"NS"
"GABRA2",-0.319715116884335,-0.0186931503303886,-1.85574989054472,0.0634892427316334,0.0967451555812569,"NS"
"MRPS21",-0.319812802465477,-0.0261340059121497,-1.85631689534662,0.0634084290268045,0.0966334269868563,"NS"
"ZNF420",-0.319957483119571,-0.0172313510800233,-1.85715667768352,0.0632888932399218,0.0964740526946055,"NS"
"NEK7",-0.319975025192218,-0.0234907858154746,-1.85725849864122,0.0632744125695697,0.0964633787654981,"NS"
"TMEM39B",-0.320173612195284,-0.0222054005867889,-1.85841117422565,0.0631106733809332,0.0962365026528735,"NS"
"GPRC5D",-0.320327057974475,-0.00878110775883261,-1.85930183273036,0.0629843940769512,0.0960552966657121,"NS"
"PTBP2",-0.320385583327484,-0.017670168944203,-1.85964153645941,0.0629362852760758,0.0959932770221238,"NS"
"PRCP",-0.320411427889743,-0.0280935029601419,-1.85979154827008,0.0629150502931116,0.095972236723137,"NS"
"SRP68",-0.320422125667484,-0.024567463204974,-1.8598536422995,0.0629062622809672,0.0959701806223768,"NS"
"COBL",-0.320495980830782,-0.0162621210179446,-1.860282326162,0.0628456194129876,0.0959003483743201,"NS"
"UGT2B15",-0.320830524558541,-0.00498784649511984,-1.86222414703122,0.062571528808229,0.0955046917639742,"NS"
"NINJ1",-0.320843885670076,-0.0216535730176033,-1.86230170007754,0.0625606026547872,0.0954993152241539,"NS"
"PDGFRL",-0.320956313056771,-0.0185653400762749,-1.86295427200654,0.0624687267646247,0.0953776206557541,"NS"
"IFFO1",-0.321105619914595,-0.017390722193533,-1.86382090661476,0.0623468854365837,0.0952181476730397,"NS"
"CAV2",-0.321190596229944,-0.0188973209511679,-1.86431414193452,0.0622776286403426,0.095123639056457,"NS"
"PSMB10",-0.321367667370225,-0.0214250442826339,-1.86534193115011,0.062133517843045,0.0949372478864532,"NS"
"LTBP1",-0.321712515490388,-0.0219070159867248,-1.86734356268847,0.0618536522597174,0.0945544276485061,"NS"
"NDUFC2",-0.321729908305594,-0.0257105596889257,-1.8674445172984,0.0618395645959754,0.0945440966840686,"NS"
"B3GNT9",-0.321771617053913,-0.0160550470998726,-1.86768661096567,0.0618057925679497,0.0945148688007093,"NS"
"GABBR1",-0.321807860654294,-0.0154010405835564,-1.86789698280575,0.0617764581271082,0.0944812109771839,"NS"
"PLA2G4F",-0.321870388213958,-0.0166239634809826,-1.86825991688636,0.0617258773588143,0.0944150470830482,"NS"
"EFNA5",-0.321872539923502,-0.0129140992151053,-1.86827240623872,0.0617241373746922,0.0944150470830482,"NS"
"TXNDC17",-0.321960281007741,-0.0180518649207599,-1.86878168934382,0.0616532199500939,0.0943486634400594,"NS"
"DECR1",-0.322025082307722,-0.0226986138946348,-1.86915782109048,0.0616008871013457,0.0942797630185403,"NS"
"RUFY2",-0.322115211776395,-0.0195985236932734,-1.86968096730031,0.0615281606383433,0.0941796302449258,"NS"
"ZNF10",-0.322134785644695,-0.0172097287484952,-1.86979458158389,0.0615123756670016,0.0941666429775283,"NS"
"PIM2",-0.322149810334887,-0.0181790855475936,-1.86988179068258,0.0615002615678736,0.0941592728740654,"NS"
"VPREB3",-0.322205201018231,-0.0160410441854736,-1.87020329957948,0.061455618260263,0.094113263675547,"NS"
"ACE",-0.322209792144224,-0.0201673299939423,-1.87022994824609,0.0614519191484157,0.094113263675547,"NS"
"GPD1",-0.322586388167513,-0.0145860147634965,-1.87241585686314,0.0611491194869154,0.0936883824993137,"NS"
"SLC35A4",-0.322628361172408,-0.0229544726901707,-1.87265948437753,0.0611154480278833,0.0936479168581215,"NS"
"GSTP1",-0.322714295439383,-0.0262564030505973,-1.87315828001812,0.0610465580020646,0.0935534693677832,"NS"
"CIC",-0.322858043923521,-0.0176718800517392,-1.87399265168094,0.0609314644554086,0.0933881844118722,"NS"
"ZCRB1",-0.323115301025293,-0.0189212906406908,-1.87548587115429,0.0607259379268224,0.0930968408925768,"NS"
"TEKT5",-0.323195568250367,-0.0169169755829089,-1.87595177309723,0.0606619289454035,0.0930303437720556,"NS"
"DENND5A",-0.323427926977855,-0.0217442059961081,-1.87730047279997,0.0604769499354198,0.0927804284211605,"NS"
"VASN",-0.323489195914338,-0.0178344438836524,-1.87765610134604,0.0604282521684064,0.0927271026314863,"NS"
"LRRN2",-0.323490434990308,-0.0144087727911065,-1.87766329342103,0.0604272676616306,0.0927271026314863,"NS"
"STARD13",-0.323508188882909,-0.0176791709672716,-1.87776634386347,0.0604131627810375,0.0927260098420517,"NS"
"B3GALT5",-0.323520988892238,-0.0162899164447428,-1.8778406400561,0.0604029952899973,0.0927214371350322,"NS"
"SHC3",-0.323916609669781,-0.0152257511536741,-1.88013697568695,0.0600894387292262,0.0922607199916623,"NS"
"C2orf42",-0.324074390703312,-0.0202885794747175,-1.88105279768048,0.0599647634877157,0.092103534678262,"NS"
"SESN1",-0.324169562238129,-0.0154441097033442,-1.88160520998754,0.0598896647259336,0.091999140800264,"NS"
"IL15",-0.324714189480451,-0.0148019008056207,-1.88476643662948,0.0594614045938565,0.0913630325022221,"NS"
"S100A13",-0.324802684189216,-0.0199905771703692,-1.88528009406209,0.0593920585573892,0.0912673532680204,"NS"
"CD19",-0.32491211275689,-0.0119106576804614,-1.88591525968848,0.0593064011857825,0.091157443862656,"NS"
"CCNH",-0.325003953167014,-0.0188980459274591,-1.88644833686261,0.0592345904420828,0.0910579170673849,"NS"
"ADAMTS19",-0.325117040476457,-0.0150311273622123,-1.88710473923784,0.0591462657309793,0.0909329775523125,"NS"
"DPEP2",-0.325258069265024,-0.0166973188335942,-1.88792332473826,0.0590362710440946,0.09077468830585,"NS"
"DERL2",-0.325738334662479,-0.0209978401265806,-1.89071097040058,0.058662963493649,0.0902544806899545,"NS"
"ATG13",-0.325747799062344,-0.0212990319333012,-1.89076590542894,0.0586556266112059,0.0902539577308774,"NS"
"TJP1",-0.325948088539525,-0.0235082238792149,-1.89192846282997,0.058500539134108,0.0900475482447325,"NS"
"PRPF40B",-0.325957957911153,-0.0168686801214506,-1.89198574847069,0.0584929059283954,0.0900465441664127,"NS"
"ATG12",-0.326392981505828,-0.0212846290978813,-1.89451079325453,0.058157269333941,0.0895726110016126,"NS"
"ADAT3",-0.326401610852579,-0.0204125596955581,-1.89456088131243,0.0581506276977346,0.0895726110016126,"NS"
"GM2A",-0.326925178773813,-0.0269903489134365,-1.8975998715297,0.0577488375504604,0.0889647982280411,"NS"
"MAP1LC3B",-0.327024969784977,-0.0240142538946357,-1.89817909705976,0.0576725195777943,0.0888578392300488,"NS"
"MTHFS",-0.327028982438363,-0.0197485390852832,-1.89820238804817,0.0576694525429968,0.0888578392300488,"NS"
"INSM1",-0.327177625937119,-0.0145145145042082,-1.89906517226443,0.0575559337566,0.0886994013771067,"NS"
"KIAA1328",-0.327262668586369,-0.0193678521841325,-1.89955879261174,0.0574910704244748,0.0886100271723384,"NS"
"PAAF1",-0.327806430525491,-0.0203669497763047,-1.90271499670006,0.0570777701262921,0.0880256045981638,"NS"
"WWP2",-0.327844080547749,-0.0198630813268847,-1.90293353195534,0.0570492449799578,0.0879921333249403,"NS"
"KLF7",-0.327873895823205,-0.0194301595287195,-1.90310659131738,0.0570266641626807,0.0879678236109087,"NS"
"ZNF606",-0.327993612171782,-0.0141330877125961,-1.90380147119335,0.0569360709606995,0.0878490884356535,"NS"
"HPCAL1",-0.328062621303059,-0.0129413626874723,-1.90420202681632,0.0568839039619686,0.0877820348074902,"NS"
"RPH3AL",-0.328065413856547,-0.0141382239869165,-1.90421823587418,0.0568817937870157,0.0877820348074902,"NS"
"FZD7",-0.328188720294109,-0.0189580981114685,-1.90493395401175,0.0567886829861543,0.0876741139244051,"NS"
"TCEANC",-0.328354298848198,-0.0163532626839085,-1.90589503582303,0.0566638513150587,0.0875128134713772,"NS"
"MRPL41",-0.32843501273891,-0.0187952968819086,-1.90636353038567,0.0566030829794465,0.0874294296912802,"NS"
"ACAT2",-0.328480204531312,-0.0232496438045306,-1.90662584098462,0.0565690824169718,0.0873873765385053,"NS"
"MARK4",-0.328495661473392,-0.0163189780600862,-1.90671555904003,0.0565574571116308,0.0873798825347857,"NS"
"IL10RA",-0.328674024514844,-0.0203005464451357,-1.90775084694846,0.0564234524654942,0.0871944995681512,"NS"
"PDCD7",-0.328751679726572,-0.0215118352881792,-1.90820158775818,0.0563651925306706,0.0871245798026508,"NS"
"MKRN1",-0.328865880421659,-0.0194106549517703,-1.90886445265325,0.0562796057486372,0.0870131409027534,"NS"
"AKT1S1",-0.328922602568319,-0.0209440566193047,-1.90919368987695,0.0562371360303529,0.086957901900686,"NS"
"POLR2I",-0.328926087136986,-0.0217163106682248,-1.9092139156579,0.0562345278905284,0.086957901900686,"NS"
"TSPAN9",-0.328955075215093,-0.0212502754546039,-1.90938217364739,0.0562128347152948,0.0869411696633799,"NS"
"DNAJB12",-0.329141608114027,-0.0196785720965839,-1.91046488256073,0.0560734097766993,0.0867359290933739,"NS"
"RBX1",-0.329159067435511,-0.0208805770812629,-1.91056622319875,0.0560603744720365,0.0867261657849363,"NS"
"MRPS9",-0.329477089305552,-0.0210497326480702,-1.91241214483133,0.0558233774323836,0.0864009773818474,"NS"
"PYY",-0.329515117833873,-0.0125531897268216,-1.91263287708184,0.0557950936657947,0.0863675642859818,"NS"
"TMEM98",-0.329581269903635,-0.021876273543472,-1.91301684921745,0.0557459214233206,0.0863018051415521,"NS"
"FAM131C",-0.329639506558089,-0.00942100059870429,-1.91335487722871,0.055702662762328,0.086245186288713,"NS"
"PCDH8",-0.33015200023461,-0.0159223894044989,-1.91632958825701,0.055323182897402,0.0856987794155865,"NS"
"TAF12",-0.330257350919507,-0.0212330029197373,-1.91694108427844,0.0552454427556489,0.0855886339304726,"NS"
"CCNG2",-0.330266589703765,-0.0202712951438336,-1.91699470974677,0.0552386296373416,0.0855883584014498,"NS"
"TAGAP",-0.330289495141392,-0.0159909735593657,-1.91712766174411,0.0552217411002619,0.0855724697804274,"NS"
"DLGAP1",-0.330673213062957,-0.0178423871931809,-1.91935490860652,0.0549394592570447,0.0851759717495938,"NS"
"SLC7A6OS",-0.330680626868286,-0.0221149795226894,-1.91939794119303,0.0549340171653465,0.0851759717495938,"NS"
"KDM6B",-0.330883216870843,-0.015439202146161,-1.92057385173093,0.0547854801703398,0.0849576711610019,"NS"
"PAX1",-0.331006127091383,-0.0190362294296689,-1.92128727007204,0.0546955269558981,0.0848385765036231,"NS"
"BCAT2",-0.331087014361608,-0.0163033501721412,-1.92175677099627,0.054636395938196,0.0847672445521759,"NS"
"CAPS",-0.331257048051285,-0.0141972365206691,-1.92274371213337,0.0545122700497109,0.0845848395731049,"NS"
"GAB3",-0.331288368172454,-0.021007302225783,-1.92292550620053,0.0544894317976688,0.0845595742009299,"NS"
"NAB2",-0.331386471352515,-0.0199098512960538,-1.92349493490767,0.054417947799857,0.0844733590771254,"NS"
"GAB2",-0.331412462925978,-0.0234106594261196,-1.92364580002809,0.0543990218595064,0.0844599161008393,"NS"
"KLHDC3",-0.331674046618996,-0.025337531536399,-1.92516413270631,0.054208853481445,0.0842153439789425,"NS"
"PHYHIPL",-0.331680003441418,-0.0209269324376952,-1.9251987084019,0.0542045294074456,0.0842153439789425,"NS"
"FOLR1",-0.331873144756097,-0.010732792425811,-1.92631977510988,0.0540644834675579,0.0840112965001842,"NS"
"RIPK4",-0.331976449523934,-0.0107986433392231,-1.92691939583934,0.053989701660519,0.0839052002071126,"NS"
"SERPIND1",-0.332215578477489,-0.0169657850320094,-1.92830739254625,0.0538169285804826,0.0836568524656117,"NS"
"MTO1",-0.332379743415277,-0.0212429166191366,-1.92926026918312,0.0536985851543871,0.0835332911126916,"NS"
"IRX2",-0.332384657438212,-0.00959463118748955,-1.92928879206815,0.0536950460793215,0.0835332911126916,"NS"
"KCNMB4",-0.332850341206144,-0.0188905117486232,-1.93199180032685,0.053360543621811,0.0830374776423863,"NS"
"RNF208",-0.332862915311523,-0.0127355902251294,-1.9320647852858,0.0533515357801971,0.0830334773200727,"NS"
"VEZF1",-0.332984468641298,-0.0209602813204903,-1.93277032770939,0.0532645228331298,0.0829180642076443,"NS"
"HMGCS1",-0.333052492359459,-0.0226999496668935,-1.93316516361443,0.0532158803695614,0.0828523404812279,"NS"
"PDE4DIP",-0.333835692096258,-0.0162633787298822,-1.93771115706011,0.0526584975655373,0.0820340531519162,"NS"
"INTS12",-0.333881771674507,-0.0195961421716926,-1.93797862071064,0.0526258565041582,0.081993105815574,"NS"
"MYL12A",-0.334159946712921,-0.0185539636011901,-1.93959325595879,0.0524291666832048,0.0817261415162125,"NS"
"NAT8L",-0.334391026453781,-0.0171602160966901,-1.94093453192968,0.052266244342343,0.0814918754710362,"NS"
"CAPN7",-0.334464681947137,-0.0234621794825105,-1.94136205683081,0.0522144027389206,0.0814208874431017,"NS"
"MFSD11",-0.334869335519614,-0.0201911022614978,-1.94371082228848,0.0519303583182398,0.0810073396960909,"NS"
"PEA15",-0.334985449135211,-0.0258169906595216,-1.94438479051224,0.0518490920636706,0.080909924816028,"NS"
"SULT1C4",-0.335130793728517,-0.0182311944207974,-1.94522842660848,0.0517475174412985,0.0807611890472244,"NS"
"POLR2C",-0.335458354540504,-0.0249230880856871,-1.94712971594042,0.0515192106636556,0.080434071453703,"NS"
"STS",-0.335580851411741,-0.0157695096688404,-1.94784073504269,0.0514340483691986,0.0803205556796965,"NS"
"FZR1",-0.33616631174158,-0.0200916436531449,-1.95123897267876,0.0510286502717877,0.0797260852538505,"NS"
"RASSF2",-0.33617089282968,-0.0225903815134281,-1.95126556308156,0.0510254887090942,0.0797260852538505,"NS"
"TTC39B",-0.336210746434968,-0.022647387382343,-1.95149688878293,0.0509979913182137,0.0796974909151488,"NS"
"DEDD",-0.336420543770467,-0.0237048799360952,-1.95271463346195,0.0508534440879629,0.0795004939147538,"NS"
"ARHGAP15",-0.336690765111082,-0.0180388684340054,-1.95428310237939,0.0506677714024636,0.0792294318487547,"NS"
"TSR2",-0.336761966403685,-0.0228635696169392,-1.95469638215247,0.0506189426901564,0.0791626748012036,"NS"
"C8G",-0.337079354656709,-0.0128863381842041,-1.95653862602742,0.050401762174641,0.0788899806201546,"NS"
"ZNF141",-0.337389725820079,-0.0148647515057894,-1.9583401400067,0.0501901389633809,0.0785968923744871,"NS"
"GLT8D2",-0.33747465498606,-0.022540778271187,-1.95883310165333,0.0501323608863829,0.0785159450064901,"NS"
"SERPINB1",-0.337531389339959,-0.0234370651028634,-1.95916240973255,0.0500937950653764,0.0784650713476977,"NS"
"ANXA3",-0.337540993157003,-0.0159736555967613,-1.95921815399201,0.0500872692236774,0.0784643776677453,"NS"
"USP5",-0.337646759231,-0.0261295616405342,-1.95983206109204,0.0500154477778274,0.0783709014681968,"NS"
"CHRNA3",-0.337795312051846,-0.0136798843947903,-1.96069431897872,0.0499147174036066,0.078232070448253,"NS"
"SNX6",-0.337827593915641,-0.0216536421606398,-1.96088169537114,0.0498928503003482,0.0782073005254821,"NS"
"ZBTB20",-0.337909391650362,-0.0146989358558326,-1.96135648098258,0.0498374780743852,0.0781394955246742,"NS"
"MAFB",-0.337943308571677,-0.0201935834723009,-1.96155334787968,0.049814533443716,0.0781130156686716,"NS"
"AQP1",-0.337954219297853,-0.0232023835485441,-1.96161667794397,0.0498071542744172,0.0781109401806331,"NS"
"COX5A",-0.337956745560228,-0.0183122609732536,-1.96163134134548,0.0498054458370975,0.0781109401806331,"NS"
"MECR",-0.338403761655594,-0.0249809128224782,-1.96422599523026,0.0495039146297024,0.0776826027747606,"NS"
"CDK9",-0.33854554668472,-0.022577992667479,-1.96504897024265,0.0494085951219626,0.0775424587514534,"NS"
"CBLN2",-0.338604602059396,-0.0133797559130337,-1.96539175042196,0.0493689387105603,0.0774896496017908,"NS"
"RSPO3",-0.338632639184103,-0.0177806247592917,-1.96555448871101,0.049350120786531,0.0774695397377952,"NS"
"PLTP",-0.338725987167666,-0.0179117789121854,-1.96609631642303,0.0492875109660021,0.0773900917772928,"NS"
"GLUD1",-0.33874316346564,-0.023167563937839,-1.96619601428341,0.0492759978416308,0.0773814336692471,"NS"
"USP16",-0.338974601684951,-0.019171005823729,-1.96753937100154,0.0491210867238584,0.0771663497321946,"NS"
"NEK9",-0.339040017997728,-0.0219992602718851,-1.96791907251975,0.0490773750532983,0.077107071962545,"NS"
"LETM2",-0.339116296725778,-0.0162112872593936,-1.96836182368713,0.049026446266749,0.077045824853167,"NS"
"HFM1",-0.339220240889154,-0.0127045947749266,-1.96896515571499,0.0489571175961655,0.0769621569064108,"NS"
"TLR1",-0.339718144583986,-0.0234913422400226,-1.97185518086047,0.0486261659898195,0.0764540364581523,"NS"
"BEGAIN",-0.339809227853696,-0.0122031034822605,-1.97238386329952,0.0485658275686348,0.0763684761438279,"NS"
"ZNF778",-0.339877522005632,-0.0145646352893674,-1.97278026890654,0.048520627131661,0.0763175286235285,"NS"
"CLN8",-0.340065538729043,-0.0166607938330826,-1.97387159050963,0.0483963708718808,0.0761484249666248,"NS"
"CYP7B1",-0.340202484039192,-0.0207792135219002,-1.97466647392583,0.0483060349469579,0.0760155599342211,"NS"
"SLC29A4",-0.340211941680809,-0.0147856692715306,-1.97472136972671,0.0482998014492199,0.0760150242671409,"NS"
"STARD8",-0.340467944277533,-0.0163344641266032,-1.97620730756875,0.048131327559734,0.0757776143284522,"NS"
"HLA-DOB",-0.34052433205365,-0.0156884404339518,-1.9765346039768,0.0480942855029674,0.0757285386600069,"NS"
"SSTR2",-0.340769440923052,-0.0135675405790668,-1.97795731042245,0.0479335476916502,0.0755215380083787,"NS"
"MCOLN3",-0.341571970221132,-0.00693316292423923,-1.98261550009951,0.0474104195303625,0.0747429725644276,"NS"
"SLC24A3",-0.341747918478969,-0.0245851594804841,-1.98363677167217,0.0472963716846834,0.0745905243135751,"NS"
"CLIC6",-0.341888260035892,-0.00170759368957682,-1.98445136821498,0.0472055692231506,0.074465529828717,"NS"
"CRY1",-0.341960965461398,-0.023788443773195,-1.98487337855575,0.047158585732845,0.0744096143569379,"NS"
"DDA1",-0.34225071243904,-0.0214327195866204,-1.98655518180386,0.0469717368077376,0.0741329295341988,"NS"
"IDH3A",-0.34233095815971,-0.0266684759563076,-1.98702095892695,0.0469200990754617,0.0740604941231499,"NS"
"MAP1A",-0.342522980528874,-0.0186834005823372,-1.98813553084344,0.046796727468985,0.0738747996111171,"NS"
"LRRC23",-0.342538539838699,-0.0168015154767074,-1.98822584308074,0.04678674280266,0.0738680777737467,"NS"
"HERC6",-0.342699570557297,-0.0204810013063748,-1.98916052750019,0.0466835119706263,0.0737141168942476,"NS"
"MFSD2A",-0.342980298842345,-0.0227770740855491,-1.99078998277689,0.0465040058290091,0.0734576501577748,"NS"
"SSH3",-0.343075796620169,-0.0194358112277373,-1.99134428872423,0.046443074257498,0.0733703876114472,"NS"
"MLST8",-0.343339779473873,-0.0190481718259736,-1.99287654705672,0.0462749917298811,0.0731406835343385,"NS"
"RGS7",-0.343519281930347,-0.00745050190435357,-1.99391844856954,0.0461609921405801,0.0729783843144188,"NS"
"ACOT13",-0.343825467869411,-0.0180090102979187,-1.9956956698922,0.045967083337182,0.072689641775936,"NS"
"PNPLA6",-0.343911876492072,-0.0222080013201716,-1.99619721887621,0.0459124846952793,0.0726122045223649,"NS"
"ANGPT4",-0.343915535433846,-0.0108192884339022,-1.99621845678596,0.0459101739416474,0.0726122045223649,"NS"
"RPP14",-0.344295272322018,-0.023122245716257,-1.99842259619459,0.0456708884922276,0.0722655533195833,"NS"
"HECTD3",-0.344302264761998,-0.0219664090981782,-1.99846318301405,0.0456664921838464,0.0722655533195833,"NS"
"ZNF334",-0.344346250902593,-0.00895334574915366,-1.99871849554475,0.045638845257806,0.0722325723902379,"NS"
"CYP51A1",-0.344416011527793,-0.0231313349681855,-1.99912341312838,0.0455950270302606,0.0721809344211256,"NS"
"METRN",-0.344418184587449,-0.0110846514873114,-1.99913602640504,0.045593662651848,0.0721809344211256,"NS"
"GADD45GIP1",-0.344418915076194,-0.0226366729470242,-1.99914026644355,0.045593204014515,0.0721809344211256,"NS"
"FBLIM1",-0.344877254417498,-0.0168833290830535,-2.00180064481648,0.045306201118228,0.0717853689011207,"NS"
"MPHOSPH8",-0.34507653181333,-0.0211745158287219,-2.00295732770688,0.0451818934380785,0.0716060011620316,"NS"
"PCDHB5",-0.345117401298225,-0.0193892365901617,-2.00319454996543,0.0451564349372385,0.0715744475614942,"NS"
"RYBP",-0.345144079544371,-0.0166286584027601,-2.00334940079903,0.0451398229958518,0.0715656184810572,"NS"
"TTC4",-0.345172614415993,-0.0233257354621537,-2.00351502820322,0.0451220606785924,0.07154633813069,"NS"
"ARHGEF18",-0.345345277855453,-0.0168770603671401,-2.00451723342268,0.0450147072267062,0.0713848916298602,"NS"
"TYRO3",-0.345388185907223,-0.0194223102263326,-2.00476628830989,0.0449880625914943,0.0713601843787118,"NS"
"REXO2",-0.345429668488178,-0.0185154690127514,-2.00500706921451,0.0449623157765035,0.0713281160006295,"NS"
"ZSCAN12",-0.345696679233276,-0.0163287165537837,-2.00655690259687,0.0447968885905926,0.0711094100332334,"NS"
"SYF2",-0.34616178915885,-0.0194637836691059,-2.00925658005312,0.0445099544899598,0.0706974391042965,"NS"
"ENPP5",-0.346186975956665,-0.0125983786639993,-2.00940277394518,0.0444944606936232,0.0706815330649071,"NS"
"HOPX",-0.346338291855914,-0.0191879958985401,-2.01028106980496,0.0444014736524467,0.0705511959402451,"NS"
"TEX101",-0.346460920078037,-0.0117861553084444,-2.01099285131845,0.0443262361819797,0.0704576858301117,"NS"
"TNRC6B",-0.34668482040776,-0.0187358719046355,-2.01229245521715,0.0441891416436132,0.0702744098213496,"NS"
"MBLAC2",-0.346790537137717,-0.0166375967642946,-2.01290607590534,0.0441245356023058,0.070180318709512,"NS"
