"gene","logFC","AveExpr","t","P.Value","adj.P.Val","sig"
"YLPM1",0.475333071799141,0.0560493181848732,3.05351598182471,0.0022617958915414,0.0100455626754599,"Up"
"PPP1CB",-0.475313307948674,0.0401129275025067,-3.05338901983354,0.00226275315041219,0.0100455626754599,"Down"
"IRAK2",0.475305063463174,0.0587366264820813,3.05333605766926,0.00226315258042379,0.0100455626754599,"Up"
"ITGB4",0.475000956508057,0.0570839199109765,3.05138248973401,0.00227793121209773,0.0101076830770033,"Up"
"PEA15",0.474886683886031,0.052749191156921,3.05064840810085,0.00228350731239873,0.0101289411357054,"Up"
"C1S",0.474813538508867,0.0539982939372524,3.05017852584056,0.0022870831088421,0.0101413148920434,"Up"
"CENPM",0.474779534210598,0.0639949717799047,3.04996008392188,0.00228874719422592,0.0101452062056083,"Up"
"HTRA1",0.474728574009009,0.0532576228343852,3.04963271812467,0.00229124313579365,0.0101527809029894,"Up"
"TNFRSF11A",0.474695145516238,0.0569384788784296,3.04941797515183,0.00229288175884373,0.0101565528184496,"Up"
"FBL",0.474676281951456,0.0577064378220526,3.04929679655107,0.00229380690098969,0.0101571627929509,"Up"
"RELN",-0.47465304241687,0.0406223078953281,-3.04914750693821,0.00229494712771004,0.0101587244338819,"Down"
"IRF3",0.474597259386409,0.0582681592840604,3.04878915952851,0.00229768619066501,0.0101670818323796,"Up"
"CDK6",0.474582497048863,0.0606918726702331,3.04869432700727,0.00229841155308309,0.0101670818323796,"Up"
"CAMK1G",-0.474541981930095,0.056064080227628,-3.04843405990195,0.002300403382406,0.010172404261109,"Down"
"PNCK",-0.474506909737106,0.0405455153791613,-3.04820875788076,0.00230212889983925,0.0101744254072818,"Down"
"AGPAT5",0.474500629628186,0.0605853500076708,3.04816841477381,0.00230243800014386,0.0101744254072818,"Up"
"CARHSP1",0.474448677545687,0.0542679665263223,3.04783467718303,0.00230499648488932,0.0101787905564234,"Up"
"GRAMD1A",0.474448524048726,0.057390726303199,3.0478336911262,0.00230500404801246,0.0101787905564234,"Up"
"IL17RE",-0.474415699037731,0.0488207143481531,-3.04762282489024,0.00230662192867067,0.0101824490957984,"Down"
"POLQ",0.474327456690324,0.0659641126106078,3.04705596044493,0.00231097637927756,0.0101981814287722,"Up"
"MIF4GD",0.474228733730241,0.0501826065773083,3.04642176906573,0.00231585693392065,0.0102162238682088,"Up"
"SNX18",-0.474149759713224,0.0443892814530889,-3.04591444391329,0.00231976795684286,0.0102293719234702,"Down"
"GCC1",-0.474136535225171,0.0533917103870698,-3.04582949046061,0.00232042346290983,0.0102293719234702,"Down"
"PSMG3",0.474078946623001,0.0578704460410639,3.04545954414816,0.00232327996971497,0.0102384654353787,"Up"
"PHOX2B",-0.474051662854212,0.0429761588331199,-3.04528427457618,0.00232463442175993,0.010240935589577,"Down"
"GBP5",0.473994597034126,0.0594036955255999,3.0449176865898,0.00232746968678682,0.0102499253976999,"Up"
"PEG3",-0.473948375402085,0.0419206558664586,-3.04462076112739,0.00232976848885858,0.0102565473507805,"Down"
"TUBA1B",0.473843845181042,0.0542910475136222,3.04394926419298,0.00233497489997741,0.0102759608443564,"Up"
"MTOR",0.473754744797904,0.0557066519285857,3.04337688776887,0.00233942119553688,0.0102920170536256,"Up"
"DOT1L",0.473562972352434,0.0546027844073945,3.04214495112937,0.00234901735533632,0.0103307108307136,"Up"
"SNRNP48",0.473516421255106,0.0602090073025479,3.04184590919836,0.00235135216994624,0.0103374545467405,"Up"
"CXCL11",0.473493652854163,0.0613419596900747,3.04169964612456,0.00235249491444406,0.0103389546512484,"Up"
"TOM1L1",-0.473408565817877,0.0480790782126272,-3.04115305124076,0.00235676992961198,0.0103542150279513,"Down"
"PLN",-0.473325874784426,0.040343458377323,-3.04062184815985,0.00236093137723091,0.0103689662359215,"Down"
"KBTBD2",0.473274248676128,0.06262290180027,3.04029020461111,0.00236353288476287,0.0103768586387189,"Up"
"ELOVL2",-0.473097784048972,0.0561153912200392,-3.03915660463413,0.0023724450003378,0.0104124423475187,"Down"
"ZFC3H1",0.472994205457705,0.0594289810144583,3.03849122092201,0.0023776904206267,0.0104319145359401,"Up"
"TMEM125",-0.472969508966113,0.0549433326859588,-3.0383325718899,0.00237894266534348,0.0104322286949632,"Down"
"TMEM186",0.472960895616672,0.0554506309281883,3.03827724016204,0.00237937955039785,0.0104322286949632,"Up"
"CFB",0.472918820079637,0.0565793610515224,3.03800694900747,0.00238151475563325,0.0104340047258116,"Up"
"DUSP8",-0.4728985365558,0.0488817781755102,-3.03787664866045,0.00238254470915358,0.0104340047258116,"Down"
"FGF7",0.472896041530841,0.0519138035140416,3.03786062074436,0.0023826714292924,0.0104340047258116,"Up"
"ZNF517",-0.472888656620595,0.0498474412336977,-3.03781318044871,0.00238304653859483,0.0104340047258116,"Down"
"VAMP2",-0.472859006856535,0.0388888484739586,-3.03762271184094,0.00238455311372749,0.0104340047258116,"Down"
"OLFML2A",-0.47285733622064,0.0477330800279401,-3.03761197975914,0.00238463802866056,0.0104340047258116,"Down"
"CACNG8",-0.472818960363132,0.0569979461635175,-3.03736545516161,0.00238658935564368,0.0104390017288735,"Down"
"MAP1S",0.472679192262353,0.0551831475992778,3.03646759184261,0.00239370861600161,0.0104665923517982,"Up"
"TBC1D7",0.472565291428183,0.0573640257973679,3.03573589855612,0.00239952466627704,0.0104884678652347,"Up"
"CXXC5",0.47253738916572,0.0547247473999557,3.03555665581158,0.00240095139402417,0.0104911490621673,"Up"
"ZNF443",0.472491103818128,0.0606095273234912,3.03525932104365,0.00240331981753531,0.0104979418646759,"Up"
"ARSD",-0.471973468959102,0.0492931595026073,-3.03193406048729,0.00242995330380629,0.0106106864136078,"Down"
"TMEM33",0.471801272584348,0.0614640828969343,3.03082787955119,0.00243887289858437,0.0106460309708426,"Up"
"SNAPC1",0.471707135883454,0.056783220578562,3.03022315007262,0.0024437617408015,0.0106637627518939,"Up"
"PAQR5",-0.471598469992331,0.049053218918327,-3.02952508579956,0.0024494162842449,0.0106842683118732,"Down"
"ENTPD5",-0.471585010367879,0.0431973676157457,-3.02943862184237,0.00245011750263749,0.0106842683118732,"Down"
"EIF4G1",0.471353379299488,0.0575401501709135,3.02795063539417,0.00246221381788351,0.0107333206372283,"Up"
"CACYBP",0.471330986957224,0.0605350070059543,3.02780678810259,0.00246338609030791,0.0107333206372283,"Up"
"SLC6A16",-0.471321889501925,0.0425154585956114,-3.02774834650281,0.00246386250149879,0.0107333206372283,"Down"
"STAT4",0.471235351647496,0.053998169702289,3.0271924316355,0.0024683984915538,0.0107494504194978,"Up"
"CASR",-0.471207344873689,0.0459471753715279,-3.0270125175153,0.00246986813749997,0.0107522204203888,"Down"
"SPAG9",0.471119146782561,0.0569086090508883,3.02644593737012,0.00247450153461767,0.0107687568471772,"Up"
"NPTX1",-0.470843287500335,0.0403294040622789,-3.02467383107879,0.00248904490769784,0.0108251510103484,"Down"
"PSMA5",0.470827353246622,0.0593812704705385,3.02457147022646,0.00248988734991733,0.0108251510103484,"Up"
"SLC22A23",-0.470825643606181,0.045190973744915,-3.02456048758141,0.00248997775391143,0.0108251510103484,"Down"
"NHS",0.470666905830637,0.0580403878822024,3.02354076401639,0.00249838473677369,0.0108580406737345,"Up"
"EYA3",0.470538909940644,0.0579974145128132,3.02271852479323,0.00250518248703001,0.0108806180988563,"Up"
"PSMF1",0.470537247113982,0.0562126914725154,3.02270784287756,0.00250527090953278,0.0108806180988563,"Up"
"LMF2",0.470521465221184,0.0534068917910096,3.02260646078416,0.00250611026992031,0.0108806180988563,"Up"
"SUGT1",0.470451937925406,0.0575850043770913,3.02215982089852,0.00250981114502708,0.0108908657952388,"Up"
"LMTK2",0.470445403229823,0.0588096050907463,3.02211784233952,0.00251015923786689,0.0108908657952388,"Up"
"RETSAT",-0.470233843569043,0.0449215362235368,-3.02075879361426,0.00252145257193603,0.0109361858525228,"Down"
"NRIP3",-0.470214226361505,0.052142955832484,-3.02063277364996,0.00252250211546684,0.0109370604327418,"Down"
"RAB31",0.470151855704365,0.0563974580519278,3.02023210765453,0.00252584167404875,0.0109444507788821,"Up"
"ALDH18A1",0.470150700689507,0.0603338214644643,3.0202246878966,0.00252590355599132,0.0109444507788821,"Up"
"COL11A1",0.470107538266295,0.0666504680782166,3.01994741463936,0.00252821705279419,0.0109507964284729,"Up"
"PIK3CB",0.469832513076017,0.0605423463979072,3.01818066651317,0.0025430039226235,0.0110111472299163,"Up"
"FBN1",0.469578532852882,0.0571597971694844,3.01654911020787,0.0025567295068083,0.0110668637276242,"Up"
"OSM",0.469533698191862,0.0597603956484941,3.01626109457823,0.00255915948274075,0.0110736659402459,"Up"
"TOPBP1",0.469421792756197,0.0657006829011595,3.01554221963237,0.00256523381840717,0.0110962277074561,"Up"
"VAC14",0.469384346439408,0.0582518240300608,3.01530166635813,0.00256726938313447,0.0111013100144323,"Up"
"PYROXD1",-0.469364761051366,0.0463280733546712,-3.01517585080069,0.00256833462412738,0.0111021944760788,"Down"
"CDK18",-0.469213102822081,0.0505267702077467,-3.01420160588829,0.00257659694400235,0.0111341788880021,"Down"
"ATOH8",-0.469188199903441,0.0393542903723076,-3.0140416307791,0.00257795597249299,0.011136320860411,"Down"
"WDR55",0.469150198551333,0.0564248659556918,3.01379751198562,0.00258003108591187,0.0111404203682952,"Up"
"EDC4",0.469134408939887,0.056057801093472,3.013696080308,0.00258089374731672,0.0111404203682952,"Up"
"RRP36",0.469091517057341,0.0572847560297287,3.01342054499053,0.00258323846593306,0.0111404203682952,"Up"
"SLC9A8",0.469079369578172,0.0581451809479453,3.01334251018928,0.00258390287131228,0.0111404203682952,"Up"
"TM9SF2",0.469071538535311,0.0589135093928175,3.01329220395993,0.00258433127239102,0.0111404203682952,"Up"
"GLIPR1",0.469069160141091,0.0543089648816854,3.0132769252739,0.0025844613964822,0.0111404203682952,"Up"
"DCPS",0.469060218982732,0.0557907987662169,3.01321948771787,0.0025849506289098,0.0111404203682952,"Up"
"SPTAN1",0.46902514802904,0.0593121566278723,3.01299419365787,0.00258687042022612,0.0111436330062882,"Up"
"VPS37C",-0.469008733897492,0.0460902000405737,-3.01288875009423,0.00258776938099999,0.0111436330062882,"Down"
"MIPOL1",-0.468999270232401,0.049077026805709,-3.01282795598097,0.00258828781198849,0.0111436330062882,"Down"
"ARHGAP17",0.468935336109857,0.0531645356035069,3.01241724636165,0.00259179268900907,0.0111522358772358,"Up"
"ZNF3",0.468931281129338,0.0583008387604694,3.01239119736872,0.00259201512985138,0.0111522358772358,"Up"
"TIMP2",0.468850982558213,0.0527964659105944,3.01187536334666,0.00259642360160269,0.0111674785051928,"Up"
"NAA15",0.468609419585659,0.0630814523085624,3.01032357484072,0.00260972701444056,0.0112209562530896,"Up"
"FUT4",0.468402722763994,0.0596561102861633,3.00899576475177,0.00262115971374417,0.0112663575966631,"Up"
"RTTN",0.468276711899794,0.0598474933430055,3.00818627723544,0.00262815200267023,0.0112926491280624,"Up"
"NKX2-8",-0.468163648748886,0.049247121548543,-3.00745996518451,0.00263444033749871,0.0113058729780156,"Down"
"LPCAT1",0.468162336281738,0.0622012399200259,3.00745153396092,0.00263451341484996,0.0113058729780156,"Up"
"KREMEN2",-0.468160565326821,0.0582530908774539,-3.00744015743472,0.00263461202345097,0.0113058729780156,"Down"
"MSLN",0.468158346510063,0.0612309391190256,3.00742590386637,0.00263473557422396,0.0113058729780156,"Up"
"DLG5",0.468117059888091,0.0540014214187664,3.00716068066287,0.00263703551101044,0.0113119790676833,"Up"
"UTS2",0.468098693203044,0.0580261212754786,3.00704269399279,0.00263805924602168,0.0113126084489473,"Up"
"CEP192",0.468017665083284,0.0599748691629759,3.00652217338662,0.00264257998557423,0.0113265618235167,"Up"
"FKBP7",0.468003609172232,0.0532119976604143,3.006431878914,0.00264336491656478,0.0113265618235167,"Up"
"EIF2S1",0.467993180803014,0.0581732266139827,3.00636488758947,0.00264394741069917,0.0113265618235167,"Up"
"GZMM",-0.4678253966535,0.0477088309077678,-3.00528705056858,0.0026533354210985,0.0113588187843702,"Down"
"SORL1",0.467808635846692,0.0548877970650231,3.00517937998033,0.002654274908788,0.0113588187843702,"Up"
"NIT2",0.467798622376774,0.0619967807044878,3.00511505394825,0.00265483633541863,0.0113588187843702,"Up"
"TUBA1C",0.467795712459007,0.0579608407177049,3.00509636078142,0.00265499950654128,0.0113588187843702,"Up"
"DNAJB9",-0.467681206278548,0.0418820424870061,-3.00436077878052,0.00266142762338041,0.0113825447327533,"Down"
"MSN",0.467623126707307,0.0530761232480702,3.00398767850721,0.00266469351288919,0.011389972195846,"Up"
"CPLX1",-0.467616545657072,0.056407320236159,-3.00394540216823,0.00266506380480589,0.011389972195846,"Down"
"COQ9",-0.467599055585712,0.0439693115380267,-3.00383304682082,0.00266604813651089,0.011389972195846,"Down"
"TSN",0.467580313374582,0.0635441549749449,3.00371264778987,0.00266710330675966,0.011389972195846,"Up"
"GABRA3",0.467571860031802,0.05700825986149,3.00365834393683,0.00266757934751924,0.011389972195846,"Up"
"DCAF4",0.467536391548565,0.0568665242330343,3.00343049616683,0.00266957756295624,0.0113947322913873,"Up"
"ACSM1",-0.467504070609729,0.0426240730884639,-3.00322286806532,0.00267139964391606,0.0113951633169466,"Down"
"TOR1A",0.467503259699018,0.057081451521176,3.0032176588153,0.00267144537331937,0.0113951633169466,"Up"
"ASXL2",0.467448934102263,0.0575427528053962,3.00286867388713,0.00267451056754193,0.0114044667142887,"Up"
"DNAH5",-0.467369044757958,0.0568902082848023,-3.00235546871778,0.00267902397522279,0.0114199372955713,"Down"
"PYCARD",0.467266246976691,0.0562455580620426,3.00169510089021,0.0026848418527612,0.011440956411882,"Up"
"ARL4C",0.466964539901625,0.0550562277984891,2.99975694966489,0.00270198380824724,0.0115102011699409,"Up"
"ATG16L1",0.466887955647661,0.056061237201158,2.9992649762313,0.00270635094695807,0.011524998634801,"Up"
"TTC16",-0.466820315859295,0.0545286120431189,-2.99883046159927,0.00271021339934014,0.0115376378343526,"Down"
"ZNF18",0.46676675672073,0.0541253799313219,2.99848640036035,0.00271327537315357,0.0115468551744323,"Up"
"ZNF785",-0.466751137487484,0.0544091276377998,-2.99838606318381,0.00271416891920914,0.0115468551744323,"Down"
"IDE",0.466677543773479,0.0585305602416653,2.99791330082998,0.00271838269195884,0.0115591767729981,"Up"
"NCOR2",0.466669258528662,0.0568171954854172,2.99786007682988,0.00271885745633585,0.0115591767729981,"Up"
"MRPL47",0.466621714453616,0.0611674155482972,2.99755465605947,0.00272158331076331,0.0115669532538833,"Up"
"SEMA4D",-0.466553313808843,0.051948828562001,-2.99711525372377,0.00272550931959442,0.0115798236869066,"Down"
"BAIAP3",-0.466493203713249,0.0451223352838257,-2.99672910946313,0.00272896374459015,0.011590682693931,"Down"
"DNASE1L1",0.466168243499379,0.0528416307004782,2.99464158123213,0.00274770801797263,0.0116664534969812,"Up"
"SMARCAL1",0.46605642853041,0.0563047681162038,2.99392328743982,0.00275418484915279,0.0116901054192898,"Up"
"SLC26A2",0.465979006104908,0.052966014884357,2.993425929634,0.00275867767616576,0.0117053234687047,"Up"
"C10orf88",0.465899533824128,0.0599228957619472,2.99291540365996,0.00276329641854183,0.0117194794377097,"Up"
"COL6A5",-0.465890342889979,0.0436721549249534,-2.99285636155669,0.00276383102949942,0.0117194794377097,"Down"
"MRRF",0.465873458162233,0.060814228189339,2.9927478949065,0.002764813413151,0.0117197923812799,"Up"
"CCDC78",-0.465631019384872,0.0581504543185774,-2.99119048027411,0.00277895414746651,0.0117752738502778,"Down"
"EBP",0.465617787896085,0.0567861901468223,2.99110548184906,0.00277972779859647,0.0117752738502778,"Up"
"ABR",0.465573620487235,0.051426955363437,2.99082175261413,0.00278231171149892,0.011780167358579,"Up"
"B3GNT8",0.465566824192294,0.0457748421536946,2.99077809355388,0.00278270950783705,0.011780167358579,"Up"
"STK4",0.465355090813014,0.062947366025266,2.98941792886963,0.00279512859719537,0.0118251632876122,"Up"
"RHOG",0.465354353353122,0.0500038980195528,2.98941319146401,0.00279517194076515,0.0118251632876122,"Up"
"ATF7IP",0.465298803220223,0.0569823403230982,2.98905634017664,0.00279843861710819,0.0118351015482225,"Up"
"POGLUT1",0.465233868147914,0.0612893193423372,2.98863920050587,0.00280226160309847,0.0118463902022397,"Up"
"AVEN",0.465222275008335,0.0510270758934058,2.98856472675455,0.00280294463890501,0.0118463902022397,"Up"
"RBMX2",0.465180043237289,0.0584408956498858,2.98829343196048,0.00280543410431108,0.0118530280090104,"Up"
"AK3",-0.464949717713147,0.0437796519831455,-2.98681383226351,0.00281904683360933,0.0119066421436564,"Down"
"TRPV4",0.464547225277109,0.0566149294431354,2.98422824089838,0.00284297987254459,0.0120037961950745,"Up"
"MPPED2",-0.464498656299505,0.0416592642697163,-2.98391623620497,0.00284588039467866,0.0120121109983508,"Down"
"TRAF4",0.464308169744346,0.0591866562624406,2.98269256006079,0.00285728228118519,0.0120562918367706,"Up"
"CTRC",-0.464130036657607,0.0488962127347598,-2.98154824198254,0.0028679824509309,0.0120974838569515,"Down"
"FAM78A",0.464031677247294,0.0542945813350935,2.98091638602895,0.00287390640745071,0.0121185089080441,"Up"
"C1QC",0.463982271850981,0.055576626159069,2.98059900822341,0.00287688619115926,0.0121271094705109,"Up"
"NRAS",0.463898810531969,0.0610737555508183,2.98006285686642,0.00288192639430428,0.0121443869846883,"Up"
"ADK",0.463877031650773,0.0563022198688353,2.9799229504182,0.00288324293965247,0.0121459669100513,"Up"
"TGDS",0.463848249526458,0.0624957227563255,2.97973805548494,0.00288498367711283,0.0121473343366176,"Up"
"RPL36AL",-0.463840525355354,0.0435340614044987,-2.97968843579442,0.00288545099677465,0.0121473343366176,"Down"
"SNX5",0.463824416384111,0.0599187320907446,2.97958495256538,0.00288642582711378,0.0121474736521829,"Up"
"PDK2",-0.463789913761877,0.0414343604563643,-2.97936330943837,0.00288851475619541,0.0121506766295199,"Down"
"IL11RA",-0.463780732237127,0.0397710835659726,-2.97930432778061,0.00288907087547389,0.0121506766295199,"Down"
"GALNS",-0.463691363135773,0.0582382682477894,-2.97873022512406,0.00289448901434251,0.0121694960221656,"Down"
"RNF149",0.463547820247892,0.0592349337178019,2.9778081127607,0.00290321093735479,0.012202188947846,"Up"
"ZFP3",-0.463403477917306,0.045686344068025,-2.97688086481721,0.00291200561888251,0.0122351662794676,"Down"
"PTPRE",0.46330677645202,0.0582633804224147,2.97625965941991,0.00291791116910093,0.0122559870303591,"Up"
"ETV1",0.463233325548025,0.0529470536310278,2.97578781447047,0.00292240411163582,0.0122708628372365,"Up"
"RHBDD2",0.463213848161841,0.057842041046005,2.9756626927116,0.00292359658894715,0.0122718751711127,"Up"
"PRPF31",0.463196531380823,0.0562619841070817,2.97555145057271,0.00292465715895593,0.012272333342021,"Up"
"AHNAK",-0.46315797195477,0.0410380773477587,-2.97530374673998,0.00292702000087937,0.0122782539809246,"Down"
"METTL2A",0.463068383263082,0.0585078671855991,2.97472823344607,0.00293251653826523,0.0122973117123157,"Up"
"PBX1",-0.462955738953782,0.0427422186019224,-2.97400461201276,0.00293944097486481,0.0123223429102311,"Down"
"SHROOM1",-0.46293103166204,0.0514322847367211,-2.97384589360103,0.00294096176783584,0.012323736938296,"Down"
"PARP11",0.46291929694602,0.0561664162527624,2.9737705103697,0.00294168431917307,0.012323736938296,"Up"
"BHLHE40",0.462873806306642,0.055372228455311,2.97347828076775,0.00294448688328601,0.0123314728271124,"Up"
"DHX57",0.462708473646557,0.0589176331510491,2.97241619199288,0.00295469314537771,0.0123628003756391,"Up"
"RASGEF1C",-0.462704520183708,0.0418784816462839,-2.97239079514442,0.00295493759397173,0.0123628003756391,"Down"
"CPVL",0.46270125722688,0.0564627434284403,2.97236983407224,0.00295513936143359,0.0123628003756391,"Up"
"SPTLC1",0.462679648199341,0.0572266946936887,2.97223101875546,0.00295647588971701,0.0123628003756391,"Up"
"ABLIM2",-0.462675065971203,0.053655728900029,-2.97220158275009,0.00295675937350543,0.0123628003756391,"Down"
"PDCD1LG2",0.462511254646711,0.0545964242853455,2.9711492669593,0.00296691002002318,0.0124012224070898,"Up"
"RLIM",0.462454310479105,0.0607559810061459,2.9707834604624,0.0029704460332635,0.0124085112649649,"Up"
"GDF11",0.462452190014703,0.0529901177509524,2.97076983870468,0.00297057778015441,0.0124085112649649,"Up"
"PPP4C",0.462421348438194,0.0556271649186149,2.97057171395308,0.00297249460556522,0.0124124985164085,"Up"
"RELA",0.462363266239058,0.0524472346253348,2.9701985967983,0.00297610751876489,0.0124210662451778,"Up"
"CHPF2",0.462357406030798,0.0563860660730217,2.97016095111228,0.0029764722663652,0.0124210662451778,"Up"
"STT3A",0.462306694176593,0.0607790135895549,2.9698351806863,0.00297963034748455,0.0124302237555638,"Up"
"MRPS16",0.462286824983506,0.0549448765808051,2.96970754197939,0.00298086853497508,0.012431368649416,"Up"
"DUSP26",-0.462173953369648,0.041399585338613,-2.96898246035293,0.00298791126186601,0.0124523656549878,"Down"
"ZSWIM1",0.462173665714819,0.0576221608663505,2.96898061247263,0.00298792922972745,0.0124523656549878,"Up"
"DNAJA3",0.462159735938791,0.0563515052769106,2.96889112828512,0.00298879944707668,0.0124523656549878,"Up"
"TGFBR3",-0.462053530743701,0.042343186271171,-2.96820887140084,0.00299544187627297,0.012476010578639,"Down"
"EDAR",0.461995316987406,0.0561074693413008,2.96783490912943,0.0029990884713306,0.0124871666209469,"Up"
"PAPPA",0.461896339727141,0.0520988046343769,2.96719908413852,0.00300529784976347,0.0125089825634395,"Up"
"CD93",0.461819311364673,0.058082521079364,2.96670425777401,0.0030101383678777,0.0125250886475014,"Up"
"EFNA4",-0.461768769828806,0.059899026238609,-2.96637958146455,0.00301331829772104,0.0125342769178664,"Down"
"ZNF546",-0.461636965495471,0.0515219435264459,-2.96553287699101,0.00302162547305402,0.0125647798120322,"Down"
"RAB3GAP2",0.461577726557651,0.0595720044220799,2.96515232900454,0.00302536590016689,0.0125716307241331,"Up"
"OSBPL9",-0.461565211586144,0.052246164374935,-2.96507193345081,0.0030261566526702,0.0125716307241331,"Down"
"ZNF461",-0.461551474079751,0.0452813727996741,-2.96498368439387,0.00302702486750173,0.0125716307241331,"Down"
"YWHAZ",0.461549154495041,0.0576323352816285,2.9649687834972,0.00302717148842215,0.0125716307241331,"Up"
"TFPT",0.461498201958215,0.0522447697166022,2.96464146693805,0.00303039383208042,0.0125809623559721,"Up"
"SFSWAP",0.461468619639493,0.0585359048551311,2.96445143159577,0.0030322661142471,0.0125846848802038,"Up"
"GLG1",0.46121841612522,0.0586816467942463,2.96284413668013,0.00304814389102785,0.0126465127212507,"Up"
"AIRE",-0.461198479561243,0.0548767684066375,-2.96271606518597,0.00304941231038076,0.0126477071998719,"Down"
"KIF5B",0.461042763875776,0.0597011209625846,2.96171575537712,0.00305933594880999,0.0126847876578914,"Up"
"ZNF185",0.460979543288895,0.0509379406352132,2.96130962947535,0.00306337334655901,0.012692417931331,"Up"
"NRCAM",0.460978134820639,0.0580577240282354,2.96130058154542,0.0030634633495692,0.012692417931331,"Up"
"NMU",0.460966148357658,0.0589158016896615,2.96122358110415,0.0030642293982214,0.012692417931331,"Up"
"CCDC121",-0.460952338931339,0.0480826182099295,-2.96113487003718,0.00306511216808249,0.012692417931331,"Down"
"MED11",-0.460852986286648,0.0429293181013341,-2.96049663359541,0.00307147014217523,0.012714664109088,"Down"
"MTX1",0.460683842092694,0.0552797411356815,2.95941005971677,0.00308232203002393,0.0127554930591205,"Up"
"EGR4",-0.460548816005455,0.0546497710214193,-2.9585426588566,0.00309101006421832,0.0127873440725953,"Down"
"IL1R2",-0.460518654309382,0.046013579504975,-2.95834890162307,0.00309295381805528,0.0127912828788378,"Down"
"MRPL54",-0.460431960095061,0.0422816957409898,-2.95779198230761,0.00309854698617446,0.0128076812190824,"Down"
"ZNF217",0.460426418747734,0.0617139132254463,2.95775638496834,0.00309890480539236,0.0128076812190824,"Up"
"MYBPC3",-0.46031328111647,0.0499798501522346,-2.95702959445931,0.00310621863895115,0.0128337969967428,"Down"
"CCDC25",-0.460278011446996,0.0477464067933597,-2.95680302385902,0.00310850187861882,0.0128376887511465,"Down"
"ACAA2",0.460267987559877,0.0565619629480059,2.95673863090736,0.00310915107051568,0.0128376887511465,"Up"
"EXOC1",0.460238277398039,0.0568978435839556,2.95654777430726,0.00311107596011132,0.0128415260190323,"Up"
"AGFG1",0.460130552333449,0.0590111689589567,2.95585575385701,0.00311806446734504,0.0128662551389263,"Up"
"POR",0.45999233146542,0.0542449072802796,2.95496782988414,0.00312705230855841,0.0128992157748945,"Up"
"POLH",0.459920425323827,0.059058464547037,2.95450590841145,0.00313173735450341,0.0129075972814691,"Up"
"G6PC3",0.459913894438326,0.0580777116119646,2.95446395432822,0.00313216319130081,0.0129075972814691,"Up"
"CIB1",0.45991084190698,0.0543447794383568,2.95444434501887,0.00313236224522578,0.0129075972814691,"Up"
"TINAGL1",0.459899731668357,0.0591131361837468,2.95437297339924,0.00313308683528024,0.0129075972814691,"Up"
"FZD1",0.459767380434313,0.0491419991495604,2.95352275566279,0.00314173030802815,0.0129390738324569,"Up"
"CAMK2D",-0.459751449601195,0.0464236642767614,-2.95342041678419,0.00314277216863753,0.0129392333875696,"Down"
"FMNL1",0.459714231579868,0.0534022257732715,2.95318133006863,0.00314520741766946,0.0129437417133954,"Up"
"HSPA4",0.459704046921099,0.059024866593068,2.95311590432788,0.00314587411981507,0.0129437417133954,"Up"
"PKP4",0.459638115298498,0.0594915500860409,2.95269236286767,0.0031501932142854,0.012957379550723,"Up"
"LBR",0.459491737646206,0.0596490858814085,2.95175204011889,0.00315980155159474,0.0129927574797643,"Up"
"ZNF135",-0.459433398184219,0.0427898515269964,-2.95137727032038,0.00316363843625948,0.0130043888429927,"Down"
"SLC46A3",0.459325930944434,0.0536956815340206,2.95068690612382,0.00317071748776655,0.0130293357358078,"Up"
"UMPS",0.459305293439858,0.0604011443073055,2.95055433182217,0.00317207856698643,0.0130307775272477,"Up"
"TMEM129",-0.459261557791868,0.044735276863597,-2.9502733761975,0.00317496476910533,0.0130308044422466,"Down"
"MYOCD",-0.459259301674795,0.041047814989073,-2.95025888301378,0.00317511371964384,0.0130308044422466,"Down"
"PFDN4",0.459247135300727,0.0589356990885141,2.95018072683265,0.00317591706255576,0.0130308044422466,"Up"
"CNTNAP2",0.459243971595196,0.0540026811160475,2.95016040334587,0.00317612599166009,0.0130308044422466,"Up"
"NUDT18",-0.459186337667433,0.0452919940173536,-2.94979016586406,0.00317993429310944,0.0130422805872237,"Down"
"FOXA1",-0.459156032228471,0.0524432733240782,-2.94959548523337,0.00318193846755962,0.0130463522864118,"Down"
"SPAG1",0.459074168369182,0.0573010544956938,2.94906959587809,0.00318735808582892,0.0130612344649879,"Up"
"CTBP2",-0.459070618170202,0.0548183913973851,-2.94904678957664,0.00318759330923187,0.0130612344649879,"Down"
"DBF4",0.45892774176938,0.0641107571226349,2.94812895869295,0.00319707292570769,0.0130959173288992,"Up"
"ACSS1",-0.458616278836852,0.0501924358117142,-2.94612813632513,0.00321782709488725,0.0131767465704605,"Down"
"TYSND1",0.458482611917456,0.0531278127656789,2.9452694666915,0.00322677151070797,0.0132091798529426,"Up"
"IL2RB",0.458388823680554,0.055155785133337,2.94466697572826,0.00323306093471838,0.013230727473646,"Up"
"TSEN15",0.458347347045147,0.0595179360793719,2.94440053188793,0.00323584591172959,0.0132351989800636,"Up"
"GCAT",-0.458341990795927,0.0493469151043387,-2.94436612360968,0.00323620572006517,0.0132351989800636,"Down"
"TOX",-0.458324118188821,0.0412850307267035,-2.94425131087167,0.00323740658388216,0.0132359136372412,"Down"
