"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000075","cell cycle checkpoint signaling","50/1922","191/17353",4.08074164627256e-09,4.34128130522689e-07,3.99317917370072e-07,"CLSPN/CENPF/DNA2/TRIP13/DTL/ZWILCH/EME1/BUB1/KNTC1/NDC80/NUF2/CHEK1/BUB1B/FANCD2/TIMELESS/E2F1/BRCA2/MAD2L1/CDK1/GTSE1/SPDL1/BRCA1/BRIP1/BLM/CDC6/TTK/MSH2/RAD51/ATR/HASPIN/PRKDC/TICRR/ORC1/GEN1/KNL1/CDCA8/CDC45/PLK1/CHEK2/SPC25/ZWINT/CCNB1/AURKB/BIRC5/CDT1/SPC24/CDC20/CDK5RAP3/PROX1/HORMAD1",50
"GO:0033045","regulation of sister chromatid segregation","33/1922","104/17353",1.14923660532677e-08,1.19954281144673e-06,1.10335844094332e-06,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/CENPE/NDC80/NUF2/BUB1B/MAPK15/MAD2L1/CDK1/SPDL1/DLGAP5/UBE2C/CDC6/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/TACC3/AURKB/BIRC5/RMI2/SPC24/CDC20/DPF1",33
"GO:0044772","mitotic cell cycle phase transition","89/1922","444/17353",1.65040072059687e-08,1.69074384932257e-06,1.55517292073397e-06,"INHBA/KIF14/CLSPN/STIL/MTBP/E2F3/CENPF/ANLN/ATAD5/IQGAP3/TRIP13/DTL/ZWILCH/BUB1/KNTC1/CENPE/NDC80/NUF2/CHEK1/BUB1B/CDC7/DBF4/E2F1/MAD2L1/CDK1/GTSE1/CDCA5/RBL1/SPDL1/MELK/BRCA1/BLM/DLGAP5/RCC2/E2F7/UBE2C/CDC6/TTK/FOXM1/MASTL/CCNF/AURKA/PKMYT1/EZH2/CDC25B/HASPIN/PRKDC/CCNE1/CCNB2/TERT/TICRR/ORC1/GEN1/KNL1/CDCA8/PLK1/CHEK2/SPC25/CDKN2A/FBXO5/ZWINT/TRIM71/CCNB1/CCNP/TACC3/CDC25A/CDC25C/RCC1/CDKN3/SKP2/CCNA2/CKS2/AURKB/BIRC5/RRM2/CDK6/SPC24/CDC20/CDK5RAP3/UBE2S/DPF1/BCAT1/CCNI2/UBD/CCNB3/MIR16-1/USP26/BRSK2/USP29",89
"GO:0045787","positive regulation of cell cycle","70/1922","321/17353",1.7731105323691e-08,1.78342681183016e-06,1.64042417482722e-06,"KIF14/ECT2/STIL/KIF23/MTBP/ATAD5/RAD51AP1/DTL/BUB1/NDC80/CHEK1/CDC7/MAPK15/DBF4/KIF20B/BRCA2/MAD2L1/CDK1/SPAG5/CDCA5/NCAPG2/PLK4/DLGAP5/RCC2/E2F7/UBE2C/CDC6/AURKA/NCAPH/EZH2/NCAPG/HOXA13/SMC2/MAGEA4/CDC25B/NCAPD3/TERT/CIT/GEN1/FEN1/CDCA8/DDX11/FBXO5/CCNB1/CDC25A/CDC25C/AURKB/PDGFRB/BIRC5/RRM2/CDC20/PSRC1/MSX2/PROX1/MEIOSIN/MSX1/PRDM9/IGF2/MEIOC/RXFP3/SSTR5/TBX20/FGF8/STRA8/DMRT1/PRDM7/NR2E1/RBM46/DRD2/EGF",70
"GO:2000243","positive regulation of reproductive process","29/1922","86/17353",1.90281668769801e-08,1.87971105649025e-06,1.72898794517522e-06,"INHBA/RAD51AP1/MAPK15/AURKA/SOX9/CDC25B/APELA/WT1/CDC25A/CDC25C/OXTR/MSX2/MEIOSIN/MSX1/SYCE3/PRDM9/MEIOC/INHBB/ZP3/RNASE10/RETN/PRDM14/STRA8/DMRT1/PRDM7/IQCF1/PRSS37/RBM46/NR5A1",29
"GO:0044784","metaphase/anaphase transition of cell cycle","31/1922","97/17353",2.62379670274618e-08,2.54646374729682e-06,2.34227761054017e-06,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/CENPE/NDC80/NUF2/BUB1B/MAPK15/MAD2L1/SPDL1/DLGAP5/UBE2C/CDC6/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/TACC3/AURKB/BIRC5/SPC24/CDC20/DPF1",31
"GO:0030199","collagen fibril organization","24/1922","64/17353",3.05309185189485e-08,2.91201795253143e-06,2.67852014737925e-06,"COL11A1/MMP11/ADAMTS12/COL1A1/ADAMTS2/ADAMTS14/COL5A2/SERPINH1/COMP/COL3A1/BMP1/COL1A2/PLOD3/P4HA1/LOXL2/P3H4/LOX/FKBP10/COL12A1/COL5A1/COL27A1/ADAMTS7/COL5A3/FOXC1",24
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","30/1922","93/17353",3.45346184696072e-08,3.238059480913e-06,2.97841829941269e-06,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/CENPE/NDC80/NUF2/BUB1B/MAPK15/MAD2L1/SPDL1/DLGAP5/UBE2C/CDC6/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20/DPF1",30
"GO:0003002","regionalization","85/1922","425/17353",3.85041580090599e-08,3.55008336843533e-06,3.26542280378589e-06,"WNT2/HOXC10/HOXC9/HOXC11/STIL/XRCC2/HOXC8/HOXA11/FEZF1/HOXA10/OTX1/HOXA9/SP8/HOXC13/AURKA/BMP1/FOXH1/PRKDC/LEFTY1/HOXB9/LHX1/WT1/TDRD5/SIX1/RNF207/RFX8/TDRD6/FOXJ1/HOXC6/SIX3/DNAAF3/PAX2/LHX2/MSX2/MESP2/WNT8B/HOXD10/DKK1/DNAH5/LEF1/HEYL/LRP2/LMX1B/EMX1/NKX2-5/PAX8/PKD1L1/TCAP/HOXD13/WNT11/HNF1B/DLL3/RIPPLY1/HOXD11/DNAAF4/MDFI/MSX1/RFX4/FOXC1/CFAP52/CFAP45/HES6/EN1/NKX2-1/GBX2/LBX1/VAX2/DAW1/LHX3/HAND1/FOXD1/TBX20/FGF8/DRC1/HES7/DNAI2/AXIN2/OTX2/TBR1/DLX2/CRIPTO3/WNT8A/TBXT/CER1/FOXN4",85
"GO:0007093","mitotic cell cycle checkpoint signaling","39/1922","141/17353",4.08010714430151e-08,3.70018897086491e-06,3.4034923098453e-06,"CLSPN/CENPF/TRIP13/DTL/ZWILCH/EME1/BUB1/KNTC1/NDC80/NUF2/CHEK1/BUB1B/FANCD2/MAD2L1/CDK1/GTSE1/SPDL1/BRCA1/BLM/CDC6/TTK/MSH2/HASPIN/PRKDC/TICRR/ORC1/GEN1/KNL1/CDCA8/PLK1/CHEK2/SPC25/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20/CDK5RAP3",39
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","30/1922","94/17353",4.53958527669296e-08,4.05048157268798e-06,3.72569698260336e-06,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/CENPE/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/DLGAP5/UBE2C/CDC6/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/TACC3/AURKB/BIRC5/SPC24/CDC20/DPF1",30
"GO:0030071","regulation of mitotic metaphase/anaphase transition","29/1922","90/17353",5.97948904209925e-08,5.25056085411001e-06,4.82954887711074e-06,"CENPF/TRIP13/ZWILCH/BUB1/KNTC1/CENPE/NDC80/NUF2/BUB1B/MAD2L1/SPDL1/DLGAP5/UBE2C/CDC6/TTK/HASPIN/GEN1/KNL1/CDCA8/PLK1/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20/DPF1",29
"GO:0051445","regulation of meiotic cell cycle","24/1922","66/17353",6.10060459577608e-08,5.27321009747395e-06,4.8503820092075e-06,"TRIP13/RAD51AP1/ASPM/LIF/MAPK15/TTK/PKMYT1/CDC25B/FBXO5/FBXO43/CDC25A/CDC25C/CDC20/MSX2/MEIOSIN/HORMAD1/MSX1/PRDM9/MEIOC/STRA8/DMRT1/PRDM7/NANOS2/RBM46",24
"GO:0008608","attachment of spindle microtubules to kinetochore","20/1922","49/17353",8.22912698022047e-08,7.00362006993533e-06,6.44204045706652e-06,"ECT2/ZWILCH/KNTC1/CENPE/NDC80/NUF2/SGO1/KIF2C/NEK2/SPAG5/RCC2/KNL1/CDCA8/KNSTRN/SPC25/CCNB1/AURKB/BIRC5/CDT1/SPC24",20
"GO:0051303","establishment of chromosome localization","32/1922","107/17353",9.15447029326539e-08,7.67311055490063e-06,7.05784838877909e-06,"KIF14/ECT2/CENPF/KIF18A/ZWILCH/KNTC1/CENPE/NDC80/NUF2/SGO1/KIF2C/NEK2/SPAG5/CDCA5/SPDL1/RCC2/KNL1/CDCA8/KNSTRN/SPC25/KIFC1/CCNB1/AURKB/BIRC5/CDT1/SPC24/PSRC1/MEIOC/KASH5/MAJIN/TERB2/TERB1",32
"GO:0007389","pattern specification process","90/1922","469/17353",1.13973626844458e-07,9.29119916975052e-06,8.54619187627469e-06,"WNT2/HOXC10/HOXC9/HOXC11/STIL/XRCC2/HOXC8/HOXA11/FEZF1/HOXA10/OTX1/HOXA9/SP8/HOXC13/AURKA/BMP1/FOXH1/PRKDC/LEFTY1/HOXB9/LHX1/WT1/TDRD5/SIX1/RNF207/RFX8/TDRD6/FOXJ1/HOXC6/SIX3/HOXD12/SATB2/DNAAF3/PAX2/LHX2/MSX2/MESP2/WNT8B/HOXD10/DKK1/DNAH5/LEF1/HEYL/LRP2/LMX1B/EMX1/NKX2-5/PAX8/PKD1L1/TCAP/HOXD13/WNT11/HNF1B/DLL3/RIPPLY1/HOXD11/DNAAF4/MDFI/MSX1/RFX4/FOXC1/CFAP52/CFAP45/HES6/EN1/RIPPLY3/NKX2-1/GBX2/LBX1/VAX2/DAW1/LHX3/HAND1/FOXD1/TBX20/FGF8/DRC1/HES7/DNAI2/AXIN2/ZIC1/ALX3/OTX2/TBR1/DLX2/CRIPTO3/WNT8A/TBXT/CER1/FOXN4",90
"GO:0010948","negative regulation of cell cycle process","64/1922","297/17353",1.14208521970903e-07,9.29119916975052e-06,8.54619187627469e-06,"INHBA/CLSPN/MTBP/CENPF/DNA2/TRIP13/DTL/ZWILCH/EME1/BUB1/KNTC1/NDC80/NUF2/CHEK1/BUB1B/LIF/NEK2/FANCD2/TIMELESS/E2F1/BRCA2/MAD2L1/CDK1/GTSE1/RBL1/SPDL1/BRCA1/BRIP1/BLM/E2F7/CDC6/TTK/MSH2/RAD51/CCNF/ATR/PKMYT1/EZH2/HASPIN/PRKDC/TICRR/ORC1/GEN1/KNL1/CDCA8/CDC45/PLK1/CHEK2/SPC25/FBXO5/ZWINT/CCNB1/FBXO43/AURKB/BIRC5/CDT1/SPC24/CDC20/CDK5RAP3/PROX1/HORMAD1/MIR16-1/DMRT1/NANOS2",64
"GO:0035825","homologous recombination","24/1922","68/17353",1.17838940556408e-07,9.44760897330509e-06,8.69006008618883e-06,"TRIP13/RAD51AP1/EME1/TOP2A/RAD54B/FANCD2/UHRF1/BRCA1/RAD54L/BRIP1/RAD51/MSH5/TEX19/MSH4/MND1/SYCE3/PRDM9/HSF2BP/MAJIN/ANKLE1/TERB2/TERB1/PRDM7/SYCP1",24
"GO:0007143","female meiotic nuclear division","17/1922","38/17353",1.54994797791342e-07,1.22490174483101e-05,1.12668398875691e-05,"TRIP13/TOP2A/NDC80/TTK/MASTL/AURKA/NCAPH/DCAF13/CDC25B/CCNB2/PLK1/FBXO5/HSF2BP/MEIOC/SYCP2/TRIM75/RBM46",17
"GO:0050000","chromosome localization","33/1922","115/17353",1.7190344623727e-07,1.33939417547124e-05,1.23199593641358e-05,"KIF14/ECT2/CENPF/KIF18A/ZWILCH/KNTC1/CENPE/NDC80/NUF2/SGO1/KIF2C/NEK2/SPAG5/CDCA5/SPDL1/DLGAP5/RCC2/KNL1/CDCA8/KNSTRN/SPC25/KIFC1/CCNB1/AURKB/BIRC5/CDT1/SPC24/PSRC1/MEIOC/KASH5/MAJIN/TERB2/TERB1",33
"GO:1901988","negative regulation of cell cycle phase transition","57/1922","256/17353",1.76193525687376e-07,1.35375358903134e-05,1.24520395200698e-05,"INHBA/CLSPN/CENPF/DNA2/TRIP13/DTL/ZWILCH/EME1/BUB1/KNTC1/NDC80/NUF2/CHEK1/BUB1B/FANCD2/TIMELESS/E2F1/BRCA2/MAD2L1/CDK1/GTSE1/RBL1/SPDL1/BRCA1/BRIP1/BLM/E2F7/CDC6/TTK/MSH2/RAD51/ATR/PKMYT1/EZH2/HASPIN/PRKDC/TICRR/ORC1/GEN1/KNL1/CDCA8/CDC45/PLK1/CHEK2/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/CDT1/SPC24/CDC20/CDK5RAP3/PROX1/HORMAD1/MIR16-1",57
"GO:0007131","reciprocal meiotic recombination","22/1922","60/17353",1.81698255776851e-07,1.3583172310237e-05,1.2494016620559e-05,"TRIP13/RAD51AP1/EME1/TOP2A/RAD54B/FANCD2/RAD54L/BRIP1/RAD51/MSH5/TEX19/MSH4/MND1/SYCE3/PRDM9/HSF2BP/MAJIN/ANKLE1/TERB2/TERB1/PRDM7/SYCP1",22
"GO:0140527","reciprocal homologous recombination","22/1922","60/17353",1.81698255776851e-07,1.3583172310237e-05,1.2494016620559e-05,"TRIP13/RAD51AP1/EME1/TOP2A/RAD54B/FANCD2/RAD54L/BRIP1/RAD51/MSH5/TEX19/MSH4/MND1/SYCE3/PRDM9/HSF2BP/MAJIN/ANKLE1/TERB2/TERB1/PRDM7/SYCP1",22
"GO:0051446","positive regulation of meiotic cell cycle","14/1922","27/17353",1.97375335845189e-07,1.45584047719412e-05,1.33910508557985e-05,"RAD51AP1/MAPK15/CDC25B/CDC25A/CDC25C/MSX2/MEIOSIN/MSX1/PRDM9/MEIOC/STRA8/DMRT1/PRDM7/RBM46",14
"GO:0070192","chromosome organization involved in meiotic cell cycle","23/1922","65/17353",2.04102852824635e-07,1.48565392345511e-05,1.36652796475663e-05,"TRIP13/FANCD2/NDC1/BRIP1/RAD51/MSH5/NCAPH/SMC2/NCAPD3/CCNE1/P3H4/MSH4/MND1/HORMAD1/SYCE3/PRDM9/MEIOC/SYCP2/KASH5/MAJIN/TERB2/TERB1/SYCP1",23
"GO:0006310","DNA recombination","68/1922","333/17353",3.94095524703868e-07,2.8313460294309e-05,2.60431683720915e-05,"XRCC2/ATAD5/EXO1/TRIP13/RAD51AP1/EME1/TOP2A/FANCB/RECQL4/CHEK1/MMS22L/RAD54B/CDC7/FANCD2/TIMELESS/BRCA2/UHRF1/POLQ/CGAS/HMGB3/HSPD1/AUNIP/BRCA1/RAD54L/BRIP1/BLM/KPNA2/GINS4/MSH2/RAD51/MSH5/TONSL/MCM8/PRKDC/MCM4/PARPBP/HROB/GEN1/FEN1/CDC45/FIGNL1/MCM2/MCM7/PIF1/HELB/RMI2/TNFSF4/TFRC/TEX19/LEF1/MSH4/GINS2/MND1/SYCE3/PRDM9/HSF2BP/PGBD5/H1-6/KASH5/MAJIN/ANKLE1/TERB2/TERB1/PRDM7/SYCP1/IL4/RAD21L1/KHDC3L",68
"GO:0007140","male meiotic nuclear division","20/1922","54/17353",5.41075063691058e-07,3.83747083633197e-05,3.5297663399225e-05,"KIF18A/TRIP13/BRCA2/TESMIN/FANCA/FIGNL1/M1AP/DDX4/TEX19/KCTD19/MOV10L1/HSF2BP/MEIOC/SYCP2/BRDT/TDRD12/ASZ1/RBM46/DMRTC2/DNMT3L",20
"GO:0003341","cilium movement","46/1922","196/17353",5.53181709006641e-07,3.87367242306929e-05,3.56306513169634e-05,"CFAP157/CFAP47/DNAH2/CFAP43/SEMG2/DNAH14/DNAH17/DNAH5/DDX4/CFAP251/CFAP61/AKAP4/DNAH3/SLC9C1/DNAAF4/DNAH6/SEMG1/CFAP52/CFAP45/SLC22A16/PRSS55/TTLL9/DRC7/DAW1/CFAP65/RNASE10/ODAD1/ADCY10/HYDIN/PRDM14/SLC22A14/DRC1/IQCF1/DNAI2/EPPIN/TBC1D21/RSPH6A/ROPN1/CABS1/CATSPERD/CATSPER4/TTC29/TEKT1/ROPN1B/CCDC63/CFAP206",46
"GO:0040020","regulation of meiotic nuclear division","15/1922","33/17353",6.49976910661497e-07,4.49459033722425e-05,4.134195244918e-05,"TRIP13/RAD51AP1/LIF/FBXO5/FBXO43/CDC20/MSX2/MEIOSIN/HORMAD1/MSX1/PRDM9/STRA8/DMRT1/PRDM7/NANOS2",15
"GO:1901987","regulation of cell cycle phase transition","81/1922","427/17353",7.93869375137625e-07,5.3737728948056e-05,4.9428812599403e-05,"INHBA/KIF14/CLSPN/STIL/MTBP/CENPF/ANLN/DNA2/ATAD5/TRIP13/DTL/ZWILCH/EME1/BUB1/KNTC1/CENPE/NDC80/NUF2/CHEK1/BUB1B/CDC7/MAPK15/DBF4/FANCD2/TIMELESS/E2F1/BRCA2/MAD2L1/CDK1/GTSE1/CDCA5/RBL1/SPDL1/BRCA1/BRIP1/BLM/DLGAP5/RCC2/E2F7/UBE2C/CDC6/TTK/MSH2/RAD51/AURKA/ATR/PKMYT1/EZH2/CDC25B/HASPIN/PRKDC/TERT/TICRR/ORC1/GEN1/KNL1/CDCA8/CDC45/PLK1/CHEK2/SPC25/CDKN2A/FBXO5/ZWINT/CCNB1/CDC25A/CDC25C/AURKB/SIX3/BIRC5/RRM2/CDT1/CDK6/SPC24/CDC20/CDK5RAP3/DPF1/PROX1/HORMAD1/UBD/MIR16-1",81
"GO:0051310","metaphase chromosome alignment","28/1922","95/17353",7.96546235311025e-07,5.3737728948056e-05,4.9428812599403e-05,"KIF14/ECT2/CENPF/KIF18A/ZWILCH/KNTC1/CENPE/NDC80/NUF2/SGO1/KIF2C/NEK2/SPAG5/CDCA5/SPDL1/RCC2/KNL1/CDCA8/KNSTRN/SPC25/KIFC1/CCNB1/AURKB/BIRC5/CDT1/SPC24/PSRC1/MEIOC",28
"GO:0045786","negative regulation of cell cycle","74/1922","380/17353",8.48882426729501e-07,5.65785251164771e-05,5.20418218238479e-05,"INHBA/CLSPN/HOXC9/MTBP/CENPF/DNA2/TRIP13/DTL/ZWILCH/EME1/BUB1/KNTC1/NDC80/NUF2/CHEK1/BUB1B/LIF/NEK2/FANCD2/TIMELESS/E2F1/BRCA2/MAD2L1/CDK1/GTSE1/RBL1/SPDL1/BRCA1/BRIP1/BLM/E2F7/CDC6/TTK/MSH2/RAD51/CCNF/ATR/PKMYT1/EZH2/HASPIN/PRKDC/TICRR/ORC1/GEN1/KNL1/CDCA8/CDC45/PLK1/CHEK2/SPC25/CDKN2A/FBXO5/ZWINT/CCNB1/FBXO43/AURKB/BIRC5/CDT1/CDK6/SPC24/CDC20/CDK5RAP3/HOXD10/PROX1/HORMAD1/INHA/FOXC1/MEIOC/MCIDAS/MIR16-1/DMRT1/NANOS2/RBM46/BTG4",74
"GO:0032963","collagen metabolic process","29/1922","101/17353",9.30199679214445e-07,6.12602931596941e-05,5.63481860817371e-05,"INHBA/MMP11/COL1A1/ADAMTS2/FAP/ADAMTS14/MMP3/SERPINH1/MMP13/RUNX1/MMP7/F2R/MMP8/COL1A2/MMP10/PLOD3/MYB/P3H4/MMP1/COL5A1/F2/UCN/MMP12/RCN3/AMELX/MMP9/KLK6/MMP20/MMP26",29
"GO:0007144","female meiosis I","9/1922","13/17353",1.16187943106864e-06,7.47385699147873e-05,6.87457181124333e-05,"TRIP13/NDC80/AURKA/CDC25B/CCNB2/FBXO5/HSF2BP/MEIOC/TRIM75",9
"GO:0044771","meiotic cell cycle phase transition","9/1922","13/17353",1.16187943106864e-06,7.47385699147873e-05,6.87457181124333e-05,"NDC80/MAPK15/TTK/PKMYT1/CDC25B/CCNB2/CDC25A/CDC25C/CDC20",9
"GO:0032508","DNA duplex unwinding","24/1922","76/17353",1.22373646604857e-06,7.78127601170195e-05,7.15734068587876e-05,"DSCC1/DNA2/RFC3/TOP2A/RECQL4/RAD54B/GINS1/POLQ/BRIP1/BLM/TWNK/RFC4/GINS4/RAD51/MCM8/CHTF18/MCM4/CDC45/DDX11/MCM2/MCM7/PIF1/HELB/GINS2",24
"GO:0034587","piRNA processing","12/1922","23/17353",1.37975694284546e-06,8.67365387252394e-05,7.97816394941978e-05,"PIWIL1/TDRD5/HENMT1/TDRD6/DDX4/PIWIL4/MOV10L1/ANKRD34B/EXD1/FKBP6/TDRD12/ASZ1",12
"GO:1901991","negative regulation of mitotic cell cycle phase transition","42/1922","178/17353",1.45791802301417e-06,9.06202528462289e-05,8.33539411383854e-05,"INHBA/CLSPN/CENPF/TRIP13/DTL/ZWILCH/BUB1/KNTC1/NDC80/NUF2/CHEK1/BUB1B/MAD2L1/CDK1/GTSE1/RBL1/SPDL1/BRCA1/BLM/E2F7/CDC6/TTK/EZH2/HASPIN/PRKDC/TICRR/ORC1/GEN1/KNL1/CDCA8/PLK1/CHEK2/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20/CDK5RAP3/MIR16-1",42
"GO:0032392","DNA geometric change","25/1922","82/17353",1.53592322816602e-06,9.44080810912715e-05,8.68380454380649e-05,"DSCC1/DNA2/RFC3/TOP2A/RECQL4/RAD54B/GINS1/POLQ/HMGB3/BRIP1/BLM/TWNK/RFC4/GINS4/RAD51/MCM8/CHTF18/MCM4/CDC45/DDX11/MCM2/MCM7/PIF1/HELB/GINS2",25
"GO:0045930","negative regulation of mitotic cell cycle","50/1922","228/17353",1.57813176366305e-06,9.5936537544879e-05,8.82439438466996e-05,"INHBA/CLSPN/MTBP/CENPF/TRIP13/DTL/ZWILCH/EME1/BUB1/KNTC1/NDC80/NUF2/CHEK1/BUB1B/FANCD2/MAD2L1/CDK1/GTSE1/RBL1/SPDL1/BRCA1/BLM/E2F7/CDC6/TTK/MSH2/EZH2/HASPIN/PRKDC/TICRR/ORC1/GEN1/KNL1/CDCA8/PLK1/CHEK2/SPC25/FBXO5/ZWINT/CCNB1/AURKB/BIRC5/SPC24/CDC20/CDK5RAP3/FOXC1/MEIOC/MIR16-1/RBM46/BTG4",50
"GO:0048562","embryonic organ morphogenesis","60/1922","293/17353",1.69850401310767e-06,0.00010213178478817,9.39424301986552e-05,"COL11A1/MTHFD1L/CTHRC1/HOXC9/HOXC11/STIL/HOXA11/STRA6/OTX1/HOXA9/LHFPL5/SOX9/MFAP2/FOXH1/HOXB9/LHX1/CHD7/EPHB2/SIX1/RNF207/MYO7A/SIX3/DLX6/SHOX2/SATB2/TBX15/SIX4/PAX2/FZD2/PTK7/HOXD10/PROX1/NKX2-5/PAX8/TCAP/WNT11/HNF1B/FOXL2/MDFI/MSX1/PRRX1/GBX2/LBX1/RBP4/VAX2/STRC/HAND1/SOX11/TBX20/FGF8/ATP6V1B1/ALX1/ZIC1/ALX3/DLX2/CHRNA9/HMX3/FOXI1/FOXN4/CLRN1",60
"GO:0007129","homologous chromosome pairing at meiosis","19/1922","53/17353",1.8438631124338e-06,0.000109680115462191,0.000100885504080419,"TRIP13/FANCD2/NDC1/BRIP1/MSH5/CCNE1/P3H4/MSH4/MND1/HORMAD1/SYCE3/PRDM9/MEIOC/SYCP2/KASH5/MAJIN/TERB2/TERB1/SYCP1",19
"GO:0071103","DNA conformation change","26/1922","89/17353",2.34605229539751e-06,0.000138067673384458,0.000126996828622078,"DSCC1/DNA2/RFC3/TOP2A/RECQL4/RAD54B/GINS1/POLQ/HMGB3/BRIP1/BLM/TWNK/RFC4/GINS4/RAD51/MCM8/CHTF18/MCM4/CDC45/DDX11/MCM2/MCM7/PIF1/TOP1MT/HELB/GINS2",26
"GO:1990918","double-strand break repair involved in meiotic recombination","8/1922","11/17353",2.70744367022776e-06,0.000157658719828421,0.000145016982846327,"FANCD2/BRIP1/RAD51/PRDM9/HSF2BP/MAJIN/TERB2/TERB1",8
"GO:0007051","spindle organization","45/1922","201/17353",2.88097452685361e-06,0.000166016157109939,0.000152704285776429,"STIL/KIF23/TPX2/CENPE/NDC80/NUF2/KIF4A/WDR62/ASPM/NEK2/MAPK15/SPAG5/KIF11/AUNIP/DLGAP5/TTK/MYBL2/AURKA/PRC1/DCAF13/CCNB2/CEP72/CDCA8/PLK1/KNSTRN/CHEK2/SPC25/FBXO5/KIFC1/CCNB1/TACC3/MZT1/BORA/RCC1/AURKB/KIF4B/STMN1/BIRC5/CENPH/CDC20/SPATA17/PSRC1/GOLGA8A/KASH5/GOLGA8DP",45
"GO:0007346","regulation of mitotic cell cycle","88/1922","491/17353",3.17588261155863e-06,0.000181123532032395,0.000166600288055067,"INHBA/KIF14/CLSPN/STIL/MTBP/CENPF/ANLN/ATAD5/TRIP13/DTL/ZWILCH/EME1/BUB1/KNTC1/CENPE/NDC80/NUF2/CHEK1/BUB1B/CDC7/NEK2/MKI67/FANCD2/CDCA2/KIF20B/E2F1/BRCA2/MAD2L1/CDK1/GTSE1/CDCA5/RBL1/SPDL1/BRCA1/BLM/DLGAP5/RCC2/E2F7/UBE2C/CDC6/TTK/MSH2/AURKA/PKMYT1/EZH2/HOXA13/CDC25B/HASPIN/PRKDC/TERT/TICRR/ORC1/GEN1/KNL1/CDCA8/PLK1/CHEK2/SPC25/CDKN2A/FBXO5/ZWINT/CCNB1/FBXO43/BORA/CDC25A/CDC25C/RCC1/CKS2/AURKB/PDGFRB/BIRC5/RRM2/CDK6/SPC24/CDC20/CDK5RAP3/DPF1/FOXC1/IGF2/MEIOC/UBD/MCIDAS/MIR16-1/FGF8/DMRT1/RBM46/EGF/BTG4",88
"GO:0006268","DNA unwinding involved in DNA replication","11/1922","21/17353",3.66215373564371e-06,0.00020259034465581,0.000186345801664228,"RECQL4/GINS1/BLM/TWNK/GINS4/RAD51/MCM4/CDC45/MCM2/MCM7/GINS2",11
"GO:0051383","kinetochore organization","11/1922","21/17353",3.66215373564371e-06,0.00020259034465581,0.000186345801664228,"CENPF/KNTC1/CENPE/NDC80/NUF2/DLGAP5/SMC2/CENPA/CENPK/CENPH/CENPW",11
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","11/1922","21/17353",3.66215373564371e-06,0.00020259034465581,0.000186345801664228,"ECT2/ZWILCH/KNTC1/NEK2/SPAG5/RCC2/CDCA8/KNSTRN/CCNB1/AURKB/BIRC5",11
"GO:0045143","homologous chromosome segregation","21/1922","65/17353",3.71924861337723e-06,0.000203711716130721,0.000187377256874055,"TRIP13/FANCD2/NDC1/BRIP1/MSH5/CCNE1/PLK1/P3H4/PTTG3P/MSH4/MND1/HORMAD1/SYCE3/PRDM9/MEIOC/SYCP2/KASH5/MAJIN/TERB2/TERB1/SYCP1",21
"GO:0007286","spermatid development","44/1922","198/17353",4.54115556056078e-06,0.000246290907461002,0.000226542270172867,"PIWIL1/TRIP13/CFAP157/BRIP1/CFAP47/KNL1/PAEP/TDRD5/CFAP43/SEMG2/FANCG/ZMYND15/AKAP4/FAM9C/SEMG1/SEPTIN14/MEIOC/GALNTL5/GARIN1B/DRC7/CFAP65/BRDT/ADCY10/RNF17/FAM9B/SLC22A14/IQCF1/SYCP1/TCP11/SPANXB1/TBC1D21/RSPH6A/ROPN1/CATSPERD/CATSPER4/FAM9A/ADAD1/ROPN1B/SUN5/CCDC63/BSPH1/CFAP206/ELSPBP1/DMRTC2",44
