"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022804","active transmembrane transporter activity","75/2178","451/17506",0.00511870120011051,0.0401215844067485,0.0324078760192755,"SLC28A1/SLC5A4/SLC6A4/SLC46A1/SLC25A4/ABCG2/SLC23A1/CYB5A/SLC7A8/COX7A1/SLC10A6/ABCG5/SLC5A11/SLC5A1/NDUFS7/ATP6V1G2/ABCG8/SLC15A1/CYBRD1/ABCG4/ATP4B/ND6/SLC6A1/SLC9A9/SLC46A2/SLC2A4/SLC7A9/SLC5A5/SLC25A23/SLC17A8/SLC5A7/ATP4A/SLC5A9/ATP1A2/SLC6A19/SLC16A7/ATP2B4/SLC9A4/SLC13A2/ATP12A/SLC16A9/SLC16A6/SLC26A7/ATP2B2/SLC30A10/ABCA9/SLC2A12/SLC37A2/ABCA8/SLC6A11/ABCA4/MFSD2A/SLC10A4/SLC18A3/SLC26A3/SLC17A7/ATP2B3/SLC16A12/SLC47A2/SLC8A2/ATP13A5/SLC28A2/SLC26A10P/SLC5A12/ATP13A4/SLC1A7/ABCC9/SLC6A13/ABCB5/SLC39A5/ATP6V0A4/SLC6A15/SLC9A3/ABCC8/SLC12A1",75
"GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","34/2178","175/17506",0.00527693552387013,0.0408565033086995,0.033001500648283,"KDM8/CYP2D6/CYP3A4/PTGS1/CYP4F2/CYP4F22/AKR1C1/FAXDC2/BBOX1/CYP11A1/NOS1/CYP2C18/CYP4B1/FMO4/PHYHD1/CYP2J2/FMO2/AKR1C3/FADS6/AKR1C2/CYP2C9/P3H2/CYP1A1/CH25H/CYP4F12/CYP2C19/CYP27A1/FMO5/AGMO/CYP4F11/CYP7A1/TPO/PTGIS/TPH1",34
"GO:0005251","delayed rectifier potassium channel activity","9/2178","28/17506",0.00528911581294609,0.0408565033086995,0.033001500648283,"KCNA5/KCNE2/KCNB1/KCNA3/KCNA2/KCNA1/KCNH2/KCNB2/KCNA6",9
"GO:0015108","chloride transmembrane transporter activity","25/2178","119/17506",0.00562400000951604,0.043130820216864,0.0348385612100274,"BEST4/SLC6A4/CLIC3/SLC6A1/FXYD1/SLC17A8/CLCNKA/CLCA4/GABRA5/SLC26A7/CLCA2/SLC6A11/CLCA1/ANO5/SLC26A3/SLC17A7/CLIC6/GLRB/ANO7/SLC26A10P/SLC1A7/SLC6A13/CLDN17/GABRA1/SLC12A1",25
"GO:0043178","alcohol binding","20/2178","89/17506",0.00579008123714481,0.0439901505390211,0.0355326781286849,"RBP2/APOC3/GPR155/RBP7/PMP2/STARD5/APOA1/CRABP2/LRAT/OSBPL1A/SULT2B1/ADH7/ITPR1/TRPC4/C8G/TRPC1/ADH4/CAV1/NPC1L1/SOAT2",20
"GO:0017171","serine hydrolase activity","36/2178","189/17506",0.00582081657343709,0.0439901505390211,0.0355326781286849,"ACE/CFD/ENDOU/PRSS27/KLK13/DPP6/KLK12/TMPRSS15/LTF/ELANE/AADAC/TMPRSS11E/TPSAB1/F11/TMPRSS11D/MASP1/PCSK2/CMA1/TPSG1/TPSB2/TMPRSS11B/KLK11/CELA2A/TPSD1/TMPRSS11A/RELN/CTRC/TMPRSS11F/TMPRSS6/DPP4/CTSG/F10/CELA3A/CELA3B/KLK8/DPP10",36
"GO:0004303","estradiol 17-beta-dehydrogenase [NAD(P)] activity","7/2178","19/17506",0.00590111775523454,0.0439901505390211,0.0355326781286849,"DHRS11/AKR1B15/AKR1C1/AKR1C3/HSD17B2/AKR1C2/HSD17B6",7
"GO:0015355","secondary active monocarboxylate transmembrane transporter activity","7/2178","19/17506",0.00590111775523454,0.0439901505390211,0.0355326781286849,"SLC10A6/SLC6A1/SLC16A7/SLC6A11/SLC10A4/SLC5A12/SLC6A13",7
"GO:0016209","antioxidant activity","18/2178","78/17506",0.00643977623371267,0.0473434583802601,0.0382412846401232,"GPX3/PTGS1/APOA4/GSTM2/MGST3/GSTA1/S100A9/HBB/DUOX1/HBA1/LTC4S/FABP1/HBA2/HBD/SOD3/TPO/HBM/MT3",18
"GO:0048306","calcium-dependent protein binding","18/2178","78/17506",0.00643977623371267,0.0473434583802601,0.0382412846401232,"S100G/ANXA1/S100B/S100A9/S100A8/NOS1/S100A14/SPACA9/CASQ2/VLDLR/MASP1/STMN2/S100A16/S100A12/TNNT3/S100A2/CRNN/S100P",18
