"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032409","regulation of transporter activity","52/2227","242/17353",0.000111592038423824,0.00351234382390964,0.00303769212504488,"PIM1/FXYD6/AHNAK/KCNE2/ACE2/ARC/ADRB2/GSTM2/ATP1B2/FHL1/GPD1L/FXYD1/SGK1/NOS1/CRHBP/SLMAP/CACNB2/PLN/GLRX/PRNP/ATP1A2/DMD/CASQ2/GSG1L/AKAP6/PIRT/ACTN2/PRRT1/KCNIP2/ANK2/JPH2/RYR2/CHP2/JPH4/CAV1/JSRP1/NLGN1/SCN2B/SHISA9/SNCA/SCN4B/RELN/FGF14/PDZK1/CASQ1/GRP/LRRC52/STAC2/SHISA6/MIR212/CACNG7/ADIPOQ",52
"GO:0071384","cellular response to corticosteroid stimulus","19/2227","60/17353",0.000115010233188915,0.00359982029881304,0.00311334718965783,"PCK2/ACE/ANXA1/ZFP36/KLF9/FAM107A/GJB2/SCNN1B/NPAS4/GPER1/UGT1A1/SGK1/PCK1/AKR1C3/FBXO32/SCNN1G/ISL1/SSTR3/MSTN",19
"GO:0034767","positive regulation of monoatomic ion transmembrane transport","37/2227","155/17353",0.000115950798825802,0.00360920884300866,0.00312146698321975,"ARC/ADRB2/ADCYAP1R1/GSTM2/PLP1/GPER1/ATP1B2/BDKRB1/FXYD1/NOS1/CACNB2/GLRX/NHERF1/P2RX2/KCNMB1/EDN3/DMD/AKAP6/PIRT/ACTN2/FLNA/KCNIP2/ANK2/JPH2/RYR2/CHP2/TRPC1/CAV1/KCNH2/SNCA/RELN/PDZK1/CASQ1/LRRC52/STAC2/CD19/LHCGR",37
"GO:0048167","regulation of synaptic plasticity","45/2227","201/17353",0.000116736607561994,0.00361370355496855,0.00312535428805363,"ACE/ABHD6/GIP/S100B/PTN/FAM107A/ARC/NPAS4/IGSF11/CAMK2A/MME/KCNB1/PRNP/GRIK2/KIT/BAIAP2/SYNGR1/PRRT1/NSG1/SORCS3/MAPT/JPH4/MAP1B/CHRDL1/GRID2/CNTN2/SLC18A3/MPP2/LRRTM1/SHISA9/PDE9A/TSHZ3/SNCA/RIMS3/GRIN2A/RELN/SLC8A2/ITPKA/GRIA1/CAMK2B/RIMS1/UNC13C/SYT4/SHISA6/SCTR",45
"GO:0048545","response to steroid hormone","66/2227","328/17353",0.000119377134578532,0.00367272553015369,0.00317640014182341,"PCK2/ACE/ANXA1/PER1/CRY2/ZFP36/RXRG/IL1RN/KLF9/FAM107A/NR4A3/GJB2/FOSB/CDKN1A/CALCOCO1/SCNN1B/NPAS4/BMP6/ESRRG/PAQR7/GPER1/UGT1A1/GHR/TXNIP/SGK1/LMO3/KANK2/NEFL/SST/PCK1/PGR/ATP1A2/ESRRB/TP63/SFRP1/FOS/NR3C2/AKR1C3/MAOB/AR/DSG1/TCF21/SCGB2A1/FBXO32/SCNN1G/BCHE/ADTRP/CAV1/UCN3/PDE3A/SOX10/AVPR1A/ISL1/SLIT2/CST11/NR0B1/CDO1/SSTR3/HTR1B/MSTN/PTGDS/TACR1/NKX2-2/IL6/GHSR/ADIPOQ",66
"GO:1902932","positive regulation of alcohol biosynthetic process","11/2227","25/17353",0.000119947017669201,0.00367272553015369,0.00317640014182341,"P2RY1/ADCYAP1R1/BMP6/GPER1/ABCG4/PTH1R/SNCA/WNT4/CYP7A1/AVPR1B/LHCGR",11
"GO:0045987","positive regulation of smooth muscle contraction","12/2227","29/17353",0.000121395709826528,0.00369699150898736,0.00319738686080797,"ADA/SPX/GHRL/GPER1/ADRA1A/ABAT/KIT/EDN2/MYOCD/TACR2/TACR1/GHSR",12
"GO:0006874","intracellular calcium ion homeostasis","62/2227","304/17353",0.000127684088249337,0.00386759222148798,0.00334493290609044,"SMDT1/SLC35G1/PLCD1/P2RY1/HERPUD1/GSTM2/GPER1/DMPK/BDKRB1/PTH1R/NOS1/CACNB2/SLC25A23/PLN/NPPC/ATP1A2/RYR3/EDN3/DMD/CASQ2/AKAP6/ATP2B4/FLNA/MICU3/GRIK2/EDN2/FGF2/ELANE/ITPR1/ANK2/ATP2B2/TRPC4/CXCL12/JPH2/RYR2/JPH4/TRPC1/TMEM38A/CAV1/JSRP1/PRKCB/CCL21/SNCA/BNIP3/ATP2B3/SYPL2/SLC8A2/HTR1B/ATP13A5/GRIA1/CTRC/CCL11/CASQ1/ATP13A4/GPR12/TUNAR/PLCH2/CNR1/RGN/CD19/LHCGR/CASR",62
"GO:0070252","actin-mediated cell contraction","27/2227","101/17353",0.00013000273523689,0.00391676690013174,0.00338746220890268,"GSN/MYL6/KCNA5/KCNE2/TPM1/GPD1L/DSP/CACNB2/DSC2/PLN/ATP1A2/CTNNA3/FLNA/SNTA1/KCNN2/ACTA2/ANK2/FRMD6/ACTC1/RYR2/GJC1/MYH7/CAV1/SCN2B/KCNH2/SCN4B/ABCC9",27
"GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","18/2227","56/17353",0.000139450210594847,0.00416383023012872,0.00360113785386952,"ANXA1/HRH2/PTH1R/HTR7/LPAR3/CHRM2/ADRB3/SSTR1/HTR1E/CHRM4/HTR4/SSTR3/NPY/HTR1B/CHRM1/CNR1/LHCGR/MC5R",18
"GO:0006633","fatty acid biosynthetic process","38/2227","162/17353",0.00013968120580304,0.00416383023012872,0.00360113785386952,"ASAH2/ALOX12/CBR1/KAT2B/GIP/CYP2D6/ANXA1/CYP3A4/PTGS1/APOA4/ELOVL4/PLA2G2C/ACACB/PDK4/GSTM2/APOC3/PLP1/FABP5/ALOX15B/LTC4S/HACD1/AKR1C3/EDN2/FADS6/CYP2C9/ACADL/CYP1A1/PRKAA2/HPGDS/AVPR1A/ACSM6/ACSM5/PLA2G10/CYP7A1/PTGDS/RGN/GSTM1/PTGIS",38
"GO:0050432","catecholamine secretion","19/2227","61/17353",0.000147152207575446,0.00436345019726348,0.00377378154496808,"PINK1/P2RY1/PRKN/KCNB1/ABAT/VIP/CXCL12/KCNA2/SNCG/PRKCB/SYT10/SNCA/CARTPT/SYT15/HTR1B/CNR1/SYT4/CHGA/GHSR",19
"GO:0002028","regulation of sodium ion transport","23/2227","81/17353",0.000150946145637183,0.00442402797923203,0.00382617295664762,"PER1/FXYD6/ADRB2/ATP1B2/DMPK/GPD1L/FXYD1/NOS1/SLMAP/GLRX/NHERF1/ATP1A2/DMD/ATP2B4/SNTA1/CHP2/CNTN1/SCN2B/SCN4B/NKAIN3/FGF14/SIK1/GRP",23
"GO:0046887","positive regulation of hormone secretion","34/2227","140/17353",0.00015103354211129,0.00442402797923203,0.00382617295664762,"PCK2/GIP/GNA11/P2RY1/GHRL/BMP6/GPER1/SLC2A2/EDN3/ABAT/MYRIP/NKX6-1/NNAT/ITPR1/GCG/GPLD1/GALR1/NR0B2/HCAR2/LEP/PRKCB/UCN3/ISL1/FFAR1/NR1H4/C1QTNF3/GRP/TUNAR/TACR1/CASR/BLK/ABCC8/FGA/GHRH",34
"GO:0016264","gap junction assembly","9/2227","18/17353",0.000151550834219344,0.00442402797923203,0.00382617295664762,"ACE/ACE2/GJB2/HOPX/GJB6/GJC1/CAV1/IRX3/TBX5",9
"GO:0006641","triglyceride metabolic process","27/2227","102/17353",0.000155487396052858,0.0045155463369165,0.00390532369141986,"PCK2/G6PC1/CIDEC/GPAT3/MTTP/APOA4/APOB/APOC3/DGAT1/APOBEC1/MOGAT2/PLIN5/PCK1/TNXB/NKX2-3/AADAC/GPLD1/MFSD2A/LIPF/CAV1/GPIHBP1/AGMO/SIK1/PNLIPRP2/PNPLA1/RGN/THRSP",27
"GO:0055001","muscle cell development","42/2227","186/17353",0.000158803932440451,0.00458821207881795,0.00396816951830957,"SYNPO2L/RGS2/TPM1/PI16/NIBAN2/MYOM2/KLHL41/LMOD3/MYL9/CSRP1/SORBS2/TMOD1/MYOZ1/PGM5/ADRA1A/P2RX2/CFL2/DMD/MEIS1/AKAP6/ACTN2/LMOD1/ASB2/LDB3/ANK2/MYOZ2/BVES/ACTC1/MYH11/CSRP2/WFIKKN2/MYH7/TNNT3/ISL1/FLNC/SYPL2/CASQ1/DNER/RGS4/TBX5/MYPN/KLHL40",42
"GO:0018958","phenol-containing compound metabolic process","29/2227","113/17353",0.000163059627691739,0.0046633398092145,0.00403314462508714,"SULT1A1/GCNT4/PRKN/NPR1/HDC/SULT1A2/SLC5A5/MAOA/DUOX1/DUOXA1/ABAT/RAB38/PDE1B/MAOB/SULT1B1/SLC26A7/RNF180/TRPC1/HAND2/FOXE1/DCT/SNCA/KL/GRIN2A/SULT2A1/SNCB/TPO/TPH1/DUOXA2",29
"GO:0099565","chemical synaptic transmission, postsynaptic","29/2227","113/17353",0.000163059627691739,0.0046633398092145,0.00403314462508714,"ADRB2/NPAS4/GHRL/TMEM25/IGSF11/TMEM108/DMPK/INSYN1/NRXN1/P2RX2/ABAT/GRIK2/BAIAP2/GRIK5/LRRK2/HTR3B/GRID2/MPP2/CHRNB4/NLGN1/SNCA/GRIN2A/RELN/SLC8A2/GLRB/RIMS1/SLC1A7/RGS4/CHRNA3",29
"GO:0097306","cellular response to alcohol","26/2227","97/17353",0.000163918050287371,0.00466421361272245,0.00403390034439255,"ACE/KLF9/SCNN1B/NPAS4/FBP1/KLF2/UGT1A1/GPR155/SGK1/SLC5A5/PCK1/KCNMB1/SFRP1/FOS/AKR1C3/AKR1C2/ADCY5/GPLD1/GNAI1/SCNN1G/DYNAP/PRKAA2/PTGFR/ADCY2/CYP7A1/CES1",26
"GO:0032412","regulation of monoatomic ion transmembrane transporter activity","47/2227","216/17353",0.000170908449381115,0.00483868444127237,0.00418479350534346,"FXYD6/AHNAK/KCNE2/ARC/ADRB2/GSTM2/ATP1B2/FHL1/GPD1L/FXYD1/NOS1/CRHBP/SLMAP/CACNB2/PLN/GLRX/PRNP/ATP1A2/DMD/CASQ2/GSG1L/AKAP6/PIRT/ACTN2/PRRT1/KCNIP2/ANK2/JPH2/RYR2/CHP2/JPH4/CAV1/JSRP1/NLGN1/SCN2B/SHISA9/SCN4B/RELN/FGF14/PDZK1/CASQ1/GRP/LRRC52/STAC2/SHISA6/MIR212/CACNG7",47
"GO:0046165","alcohol biosynthetic process","34/2227","141/17353",0.00017488003705617,0.00487759469690328,0.00421844550043258,"ASAH2/PCK2/ACER1/CYP3A4/P2RY1/APOB/ADCYAP1R1/BMP6/GPER1/ABCG4/PTH1R/SEC14L2/APOA1/PCK1/IMPA2/ITPKB/ACER2/FGF2/CACNA1H/IP6K3/TM7SF2/SPTSSB/CYP27A1/LEP/PRKAA2/SNCA/NPC1L1/BMP5/WNT4/ITPKA/CYP7A1/AVPR1B/LHCGR/CES1",34
"GO:0048660","regulation of smooth muscle cell proliferation","34/2227","141/17353",0.00017488003705617,0.00487759469690328,0.00421844550043258,"HPGD/ACE2/NDRG2/JUN/NDRG4/NR4A3/CDKN1A/ADAMTS1/TPM1/CTNNBIP1/GPER1/NPR1/RBPMS2/PDCD4/NPPC/PDGFD/MIR27B/FGF2/ELANE/VIP/IL6R/MYOCD/ANG/VIPR2/CNN1/SMPD3/MIR145/IL12A/HTR1B/TACR1/IL6/OGN/NPY5R/ADIPOQ",34
"GO:0062013","positive regulation of small molecule metabolic process","34/2227","141/17353",0.00017488003705617,0.00487759469690328,0.00421844550043258,"KAT2B/PINK1/ANXA1/APOA4/NR4A3/P2RY1/ADCYAP1R1/BMP6/GPER1/ABCG4/GPT/PTH1R/NOS1/PLIN5/APOA1/PPP1R3G/FABP1/SORBS1/GCG/GPLD1/PID1/PRKAA2/GPD1/SNCA/AVPR1A/WNT4/NR1H4/CYP7A1/RGN/AVPR1B/LHCGR/CES1/GHSR/ADIPOQ",34
"GO:0044282","small molecule catabolic process","72/2227","370/17353",0.000177308605795525,0.00492096889188173,0.00425595818629758,"PCK2/ETFDH/TKFC/ALDH6A1/ACAA1/SULT1A1/ACOX3/DHDH/CYP3A4/HADH/ALDOB/CRYL1/GLUL/ACADM/BDH2/ASPA/CYP4F2/ADA/RBKS/ACAD11/ACACB/HK1/ADHFE1/ACADS/ACADSB/APOBEC1/HDC/OAT/LDHD/SULT1A2/ACOX2/ARG2/GPT/IDNK/NOS1/HMGCLL1/PLIN5/XDH/PCK1/CROT/APOBEC2/ABAT/PDXP/TST/ATP2B4/NUDT7/FABP1/AKR1C3/AKR1B10/ARG1/SULT1B1/ACADL/OTC/CYP1A1/ADTRP/MFSD2A/CYP4F12/ALDH3B2/HSD17B6/CYP27A1/LEP/ADH4/DDO/FUT9/CDO1/SULT2A1/CDA/CYP4F11/CYP7A1/CNR1/ADIPOQ/DPEP1",72
"GO:0002026","regulation of the force of heart contraction","11/2227","26/17353",0.000183892163283157,0.00507866886243778,0.00439234687222773,"MYL4/NOS1/PLN/ADRA1A/ATP1A2/ATP2B4/EDN2/RYR2/MYH7/CAV1/CHGA",11
"GO:0086001","cardiac muscle cell action potential","21/2227","72/17353",0.000190994825943342,0.00522361577361549,0.00451770592382081,"KCNA5/KCNE2/GPD1L/DSP/SLMAP/CACNB2/DSC2/ATP1A2/CTNNA3/DMD/FLNA/SNTA1/KCNN2/KCNIP2/ANK2/RYR2/GJC1/CAV1/SCN2B/KCNH2/SCN4B",21
"GO:0086003","cardiac muscle cell contraction","21/2227","72/17353",0.000190994825943342,0.00522361577361549,0.00451770592382081,"GSN/KCNA5/KCNE2/GPD1L/DSP/CACNB2/DSC2/PLN/ATP1A2/CTNNA3/FLNA/SNTA1/KCNN2/ANK2/RYR2/GJC1/CAV1/SCN2B/KCNH2/SCN4B/ABCC9",21
"GO:0035725","sodium ion transmembrane transport","40/2227","176/17353",0.000194534230591744,0.00529471427610574,0.00457919630515731,"SLC6A4/SLC23A1/FXYD6/SCNN1B/SLC5A1/ATP1B2/ATP4B/GPD1L/SLC6A1/FXYD1/SLC9A9/NOS1/SLC5A5/SLMAP/SLC17A8/GLRX/SCN7A/ATP4A/ATP1A2/DMD/SLC6A19/ATP2B4/SLC9A4/SLC13A2/SNTA1/ATP12A/SCNN1G/CHP2/SLC6A11/ASIC5/SLC17A7/SCN2B/SCN4B/SLC8A2/FGF14/GRP/SLC6A13/SLC6A15/SLC9A3/SLC12A1",40
"GO:0014074","response to purine-containing compound","34/2227","142/17353",0.000202046280659028,0.00547273435208155,0.0047331590747502,"SLC6A4/RAP1A/PER1/FOSB/ADA/P2RY1/FBP1/GSTM2/PDE2A/SLC6A1/P2RY2/SLC5A5/CRHBP/DUOX1/PCK1/P2RX2/RYR3/CASQ2/PDXP/AKAP6/FOS/THBD/PENK/RYR2/CNGA3/TMEM38A/GPD1/SLC26A3/PDE3A/CDO1/P2RY12/ABCC9/PKLR/ADIPOQ",34
"GO:0140448","signaling receptor ligand precursor processing","14/2227","39/17353",0.000205964668689401,0.00551942234373813,0.00477353773689139,"ACE/ACE2/MME/MEP1A/MBOAT4/ERO1B/ENPEP/BCHE/CPE/PCSK2/CMA1/CPA3/DPP4/CTSG",14
"GO:0035249","synaptic transmission, glutamatergic","28/2227","109/17353",0.000206130638922485,0.00551942234373813,0.00477353773689139,"GRIA4/PRKN/NRXN1/SLC17A8/ATP1A2/GRIK2/GRIA2/CDHR3/GRIK5/GRIK3/LRRK2/GRIK1/ROR2/FRRS1L/GRID2/NLGN1/SLC17A7/TSHZ3/GRIA3/GRIN2A/CDH8/RELN/HTR1B/GRIA1/UNC13C/CNR1/CACNG7/ABCC8",28
"GO:0003073","regulation of systemic arterial blood pressure","25/2227","93/17353",0.000206708930516284,0.00551942234373813,0.00477353773689139,"SLC2A5/ACE/ACE2/ADRB2/CYP4F2/TPM1/SPX/ADRA1A/P2RX2/EDN3/NCALD/EDN2/AR/ENPEP/CYP4F12/ADRB3/CMA1/CORO2B/KL/AGTR1/AVPR1A/CPA3/CTSG/TACR1/AVPR1B",25
"GO:0045833","negative regulation of lipid metabolic process","27/2227","104/17353",0.000220155159240521,0.00585072720359008,0.00506007066596014,"CIDEC/ACACB/APOC3/GPER1/UGT1A1/APOBEC1/PLIN5/FMO4/CIDEA/FMO2/AKR1C3/ACADL/GPLD1/PDE8B/MFSD2A/HCAR2/CH25H/BMP5/WNT4/ASXL3/ALK/NR0B1/SIK1/CYP7A1/CNR1/MALRD1/UGT1A8",27
"GO:0003014","renal system process","31/2227","126/17353",0.000225846741614403,0.0059738053627021,0.00516651626851036,"GSN/JCHAIN/ABCG2/IGHA1/CYP4F2/AQP4/SCNN1B/BTC/SPX/SLC5A1/IGHA2/AQP3/NPR1/HBB/SGK1/SLC25A23/CLCNKA/NHERF1/AKR1C3/IGKV3-20/CYP4F12/KCNMA1/CHRNB4/CORO2B/AGTR1/NPR3/TMEM63C/TACR1/ATP6V0A4/CHRNA3/ADIPOQ",31
"GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","22/2227","78/17353",0.000231581130746758,0.00609686023657586,0.00527294173254669,"PTGDR2/P2RY1/RGS2/PDE2A/PSAPL1/FLNA/LPAR1/ADCY5/GRIK3/GNAI1/CHRM2/GNAZ/HTR1E/CHRM4/AKAP12/NPY2R/HTR1B/PALM/P2RY12/ADCY2/CHRM1/CASR",22
"GO:0045214","sarcomere organization","15/2227","44/17353",0.000238664144926505,0.00625411066286479,0.00540894162479703,"SYNPO2L/TPM1/MYOM2/CSRP1/MYOZ1/CFL2/ACTN2/LDB3/MYOZ2/CSRP2/MYH7/TNNT3/FLNC/CASQ1/MYPN",15
"GO:0015670","carbon dioxide transport","7/2227","12/17353",0.000249323656846574,0.00647322342245897,0.00559844388815324,"HBB/HBA1/RHCG/CA2/HBA2/HBD/RHBG",7
"GO:1904478","regulation of intestinal absorption","7/2227","12/17353",0.000249323656846574,0.00647322342245897,0.00559844388815324,"ENPP7/APOA4/ABCG5/ABCG8/APOA1/PRAP1/LEP",7
"GO:1904064","positive regulation of cation transmembrane transport","33/2227","138/17353",0.000255116233965669,0.0065656335312362,0.005678365864412,"ADCYAP1R1/GSTM2/PLP1/GPER1/ATP1B2/BDKRB1/FXYD1/NOS1/CACNB2/GLRX/P2RX2/KCNMB1/EDN3/DMD/AKAP6/PIRT/ACTN2/FLNA/KCNIP2/ANK2/JPH2/RYR2/CHP2/TRPC1/CAV1/KCNH2/SNCA/PDZK1/CASQ1/LRRC52/STAC2/CD19/LHCGR",33
"GO:0015669","gas transport","9/2227","19/17353",0.000255213656964985,0.0065656335312362,0.005678365864412,"HBB/HBA1/RHCG/CA2/HBA2/NGB/HBD/HBM/RHBG",9
"GO:0060079","excitatory postsynaptic potential","27/2227","105/17353",0.000260668016562192,0.00664623382466606,0.00574807398209727,"ADRB2/NPAS4/GHRL/TMEM25/IGSF11/TMEM108/DMPK/NRXN1/P2RX2/GRIK2/BAIAP2/GRIK5/LRRK2/HTR3B/GRID2/MPP2/CHRNB4/NLGN1/SNCA/GRIN2A/RELN/SLC8A2/GLRB/RIMS1/SLC1A7/RGS4/CHRNA3",27
"GO:0015844","monoamine transport","24/2227","89/17353",0.000260706012646645,0.00664623382466606,0.00574807398209727,"SLC6A4/GPM6B/PINK1/P2RY1/PRKN/NOS1/KCNB1/ABAT/MAOB/VIP/CXCL12/KCNA2/SLC18A3/SNCG/PRKCB/SYT10/SNCA/CARTPT/SYT15/HTR1B/CNR1/SYT4/CHGA/GHSR",24
"GO:0051384","response to glucocorticoid","31/2227","127/17353",0.000262643987843564,0.00665822877953374,0.00575844796077605,"PCK2/ACE/ANXA1/ZFP36/IL1RN/KLF9/FAM107A/GJB2/FOSB/CDKN1A/NPAS4/BMP6/UGT1A1/GHR/NEFL/PCK1/FOS/MAOB/FBXO32/BCHE/UCN3/AVPR1A/ISL1/SLIT2/CDO1/SSTR3/MSTN/PTGDS/IL6/GHSR/ADIPOQ",31
"GO:0086009","membrane repolarization","16/2227","49/17353",0.000263540116761807,0.00665822877953374,0.00575844796077605,"KCNA5/KCNE2/ATP1B2/ATP1A2/CASQ2/AKAP6/FLNA/SNTA1/KCNN2/KCNIP2/ANK2/KCNA1/CAV1/SCN2B/KCNH2/SCN4B",16
"GO:0032024","positive regulation of insulin secretion","23/2227","84/17353",0.000272494838290017,0.00685373178091944,0.00592753104532185,"PCK2/GIP/GNA11/GHRL/GPER1/SLC2A2/ABAT/MYRIP/NKX6-1/NNAT/ITPR1/GCG/GPLD1/NR0B2/PRKCB/UCN3/ISL1/FFAR1/NR1H4/TUNAR/CASR/BLK/ABCC8",23
"GO:0071294","cellular response to zinc ion","10/2227","23/17353",0.00027654414077298,0.00692466528495541,0.00598887872579239,"MT1X/MT1M/MT1E/MT1F/MT1A/MT1G/MT2A/KCNK3/MT1H/MT3",10
"GO:0019218","regulation of steroid metabolic process","26/2227","100/17353",0.000278335862977122,0.00693869138058896,0.0060010093606013,"APOB/BMP6/UGT1A1/ABCG4/EGR1/RORA/SEC14L2/EPHX2/APOA1/KIT/AKR1C3/ACADL/PDE8B/CH25H/LEP/FMO5/BMP5/WNT4/NR0B1/NR1H4/RORC/CYP7A1/MALRD1/LHCGR/CES1/UGT1A8",26
"GO:0010517","regulation of phospholipase activity","18/2227","59/17353",0.00029114505172508,0.00719434746236448,0.00622211654863987,"ANXA1/RGS2/GNA15/ADRA1A/KIT/LPAR1/FGF2/ANG/PLA2G5/SNCA/ANXA8/AGTR1/ANGPTL3/AVPR1A/GPR55/ANXA8L1/P2RY12/AVPR1B",18
"GO:0051480","regulation of cytosolic calcium ion concentration","18/2227","59/17353",0.00029114505172508,0.00719434746236448,0.00622211654863987,"SLC35G1/P2RY1/GPER1/CACNB2/PLN/ATP2B4/ITPR1/ATP2B2/TRPC4/RYR2/TRPC1/CAV1/ATP2B3/SLC8A2/HTR1B/GRIA1/TUNAR/CNR1",18
"GO:0048659","smooth muscle cell proliferation","34/2227","145/17353",0.000307611424671739,0.00756804701572304,0.0065453150301332,"HPGD/ACE2/NDRG2/JUN/NDRG4/NR4A3/CDKN1A/ADAMTS1/TPM1/CTNNBIP1/GPER1/NPR1/RBPMS2/PDCD4/NPPC/PDGFD/MIR27B/FGF2/ELANE/VIP/IL6R/MYOCD/ANG/VIPR2/CNN1/SMPD3/MIR145/IL12A/HTR1B/TACR1/IL6/OGN/NPY5R/ADIPOQ",34
"GO:0043647","inositol phosphate metabolic process","15/2227","45/17353",0.000315928789816322,0.0077053800944812,0.00666408916864778,"INPP5A/P2RY1/ADCYAP1R1/GPER1/PTH1R/INPP5J/ITPKB/FGF2/IP6K3/NUDT10/SNCA/ITPKA/NUDT11/AVPR1B/LHCGR",15
"GO:0045933","positive regulation of muscle contraction","15/2227","45/17353",0.000315928789816322,0.0077053800944812,0.00666408916864778,"ACE2/ADA/RGS2/SPX/GHRL/GPER1/ADRA1A/ABAT/KIT/EDN2/MYOCD/TACR2/TACR1/CHGA/GHSR",15
"GO:0016486","peptide hormone processing","13/2227","36/17353",0.000322861508555511,0.00780687441717488,0.00675186773482475,"ACE/ACE2/MEP1A/MBOAT4/ERO1B/ENPEP/BCHE/CPE/PCSK2/CMA1/CPA3/DPP4/CTSG",13
"GO:0032094","response to food","13/2227","36/17353",0.000322861508555511,0.00780687441717488,0.00675186773482475,"SCNN1B/SPX/GHRL/GHR/GAST/CYP1A1/LEP/CARTPT/NPY/MT3/GHSR/CLPS/GHRH",13
"GO:0007613","memory","30/2227","123/17353",0.000332108631670289,0.00799615397790773,0.00691556840306688,"TTC36/SLC6A4/KAT2B/GIP/S100B/PTN/ARC/NPAS4/SLC6A1/SGK1/SLC2A4/PTCHD1/ITGA8/PRNP/SORCS3/VLDLR/MAPT/LRRC66/TUBA1A/GRIN2A/RELN/SLC8A2/GRIA1/CNR1/SYT4/TACR1/LMX1A/ABCC8/PAK5/KLK8",30
"GO:0055074","calcium ion homeostasis","64/2227","327/17353",0.000335368231306554,0.00804027495821755,0.006953726955064,"SMDT1/SLC35G1/PLCD1/P2RY1/HERPUD1/GSTM2/GPER1/DMPK/BDKRB1/PTH1R/NOS1/CACNB2/SLC25A23/PLN/S100A14/NPPC/ATP1A2/RYR3/EDN3/DMD/CASQ2/AKAP6/ATP2B4/FLNA/MICU3/GRIK2/EDN2/FGF2/ELANE/ITPR1/ANK2/ATP2B2/TRPC4/CXCL12/JPH2/RYR2/JPH4/TRPC1/TMEM38A/CAV1/JSRP1/PRKCB/CCL21/SNCA/BNIP3/ATP2B3/KL/SYPL2/SLC8A2/HTR1B/ATP13A5/GRIA1/CTRC/CCL11/CASQ1/ATP13A4/GPR12/TUNAR/PLCH2/CNR1/RGN/CD19/LHCGR/CASR",64
"GO:0045834","positive regulation of lipid metabolic process","33/2227","140/17353",0.000338120924739464,0.00807192072026329,0.00698109616689999,"ENPP7/ABHD6/KAT2B/ANXA1/APOA4/NR4A3/BMP6/ABCG4/PLIN5/APOA1/PCK1/RAB38/FABP1/SORBS1/KIT/FGF2/AADAC/GPLD1/MAPT/MFSD2A/NOD2/CCL21/ANGPTL3/AVPR1A/WNT4/NR1H4/P2RY12/CYP7A1/RGN/CD19/CES1/GHSR/ADIPOQ",33
"GO:0007215","glutamate receptor signaling pathway","16/2227","50/17353",0.000341877146529562,0.00809300774599812,0.00699933353067379,"GRIA4/PLP1/KCNB1/PRNP/GRIK2/GRIA2/GRIK5/GRIK3/GRIK1/FRRS1L/SSTR1/GRID2/GRIA3/GRIN2A/HOMER2/GRIA1",16
"GO:0042743","hydrogen peroxide metabolic process","16/2227","50/17353",0.000341877146529562,0.00809300774599812,0.00699933353067379,"PINK1/GPX3/APOA4/HBB/DUOX1/HBA1/DUOXA1/MAOB/CYP1A1/HBA2/HBD/SNCA/TPO/HBM/MT3/DUOXA2",16
"GO:0031667","response to nutrient levels","89/2227","488/17353",0.000343614470856432,0.00810010012052359,0.00700546745472109,"PCK2/ACE/SLC6A4/NFE2L2/KAT2B/GIP/PIM1/KLF10/ZFP36/MAPK3/GLUL/ACADM/FAM107A/ADRB2/CDKN1A/SCNN1B/ABCG5/ACACB/PDK4/FBP1/CASTOR1/SPX/GHRL/AQP3/ABCG8/UGT1A1/PLIN3/GHR/GPR155/ATF3/GPT/GAST/GABARAPL1/KCNB1/DSC2/KANK2/SST/NPPC/PCK1/SLC6A19/SFRP1/FOS/CYSLTR1/LRAT/AKR1C3/BHLHA15/LRRK2/PENK/DAPL1/CDKN2B/OTC/MAP1B/BCHE/CYP1A1/MFSD2A/ZEB1/ADRB3/SSTR1/CNTN2/LEP/NOD2/PRKAA2/PRKCB/HTR4/KRT20/UCN3/BNIP3/FOLR2/KL/CARTPT/WNT9B/WNT4/MC4R/SSTR3/NR1H4/NPY/CCL28/MAP1LC3C/CNR1/TSHB/PKLR/SLC39A5/CASR/MT3/GHSR/SCTR/ADIPOQ/CLPS/GHRH",89
"GO:0009306","protein secretion","69/2227","359/17353",0.000346039216174758,0.00812327059970243,0.00702550671786383,"PCK2/GIP/ANXA1/HADH/KCNA5/SIDT2/MTTP/GNA11/IL1RN/TIAM1/PRKN/GHRL/BMP6/TFAP2B/GPER1/ARL4D/KCNB1/SLC2A2/MYOM1/ABAT/MYRIP/SFRP1/NKX6-1/APBB1/NNAT/ITPR1/GCG/VIP/ADCY5/GPLD1/FAM3B/PDE8B/NR0B2/ADTRP/ANG/FAM3D/GNAZ/HCAR2/CAVIN1/SNCG/LEP/PRKCB/TACR2/PPY/KRT20/CELA2A/UCN3/CARTPT/NEUROD1/ISL1/FFAR1/MC4R/IL12A/GPR119/NR1H4/C1QTNF3/TUNAR/EPHA5/CNR1/SYT4/CHGA/CASR/SCG2/BLK/IL6/G6PC2/ABCC8/GHSR/FGA",69
"GO:0017014","protein nitrosylation","8/2227","16/17353",0.000358656009028259,0.00831550598709964,0.00719176376777913,"ACE/S100A9/S100A8/NOS1/DMD/ATP2B4/SNTA1/MIR212",8
