"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005216","monoatomic ion channel activity","72/1924","438/17506",0.000308237330073249,0.00809320579474377,0.00747922698342377,"GABRD/CHRNA1/NOX1/GRIN2D/PACC1/TTYH3/PKD2L1/TMC7/TRPM2/CACNG8/CACNA1D/CLCN5/KCNJ14/CLCN4/CALHM3/CACNA1E/KCNS1/KCNC3/SLC26A8/CHRNA5/KCNG3/KCNH8/CNGB3/SLC9C1/TRPM8/KCNMB3/PKD1L1/SLC4A11/CALHM5/BEST3/CACNA1F/CHRNA6/NALCN/KCNH4/SCN8A/GABRR1/ANO3/CACNG6/KCNK15/GRIN2B/GRIN3B/TRPM5/KCNA10/SLC24A2/SCN2A/GABRA3/PKD1L3/GABRP/CHRNB3/BSND/KCNA7/KCNK9/KCNV2/KCNT1/KCNH3/CACNG4/CHRND/NMUR2/BEST2/TMC2/CACNG3/KCNV1/CATSPER4/KCNG4/SCN1A/KCNU1/SLC17A6/CHRNA9/GABRB1/SCN10A/GABRA6/GABRG3",72
"GO:0140678","molecular function inhibitor activity","78/1924","485/17506",0.000354368212426686,0.00907182623812317,0.00838360586767345,"CST1/CST4/BIRC7/SERPINH1/DDX21/ELFN2/SLCO1B3/APOA2/CST2/ANP32E/CIT/APOC1/TNNI3/TIMP1/CDKN2A/FBXO5/PIF1/LYAR/SERPINE1/ITIH2/TRIB3/R3HDML/BIRC5/KNG1/LY6E/ITIH6/ANOS1/GBP5/DKK1/LILRB4/RARRES1/KCNQ1OT1/UCN/AHSG/LEF1/PCSK9/IL18BP/DKK2/TCF23/SERPINA10/AGT/SERPINA6/WARS1/MDFI/CAMK2N2/CSTL1/MANSC4/LCN1/COL6A3/SAG/PPP1R1B/COL7A1/CST5/PPP1R27/PI15/EZHIP/WFDC10B/PASD1/C4A/PHACTR3/WFDC10A/ITIH1/PDC/HRG/EPPIN/SERPINA3/KCNV1/WFDC8/SLCO1B3-SLCO1B7/WFDC13/SPINK14/SPINT4/SPINK6/SERPINA7/SPP2/PDE6H/CST8/WFDC11",78
"GO:0005244","voltage-gated monoatomic ion channel activity","38/1924","198/17506",0.000430826666583046,0.0105039644424057,0.0097070970741393,"NOX1/GRIN2D/CACNG8/CACNA1D/CLCN5/KCNJ14/CLCN4/CALHM3/CACNA1E/KCNS1/KCNC3/KCNG3/KCNH8/CACNA1F/NALCN/KCNH4/SCN8A/CACNG6/KCNK15/GRIN2B/GRIN3B/TRPM5/KCNA10/SCN2A/KCNA7/KCNK9/KCNV2/KCNT1/KCNH3/CACNG4/TMC2/CACNG3/KCNV1/CATSPER4/KCNG4/SCN1A/KCNU1/SCN10A",38
"GO:0022832","voltage-gated channel activity","38/1924","198/17506",0.000430826666583046,0.0105039644424057,0.0097070970741393,"NOX1/GRIN2D/CACNG8/CACNA1D/CLCN5/KCNJ14/CLCN4/CALHM3/CACNA1E/KCNS1/KCNC3/KCNG3/KCNH8/CACNA1F/NALCN/KCNH4/SCN8A/CACNG6/KCNK15/GRIN2B/GRIN3B/TRPM5/KCNA10/SCN2A/KCNA7/KCNK9/KCNV2/KCNT1/KCNH3/CACNG4/TMC2/CACNG3/KCNV1/CATSPER4/KCNG4/SCN1A/KCNU1/SCN10A",38
"GO:0048407","platelet-derived growth factor binding","6/1924","11/17506",0.000494858135505994,0.0117845286222823,0.0108905131902054,"COL1A1/COL3A1/COL1A2/COL4A1/PDGFRB/COL5A1",6
"GO:0098960","postsynaptic neurotransmitter receptor activity","18/1924","72/17506",0.000620996327823038,0.0144522781747907,0.013355877959639,"GABRD/CHRNA1/GRIN2D/CHRNA5/CHRM5/DRD1/CHRNA6/GRIN2B/GRIN3B/GRM1/CHRNB3/CHRND/GRM5/DRD2/CHRNA9/GABRB1/GABRA6/GABRG3",18
"GO:0005126","cytokine receptor binding","44/1924","245/17506",0.000707722671739061,0.0161046225746844,0.0148828697518928,"IL11/LIF/TNFSF11/AMH/CXCL8/CSF2/CXCL9/CCL7/LEFTY1/CXCL11/CXCL10/CXCL1/BAMBI/CXCL6/STAT1/CKLF/PGF/IL23A/IL37/TNFSF4/OSMR/TNFSF9/CCL18/OSM/IFNG/CCL3L1/CCL20/CCL3/PF4V1/CXCL5/IL27/CD300LF/PPBP/CXCL3/INHBC/IFNL1/EPO/TNFSF18/CCL26/IFNK/IL4/CSH2/CCL1/IFNB1",44
"GO:0003688","DNA replication origin binding","7/1924","16/17506",0.000891857088498109,0.019853514317871,0.0183473574956476,"MCM10/HSPD1/CDC6/ORC1/CDC45/DDX11/MCM2",7
"GO:0071813","lipoprotein particle binding","10/1924","30/17506",0.000950133265003073,0.0199621271564157,0.0184477305855445,"TREM2/LRP8/HSPD1/MSR1/APOA2/APOE/CRP/PCSK9/LIPC/APOL5",10
"GO:0071814","protein-lipid complex binding","10/1924","30/17506",0.000950133265003073,0.0199621271564157,0.0184477305855445,"TREM2/LRP8/HSPD1/MSR1/APOA2/APOE/CRP/PCSK9/LIPC/APOL5",10
