"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"diazepam BOSS","1/193",0.767762984515712,0.972416215124923,0,0,0.687150447427293,0.181596139842854,"IGFBP1"
"Angiotensin II, human BOSS","1/193",0.767762984515712,0.972416215124923,0,0,0.687150447427293,0.181596139842854,"IGFBP1"
"folic acid CTD 00005997","1/194",0.769521722515126,0.972416215124923,0,0,0.683555308272768,0.179081987101333,"MMP3"
"furosemide BOSS","1/194",0.769521722515126,0.972416215124923,0,0,0.683555308272768,0.179081987101333,"IGFBP1"
"PIPERONYL BUTOXIDE BOSS","1/194",0.769521722515126,0.972416215124923,0,0,0.683555308272768,0.179081987101333,"IGFBP1"
"PLATINUM BOSS","1/194",0.769521722515126,0.972416215124923,0,0,0.683555308272768,0.179081987101333,"MUC16"
"Aizen uranine BOSS","1/194",0.769521722515126,0.972416215124923,0,0,0.683555308272768,0.179081987101333,"IGFBP1"
"minoxidil PC3 UP","2/371",0.769938292174929,0.972416215124923,0,0,0.713432945140262,0.18652341026286,"SAGE1;SSX1"
"R-atenolol PC3 UP","1/196",0.772999604567813,0.972416215124923,0,0,0.676475649630012,0.174176746275291,"SSX1"
"sanguinarine MCF7 UP","1/196",0.772999604567813,0.972416215124923,0,0,0.676475649630012,0.174176746275291,"SSX1"
"11-cis-Retinal BOSS","1/197",0.774718945567786,0.972416215124923,0,0,0.672990001369675,0.171784040108278,"IGFBP1"
"5-Fluorouracil BOSS","1/197",0.774718945567786,0.972416215124923,0,0,0.672990001369675,0.171784040108278,"IGFBP1"
"cyclophosphamide BOSS","1/198",0.776425350060985,0.972416215124923,0,0,0.669539740401322,0.16943022999867,"IGFBP1"
"Acetylcholine bromide BOSS","1/198",0.776425350060985,0.972416215124923,0,0,0.669539740401322,0.16943022999867,"IGFBP1"
"rapamycin BOSS","1/198",0.776425350060985,0.972416215124923,0,0,0.669539740401322,0.16943022999867,"IGFBP1"
"hydrocortisone BOSS","1/198",0.776425350060985,0.972416215124923,0,0,0.669539740401322,0.16943022999867,"IGFBP1"
"Bisulfite BOSS","1/198",0.776425350060985,0.972416215124923,0,0,0.669539740401322,0.16943022999867,"IGFBP1"
"alprazolam BOSS","1/199",0.778118914685229,0.97296290786166,0,0,0.666124330553861,0.167114554158495,"FEZF1"
"L-thyroxine BOSS","1/201",0.781467907484982,0.974497763306798,0,0,0.659395973154362,0.162594647198258,"IGFBP1"
"Capsaicin BOSS","1/202",0.783123525551458,0.974497763306798,0,0,0.656082006076998,0.16038898008971,"IGFBP1"
"dexamethasone BOSS","1/202",0.783123525551458,0.974497763306798,0,0,0.656082006076998,0.16038898008971,"IGFBP1"
"N-methyl-D-aspartic acid BOSS","1/203",0.784766683370011,0.974974980623416,0,0,0.652800850554854,0.158218574464887,"IGFBP1"
"8-azaguanine PC3 DOWN","1/207",0.791216564958565,0.978277350284232,0,0,0.639994787254838,0.14987625919235,"HOXA11"
"dimethyl sulfoxide CTD 00005842","1/207",0.791216564958565,0.978277350284232,0,0,0.639994787254838,0.14987625919235,"CLDN6"
"epinephrine BOSS","1/207",0.791216564958565,0.978277350284232,0,0,0.639994787254838,0.14987625919235,"IGFBP1"
"doxycycline HL60 UP","2/390",0.793459800250127,0.97948626059585,0,0,0.677835051546392,0.15681876707035,"GAGE2E;SSX1"
"Alitretinoin CTD 00003402","1/212",0.799009537271928,0.984766531605848,0,0,0.624669995865008,0.14016495086659,"PRAME"
"LUCANTHONE CTD 00006227","1/213",0.800533103654285,0.98507571101497,0,0,0.621691781689249,0.138312367261648,"CST1"
"piperlongumine MCF7 UP","1/216",0.805035308654947,0.989043379204649,0,0,0.612923365069455,0.132924163584787,"BAAT"
"bisacodyl MCF7 UP","1/218",0.807980550505544,0.991088662585248,0,0,0.607212445489129,0.129468193239578,"HOXC13"
